speaker,timestamp,End Time,words
Rachel Foxman,01;39;35;09,01;39;39;10,Have you ever thought of putting together dramatic reading for all these people?
John Cushman,01;39;39;12,01;40;04;06,"I can't, because since I have had my stroke, my voice drags after a letter. You have to be very stable to do that. Well, sir Jasper lay. My eyes out. Good. Either. And you really have to see ahead. Quick."
Rachel Foxman,01;40;04;08,01;40;06;11,Or be able to memorize. Very well.
John Cushman,01;40;06;13,01;40;13;25,"Well, I don't try to memorize. No. Yeah. No, I can't,"
Rachel Foxman,01;40;13;28,01;40;27;04,"Know that. Well, you were saying about when you were directing plays and the rehearsals and the long hours. It hasn't changed. Yeah, we still go. Yeah. Eight in the morning till 10:00. I still have to do your studies."
John Cushman,01;40;27;06,01;40;53;21,"Yes, you do. And I had always had to do that because, we all right. Chaucer and Shakespeare. I had five courses and great books at three. And then the modern drama, and. Yeah, then when I,"
Rachel Foxman,01;40;53;24,01;40;55;12,Novels.
John Cushman,01;40;55;15,01;41;04;02,"Well, I did that earlier. Mr. banks did that on me later on."
John Cushman,01;41;04;05,01;41;17;05,"Mr. Sherman, did you know him? he's one of the later ones. Yeah, it was a student of mine who is a very good student and a very good teacher."
Rachel Foxman,01;41;17;07,01;41;25;03,"Seems like a lot of people that came here to go to school. One of his teachers, ma'am, is that usual, do you think?"
John Cushman,01;41;25;05,01;41;57;28,"Oh, I guess it is. I don't know how many colleges take their own. Sure. What they do at Harvard is two years. They send them away for a dozen years and then bring them back when they've made good and some other school. You know, a lot of the Harvard teachers in politics, land down in Washington is that wonderful?"
John Cushman,01;41;57;28,01;42;14;03,"A woman who wrote a book on on Johnson. I can't think of a name, but it's a brilliant book. Yeah."
Rachel Foxman,01;42;14;05,01;42;21;20,"I suppose. Yeah, I suppose, but I would think that people might have the desire to go."
John Cushman,01;42;21;23,01;42;54;09,"There, do one thing better than they used to. I could hardly ever get my dean to hire a woman. Strangely, I have he had been a school superintendent, and I imagine that that if you're a woman teacher, you're probably a high school teacher. And so I used her a lot. Have over there. And I didn't have the trouble with the women."
John Cushman,01;42;54;11,01;43;19;27,"so I think some of the men who come here, though, in college, you see, in English, we have practically everyone who comes here in their first year. Freshman English. And so some of them would have to have women. And I imagine some of the engineers might not run anywhere that, far since they some are think that they have."
John Cushman,01;43;19;27,01;43;36;15,"No, no, they and some of our men, much better at teaching, men students and they, married men. We found that true."
Rachel Foxman,01;43;36;17,01;43;40;18,Do you think that students related better to men?
John Cushman,01;43;40;20,01;43;42;18,Do you know Mrs. Boaz?
Rachel Foxman,01;43;42;21,01;43;43;15,"No, I've heard of that."
John Cushman,01;43;43;20,01;44;01;20,"Yes. Well, she did very well. Well, both the business school and the the engineering school. Those men. Teacher. She was very good. She was one of my students."
Rachel Foxman,01;44;01;23,01;44;04;21,Do you think they tried to keep women out of this university?
John Cushman,01;44;04;23,01;44;33;24,"No, I was going to say. Now it's different, isn't it? Because they they're paying them just the same and they're giving them your chances. They had to pay. That is her name. She lives out there on the mountain, Wolf. No, she is one of the teachers in that room. But the head of the department is from Washington. She lives up there?"
John Cushman,01;44;33;26,01;45;13;04,"Yeah. I can't think of her name. And then there's Doctor Stevenson. She's a very bright woman who teaches language, and they have several. That one. And chemistry is both very, very right. And Mrs. Sharon is very bright too. So they have plenty of good women. Do you know Mr.. And that piano teacher, Mrs. Brickman? She she's very good to."
Rachel Foxman,01;45;13;06,01;45;16;02,So that woman it was harder for women to
John Cushman,01;45;16;04,01;45;19;19,Oh is that they're they're better off now.
Rachel Foxman,01;45;19;21,01;45;21;22,Were women pay the same as men?
John Cushman,01;45;21;24,01;45;26;18,"No they weren't, they weren't until recently."
Rachel Foxman,01;45;26;21,01;45;28;13,About how much less would you say.
John Cushman,01;45;28;16,01;45;48;20,"I don't know because I don't know. You see, I don't know now that they, I don't have anything to do with it. I get my pay from his pension from me and from Boise. And we don't have anything to do with this university."
Rachel Foxman,01;45;48;23,01;46;00;28,"Were they allowing, in the early part of your career teaching here? But they are allowing married students to come to school here where they're allowing them to live."
John Cushman,01;46;01;01,01;46;04;13,"And go in. Yes, yes."
Rachel Foxman,01;46;04;16,01;46;07;19,"Did they do you know, was it very strict trying to keep."
John Cushman,01;46;07;21,01;46;27;02,I don't know that they were I don't know that they had any problem that kind. Curfews for the girls. I know they had plenty of homes that were meant for couples and children too.
Rachel Foxman,01;46;27;05,01;46;34;03,Where they're very strict and keeping the the single men and women in their own living quarters.
John Cushman,01;46;34;06,01;46;38;00,"Well, I don't know much about it. I didn't know anything about it."
Rachel Foxman,01;46;38;01,01;46;40;15,I would think did. Sounds like Dean French kept a pretty.
John Cushman,01;46;40;20,01;47;10;06,"Oh, yeah. Yeah, she was very, very strict. She she used to, we had a chain that dinner by the men's fraternities, and she would lecture to them on the table manners. But, you know, you invited it on and said. And the university Russian would be doing that, probably. we've had some of our students, though, as dean over there watching them."
John Cushman,01;47;10;09,01;47;24;09,"I have a student who's been over there. But Miss French, I liked her very much. didn't mind her strictness."
Rachel Foxman,01;47;24;11,01;47;28;05,did she go to school here?
John Cushman,01;47;28;08,01;47;40;15,"I suppose not, I suppose she went as, probably to Lewis and, one of the normal schools. She may have gone some her some other state, I don't know."
Rachel Foxman,01;47;40;19,01;47;46;23,She seems very proper. She seemed very concerned with etiquette and teaching students what was proper.
John Cushman,01;47;46;25,01;47;53;17,"Well, wasn't I would think that would be Catholic more than anything."
John Cushman,01;47;53;20,01;47;55;03,I would think so.
Rachel Foxman,01;47;55;05,01;48;02;03,"She seems like she was quite a lady. Yeah, well, sense of the word."
John Cushman,01;48;02;05,01;48;41;12,"She, I think, was one the strongest women they enjoyed in any of their schools here. They had several of them from one. she was here. She was here a long time. She was. She was related by friendship to the Jerry days. And they a member had a lot of money. And I suppose that had something to do with her prosperity here."
Rachel Foxman,01;48;41;15,01;48;44;14,This wasn't a very old university when you came to teach here.
John Cushman,01;48;44;19,01;49;14;01,"No, it's not a year older than I am. It started about a year before I did. My secretary's mother was one of the early students here. She was a national, lady up in Spokane. She used to be an English teacher down in Boise High School. And she was particularly interested in drama and speech and and backpack."
Rachel Foxman,01;49;14;03,01;49;19;02,Did you find that you lacked for books and teaching materials as opposed?
John Cushman,01;49;19;02,01;49;45;00,"No, I don't think so. in great books, that was the only problem I was permitted. So from eight $0.50 and then I could buy the books, you see, and read about 25 copies of each book. And some of those people did would try to buy copies and reserve."
John Cushman,01;49;45;02,01;50;07;17,"And we did that all the time. I got I taught from about 25 to. July I or six to, Oh, that's a long time trying to write a 6 to 9."
Rachel Foxman,01;50;07;20,01;50;15;28,"Do you remember, Oh, I'm sure you do. And the influence included all of what? You were here when Lindley was present."
John Cushman,01;50;16;05,01;50;16;23,Yeah.
Rachel Foxman,01;50;16;26,01;50;17;29,And most present.
John Cushman,01;50;18;01,01;50;22;11,I was here when. But then ran up and were present. And then.
Rachel Foxman,01;50;22;11,01;50;25;13,There must have been someone after them that was present.
John Cushman,01;50;25;16,01;50;47;27,"When you were here. Oh, yes. Carry is the next one. And, then, What is the next one's name? His wife went blind in Minnesota, where he went. I can't think of his name. Can you tell."
Rachel Foxman,01;50;47;27,01;50;49;11,Me it's not the fullest?
John Cushman,01;50;49;13,01;51;10;21,"No, no. There's before him. The man before him. I can't think of his name. I remember when he came back. I was one of those hall and shake his hand."
Rachel Foxman,01;51;10;24,01;51;15;07,Was there much difference in the way that each of those men approached?
John Cushman,01;51;15;09,01;51;42;06,"Oh, yes. Is that many of us here on him one year before he. When he had been here two years when I came here. and then, doctor, I was the best man, I think. And here's a about eight years. He was just the most charming. He was an English professor. naturally. I appreciate that. He was."
John Cushman,01;51;42;09,01;51;46;29,And his wife was charming and and loved me.
Rachel Foxman,01;51;47;01,01;51;52;20,"So, was there a lot of difference when you had a president that was in English, as opposed to somebody that was in agriculture?"
John Cushman,01;51;52;22,01;52;19;13,"You know, because I got along with Doctor Janet very well. He was in education. What is the next man's name? He's an education professor to. I can't think of what his name was. He's a very good looking neo major. He was our president for Sanford Air Neo."
John Cushman,01;52;19;15,01;52;37;14,Yeah.
John Cushman,01;52;37;17,01;52;41;22,They had little slivers in them. They wouldn't say.
Rachel Foxman,01;52;41;24,01;52;43;00,No. Was that here in this town?
John Cushman,01;52;43;06,01;53;13;14,"Oh, yes. Yeah. And then, I was very fortunate because the second year we started the university club, that was the unmarried professor. And so we got acquainted with each other, which we never had before. would have done at any later time than that. It was very pleasant. And we had a nice cook. She was a Swedish lady, and she just didn't."
John Cushman,01;53;13;14,01;53;30;00,"Wonderful job. And she looked after a dog for me, and she kept him at night and her porch, which she had to sleep on. And she and the dog sat there."
John Cushman,01;53;30;02,01;53;56;03,"I had to let him go on and then pat in later years, because he knocked down the policeman and down, and he ran into the. So I had to send him down on a train. One of the boys who waited on table at that house lived down there, and he took him, hoping to a join."
Rachel Foxman,01;53;56;05,01;53;58;17,Did you know Doctor Church from the history department?
John Cushman,01;53;58;20,01;54;08;28,"Yes, I knew him very well, and I used to go back east together. We go back to Montreal, and he'd go down to New York State."
Rachel Foxman,01;54;08;28,01;54;10;21,And that will he was a hit.
John Cushman,01;54;10;21,01;54;41;06,"Now he lived in Pennsylvania, and I had many students from Pennsylvania from where he lived, shortly after his death, he was buried in his home cemetery, and they had a big flood, the river. And it rushed. And a number of bodies are part of their graves. And we hope that he was kept in those braces."
Rachel Foxman,01;54;41;09,01;54;44;02,Did you ever call on him when he lived on Adam Street?
John Cushman,01;54;44;08,01;55;05;06,"Well, I didn't very often, but I did sometimes I understand. I remember once his maiden sister was there when I, a little boy, was 3 or 4 years old, and we took him to calling unknown. Oh, I know him very well."
Rachel Foxman,01;55;05;08,01;55;06;02,He taught history.
John Cushman,01;55;06;02,01;55;22;11,"Here. He he went to school in Cornell. That's right. Close to Syracuse, where I taught. And he knew a lot of people there whom I had known as teachers."
Rachel Foxman,01;55;22;13,01;55;26;00,And he suppose he came out here to teach with the same reason that you did.
John Cushman,01;55;26;02,01;55;46;14,"Oh, I wouldn't know. I picked him, Professor Helms place. Oh, I Professor Hume was educated there, too, and I think that's why they got him, because him and had that education. He was European history."
Rachel Foxman,01;55;46;16,01;55;51;08,He's also the man that's responsible for giving us that house for the museum there.
John Cushman,01;55;51;11,01;56;10;20,"Yes, because he had a van. He lived there. He boarded there first and then everybody, and he went to his nephew and niece. And then it came. Find me a museum."
Rachel Foxman,01;56;10;21,01;56;15;26,Yes. I'm very glad to have an understanding of empathy of theirs. When they were there.
John Cushman,01;56;15;28,01;56;17;02,Yet they're in.
Rachel Foxman,01;56;17;02,01;56;18;11,Love with you. They're family.
John Cushman,01;56;18;16,01;56;20;25,Yes. Yeah.
Rachel Foxman,01;56;20;28,01;56;21;26,Did you know that?
John Cushman,01;56;21;28,01;56;51;25,"Yes, I know you. I used to run around with his daughter, one of his daughters. He had about four, I think. I don't know, is a Brandy singer. Yes. She used to have me and and well, praise to him. Oh, really? Oh, yes. And she was very much interested in when we did a play in New York and, Spokane."
Rachel Foxman,01;56;55;09,01;56;58;07,How would she help? She would help with the singing and.
John Cushman,01;56;58;10,01;57;21;15,"Well, yes. our there was any problem about costuming or anything like that and. I, I don't know that I'd want this to be reported if you Jan had, Okay. And in the first place. No."
Rachel Foxman,01;57;21;18,01;57;22;06,That were here.
John Cushman,01;57;22;07,01;57;54;26,"No, I did at one time had a woman in town and Mrs.. And cabbage who so misery and she could cut anything out without a pattern and so she made a great deal for me and, Davis did a lot of draping of stages and things like that. Mr. Walton, when he was alive. And it is remarkable how I got help from all kinds of people."
John Cushman,01;57;54;26,01;58;15;04,"But that wasn't education, because I was teaching in a student back in the day. And that that's the best I could do is what I had to work with. If I had had a rich university, right, I could have had, a customer who was used to it."
Rachel Foxman,01;58;15;06,01;58;19;19,She felt like it was a lot of things where you had to make do with what you had.
John Cushman,01;58;19;21,01;58;30;22,"And yes, I did. I sometimes used just draperies, you see. Not even windows. no, I."
Rachel Foxman,01;58;30;25,01;58;37;01,"Could could you give me a, an estimate about how much money you might have in a year to work program, but."
John Cushman,01;58;37;04,01;58;58;17,"We are finally, when Mr. Jennings came in, he was a student body president. And so he advised me to try and with them. So I tied in with the issue and most of the time. And I'd get 2 or $300 a year from them."
John Cushman,01;59;00;11,01;59;08;04,Because I had to pay for my royalties as well as these other things.
Rachel Foxman,01;59;08;06,01;59;10;14,That was a long association.
John Cushman,01;59;10;16,01;59;11;29,"Yes, yes it was."
Rachel Foxman,01;59;12;01,01;59;12;22,It's only just.
John Cushman,01;59;12;25,01;59;17;27,"Yes, I knew a lot of student body presidents."
Rachel Foxman,01;59;17;29,01;59;26;09,Were there any over any student body and they the you why would you ever go and conflict with them at all about how much money you were spending or.
John Cushman,01;59;26;12,01;59;28;21,"No, I never happened to do."
Rachel Foxman,01;59;28;26,01;59;30;07,They were pretty supportive then.
John Cushman,01;59;30;09,01;59;37;01,"Yeah, well, they generally did it. I didn't have to protest."
Rachel Foxman,01;59;37;04,01;59;41;14,"you know, we were doing places the townspeople could come and join in and be."
John Cushman,01;59;41;15,01;59;56;14,"That part where we those that I read, you see for of for years down at they and Episcopalian church, the townspeople were welcome to come anytime they wanted to."
Rachel Foxman,01;59;56;15,01;59;58;24,But no memorized plays.
John Cushman,01;59;58;24,02;00;01;25,"No, no, we didn't do that. no."
Rachel Foxman,02;00;01;29,02;00;03;29,No community theater.
John Cushman,02;00;04;01,02;00;31;05,"it's a charity patronized by faculty. Have a any students came? I don't see why. Because we had quite a lot of faculty, and some of them are very good. and we read praise they might have liked in it, as they would later on in movies. They were more or less that caliber of play."
Rachel Foxman,02;00;31;08,02;00;34;25,"So you're saying you did these, like, reader's plays for four years?"
John Cushman,02;00;34;27,02;00;35;09,Yeah.
Rachel Foxman,02;00;35;13,02;00;40;20,What year were you doing them then?
John Cushman,02;00;40;22,02;00;45;08,"Gee, I must have started by 1920."
Rachel Foxman,02;00;45;11,02;00;51;15,And what years you do for the reader's drama?
John Cushman,02;00;51;17,02;01;22;03,"oh. About 1922 to 24. And then when that when Mr. Buchanan became president. well, before then, because he was in the plays, but he was in the Cranston and he was he was really good for 40, though, as as when Fred Branch it was here. That was my predecessor and coaching branch. Oh, Fred."
Rachel Foxman,02;01;22;06,02;01;24;05,"Fred, I thought he."
John Cushman,02;01;24;05,02;01;30;10,"Came after you. Well. Oh, that's true, Fred. Oh, that's that's true."
Rachel Foxman,02;01;30;10,02;01;31;06,Because I knew Fred.
John Cushman,02;01;31;06,02;01;36;02,"He was school. Yeah, yeah, he came after I did."
Rachel Foxman,02;01;36;09,02;01;37;21,And he was an English.
John Cushman,02;01;37;24,02;01;39;23,"No, he was in grammar and wrong."
Rachel Foxman,02;01;39;24,02;01;43;00,And then it became the school.
John Cushman,02;01;43;02,02;01;55;07,"Yes. Miss Collette became his assistant. I think that's where you were. And that's how she came in. She came after you, Fred. Gene."
Rachel Foxman,02;01;55;10,02;01;57;02,It's obvious that the way back.
John Cushman,02;01;57;08,02;02;05;19,"No, no. They were. Don't you remember the one who was at Miami? He came as one of James assistants."
Rachel Foxman,02;02;05;22,02;02;07;19,But he wasn't head of the drama department.
John Cushman,02;02;07;23,02;02;12;28,"No, no, I would say one of the assistants. Yes. Yeah."
