speaker,timestamp,words,End Time
Gus Gamble or Lola Clyde or Bob Clyde, 01:15:31,And he have his brother. You know him dead. Oh.,01:15:35
Gus Gamble or Lola Clyde or Bob Clyde, 01:15:35,"Listen, I know Grace.",01:15:37
Gus Gamble or Lola Clyde or Bob Clyde, 01:15:37,"Oh, yeah, he knows.",01:15:38
Gus Gamble or Lola Clyde or Bob Clyde, 01:15:38,"Oh, I love it. Well, he says, questions why he's at home place. at the end of this is a sheep. Yes. Yeah. If you have it up him in the lower. Hey now. So I, I've, I get my gung ho I the what, Is it, a pretty or gun or not? But there's common, for me, for him.",01:16:15
Gus Gamble or Lola Clyde or Bob Clyde, 01:16:15,"But he says anyway, Buttercup seen after that. So I thought you was a bad man the whole way. But, I had known him already. sorry. I taught it years ago. Yes, but not that. Never had was so. Oh, was that right? Yeah. Yes. He says yes. We picked him up, brought him off the highway that night about 1:00.",01:16:42
Gus Gamble or Lola Clyde or Bob Clyde, 01:16:42,"Come on down there and, but he says, yeah. This is,",01:16:51
Gus Gamble or Lola Clyde or Bob Clyde, 01:16:51,That was.,01:16:52
Gus Gamble or Lola Clyde or Bob Clyde, 01:16:52,One of.,01:16:53
Gus Gamble or Lola Clyde or Bob Clyde, 01:16:53,Our.,01:16:54
Gus Gamble or Lola Clyde or Bob Clyde, 01:16:54,"Quite forgotten. Oh, oh, I bet they, you know what.",01:17:02
Sam Schrager,01:17:02,His name was.,01:17:02
Gus Gamble or Lola Clyde or Bob Clyde, 01:17:03,"Yeah, well, and this is, he says, I figure I was the he's there's one fella. And now I forgot. I've had the Arnold one man. Yeah, it's him, a farmer. And, my daddy and your gun on me. And so I do my little quick. And he was let down there, and, So, anyway, he was a bad man.",01:17:38
Gus Gamble or Lola Clyde or Bob Clyde, 01:17:38,"I don't know if I he was probably. Hell. So they picked me up and I found it. Was this some man? Oh. They said, tell him. He said that all should be shot years ago and they just turned the loose. And then this was two others that this boy. God, that that's a long way to go. But anyway, so it had he had no.",01:18:06
Gus Gamble or Lola Clyde or Bob Clyde, 01:18:06,So he he never then did he don't have all it ever been in jail but just in overnight and and turned out.,01:18:17
Sam Schrager,01:18:17,"Okay now girls when you mentioned it at this business about the cars, about the car. Now, what did shorty have to do with that?",01:18:26
Gus Gamble or Lola Clyde or Bob Clyde, 01:18:26,"000, well, we just stuff it. We we were kept late that night because I showed you had nothing to do with it.",01:18:37
Sam Schrager,01:18:37,"Oh, that was just, you know, just the family problem.",01:18:40
Gus Gamble or Lola Clyde or Bob Clyde, 01:18:40,"Yeah. I was, so I went down, we talk to the stolen. I knew, remember you well, name McKinney at all. Right? Wrong. We went down this day. You were little time. Do you? Hold on to his name till he was trying to make a deal.",01:19:06
Sam Schrager,01:19:06,"And on the car? Yeah, on the car, I see.",01:19:08
Gus Gamble or Lola Clyde or Bob Clyde, 01:19:08,"I'm good. Oh, he didn't sell that all about that. He sold it. Bring it down later by trading or trading me on the van. You were not? No. After all, he made me do a lot of it yet. And after him? Until someone wouldn't pay him because he wasn't made right on, but wouldn't give it back. So he just throw it in the river and then listen.",01:19:45
Gus Gamble or Lola Clyde or Bob Clyde, 01:19:45,Other was wasn't.,01:19:52
Gus Gamble or Lola Clyde or Bob Clyde, 01:19:57,I remember.,01:20:02
Gus Gamble or Lola Clyde or Bob Clyde, 01:20:02,I think a lot of it was on that.,01:20:06
Gus Gamble or Lola Clyde or Bob Clyde, 01:20:07,I am.,01:20:08
Gus Gamble or Lola Clyde or Bob Clyde, 01:20:08,Writing from that.,01:20:10
Gus Gamble or Lola Clyde or Bob Clyde, 01:20:10,Article on.,01:20:13
Gus Gamble or Lola Clyde or Bob Clyde, 01:20:13,"Wonderful, mama. You could remember the exact date and everything or when they did things. But this shorty here was a graphical man. He was a very, interesting little fella. He ran the stagecoach for Felix Warren years ago. And here's a little something. And I don't want this on tape, but, Yeah, yeah, but.",01:20:35
Sam Schrager,01:20:35,"This was telling it that that shorty saw from the hillside. He saw him up, up in the hills.",01:20:40
Gus Gamble or Lola Clyde or Bob Clyde, 01:20:40,"He saw. Well, that's always, you know, that's always been kind of a moot question. I mean, you know, whether he saw it or maybe he was closer. See, he could have been closer, you know? So.",01:20:58
Gus Gamble or Lola Clyde or Bob Clyde, 01:20:58,"but it's, they had a big, long investigation over it in the Lewiston papers. The old papers are full of the long trial. A long, drawn out trial, trying to just discover what had gone on there. But I don't remember now, Howard. Howard wound up.",01:21:16
Sam Schrager,01:21:16,"It was, But when you were, you knew shorty owners.",01:21:22
Gus Gamble or Lola Clyde or Bob Clyde, 01:21:22,"Oh, yeah.",01:21:22
Sam Schrager,01:21:23,Yeah. There. Yeah. He was. Was he really a character?,01:21:25
Gus Gamble or Lola Clyde or Bob Clyde, 01:21:25,"Oh, yeah, he was a character. He was quite a character. He was quite a character, a good horseman. He. You'd won many trophies in the Bronco riding, you know, at various places. He had ridden the Pendleton and, you know, Miss Road in various places and was a very skilled bronco buster. Yeah. I mean, I think most of what it was about ride took him a long time to say it.",01:21:53
Gus Gamble or Lola Clyde or Bob Clyde, 01:21:53,That was all. Boom. Yeah.,01:21:54
Sam Schrager,01:21:54,It doesn't you know just he speaks once.,01:21:57
Gus Gamble or Lola Clyde or Bob Clyde, 01:21:57,Well yeah. That's right.,01:21:58
Sam Schrager,01:21:59,But he knows what he wants to say.,01:22:00
Gus Gamble or Lola Clyde or Bob Clyde, 01:22:00,Oh yes. Oh yes he knows. Yeah. That's right.,01:22:05
