speaker,timestamp,spanish,words,tags
Maria (Mary) Rodríguez López,[00:42:37:27],"Quería su Social Security e este o como le dice eso Disability y batalló mucho. Y al final este un especialista de los trabajos le dijo lo que tenía y le dijo no te va a salir bien y por eso esa enfermedad nunca se quita. ¿Y entonces mi esposo le dijo bueno, dijo y qué voy a hacer? Así era como soy, porque él se llenaba de todo su cuerpo, todo esta enfermedad del de la piel.","He wanted his Social Security, or what do you call it, Disability, and he struggled a lot. And in the end, a labor specialist told him what he had and said it wouldn't work out, and that's why the disease never goes away. And then my husband said, ""Well, what am I going to do?"" That's how I am, because his whole body was covered in this skin disease.",labor;family
Maria (Mary) Rodríguez López,[00:43:14:07],"Mhm. ¿Digo, tú crees que en una tienda que es donde tengo más experiencia de vivo, de de trabajo que eres tú, que me van a ocupar así como estoy? Y dijo o dijo no, no te de cuidado de. Para entonces lo mandó ocho semanas todo el hospital como esperando, dijo vas a ir para allá y yo voy a ir a atender que hay.","Mhm. I mean, do you think that in a store, where I have the most experience living, working, like you are, they're going to take care of me the way I am? And he said, or he said, no, don't take care of me. By then, he sent me to the hospital for eight weeks, like waiting, he said, ""You're going to go there and I'm going to go take care of what's there.""",health
Maria (Mary) Rodríguez López,[00:43:39:02],"Dijo Y el gobierno me va a pagar a mí porque yo voy todo el medicamento que que el especialista en salud recetó a mi esposo no lo tenían en el hospital, así es que él este ordenó por que llevaran todo ese medicamento y se lo hicieron a él ahí en el otro, en el hospital de los veteranos. Lo tuvieron ahí por ocho semanas.","He said, ""And the government is going to pay me because I'm going to get all the medication that the health specialist prescribed for my husband. They didn't have it at the hospital, so he ordered all that medication to be brought and they gave it to him there, at the other VA hospital. They kept him there for eight weeks.""",health;family
Maria (Mary) Rodríguez López,[00:44:05:03],"¿Y fue cuando él les dijo Pues qué voy a hacer? Tengo mi familia y él es especialista. Dijo No que puede, dijo Yo llego porque ya dijo Nadie les dijo mi esposo, nadie entre los doctores, ni el doctor de nosotros, de la familia, nunca ha querido ayudarme pa sacarme mi disability, porque no sabe qué es lo que tengo. Entonces le dijo Yo sí sé, pues cuando.","And that's when he told them, ""Well, what am I going to do? I have my family, and he's a specialist."" He said, ""No, he can."" He said, ""I'll come because I've already,"" he said. ""No one told them my husband, no one among the doctors, not even our family doctor, has ever wanted to help me get my disability, because he doesn't know what I have."" Then he said, ""Yes, I know, so when?""",family;health
Maria (Mary) Rodríguez López,[00:44:31:05],Y él.,And him.,
Patricia McDaniel,[00:44:31:16],Ayudaba en en en sacar.,He helped in taking out.,
Maria (Mary) Rodríguez López,[00:44:33:22],"Si fue cuando el mismo especialista le mandó una carta a social security que que otro los veteranos y otra doctor de nosotros los de la familia y diciéndonos lo que tenía, qué enfermedad tenía y todo y pues explicándoles todo y no pues luego luego ya el después de un mes lo comenzaron a ayudar y desde entonces ya, ya, ya no puedo, este ya no hay otro, no, no hay trabajo, la mera verdad.","Yes, it was when the same specialist sent a letter to social security, another one to the veterans and another doctor to us in the family, telling us what he had, what illness he had and everything, and well, explaining everything to them, and then, after a month, they started helping him and since then, now, I can't do it anymore, there's no other one, no, there's no work, the simple truth is.",health;family
Maria (Mary) Rodríguez López,[00:45:10:07],"Uno porque él ya estaba ya muy enfermo y eso pues su edad entre más, más.","One because he was already very sick and that, the older he was, the more so.",
Patricia McDaniel,[00:45:15:10],"¿Así no volvió a trabajar, no?","So you didn't go back to work, right?",
Maria (Mary) Rodríguez López,[00:45:17:06],Ya entonces ya lo ayudaban el número social y. ¿Y los veteranos no,Even then they were already helping him with the social number and... And the veterans don't,
Patricia McDaniel,[00:45:24:14],"Vamos a vamos otra vez a a regresar un poco a a su vida aquí en en Nampa mientras estaba trabajando y también cuando los niños eran muy pequeños y hablar un poco de la vida, no solamente del trabajo, sino también de de la vida viviendo aquí en Nampa. Y quiero saber, por ejemplo, algo de de sus hijos en la escuela y como pasaron en la escuela y sus sus con sus amigos y maestros.","Let's go back a little bit to your life here in Nampa while you were working and also when the children were very young, and talk a little about life, not only at work, but also about life living here in Nampa. And I want to know, for example, something about your children's school days and how they spent their time at school and their experiences with their friends and teachers.",nampa;education
Maria (Mary) Rodríguez López,[00:45:55:24],"Oh, pues ellos. Pues yo.","Oh, well, them. Well, me.",
Patricia McDaniel,[00:45:59:03],"Nosotros tres, tres años, dos hijas.","The three of us, three years old, two daughters.",
Maria (Mary) Rodríguez López,[00:46:02:03],"Y yo no soy un hijo y no poseo. Cuando ya entonces trabajaba yo sin nada en la labor, cuando se fuera, cuando estaba layoff en la planta, yo le digo la planta, la que ellos no. O en en el verano. Entonces ellos cuando tenían 14, 15 años, me los llevaba. La labor que comenzaron a a a saber cómo es trabajar en la labor y yo no le gustó, No le dije bueno, le dije una de dos o van a seguir a querer trabajar así o acaban su estudio, su escuela, para que ustedes mismos agarren un buen trabajo y no, pues ellos alborotaron y.","And I'm not a son and I don't own anything. When I was working in the fields without anything, when I left, when I was layoff at the plant, I told them the plant, the one they didn't have. Or in the summer. So when they were 14, 15 years old, I took them. The work they started to know what it's like to work in the fields and I didn't like it. I didn't tell them, well, I told them one of two things: either you're going to continue wanting to work like that or you finish your studies, your school, so that you can get a good job yourselves, and no, well, they made a fuss and...",labor;education
Patricia McDaniel,[00:46:58:21],Se graduaron de del del high.,They graduated from high school.,education
Maria (Mary) Rodríguez López,[00:47:01:02],"High School y mi hijo este él fue a Portland. Fue un año y medio año al colegio este más por entonces ahí, ahí me interesó mucho como el teatro. Por cierto que dos veces fuimos a ver los otros allá porque él este hizo dos plays como les dice por ahí. Sí, ajá, lo fuimos a.","High School, and my son went to Portland. He went to school for a year and a half, more like that back then. That's when I became really interested in theater. By the way, we went to see the other ones there twice because he did two plays, as they say. Yeah, yeah, we went to see them.",education;art
Maria (Mary) Rodríguez López,[00:47:34:10],A donde él tenía todo ahí en que lo fuimos a ver que uno de ellos fue este West Side Story y luego cuando salió de la Mancha Men from la Maggie también fue un. Saben y no estaban lo bastante orgulloso porque hizo un buen trabajo. Sí.,"Where he had everything there, we went to see him. One of them was this West Side Story, and then when he came out of La Mancha, Men from Maggie, it was also a... You know, and they weren't proud enough because he did a good job. Yeah.",
Patricia McDaniel,[00:47:54:05],"Y fue como él es o llevaba la mayor parte o fue el. O sea, esto.","And it was like he is, or he carried most of it, or it was him. I mean, this.",
Maria (Mary) Rodríguez López,[00:48:01:17],"No estaba en el sketch, como le dicen ahora. No hay nada.","It wasn't in the sketch, as they call it now. There's nothing.",
Patricia McDaniel,[00:48:05:07],Nuevo en México.,New in Mexico.,mexico
Maria (Mary) Rodríguez López,[00:48:06:16],"No. Porque ya ves como ese. Ese vista que le hicieron vista muy hasta muy famosas la Wesley Store, él eran dos como gangs y bueno, y él era como era uno de seis, otro de América.","No. Because you see how that one. That one, they made the Wesley Store very, very famous. There were two of them, like gangs, and well, and he was like one of six, another one from America.",crime
Patricia McDaniel,[00:48:23:12],"Bueno, en esto del cuento.","Well, in this story.",
Maria (Mary) Rodríguez López,[00:48:24:21],"Él fue a la tuvo bastante divertido. Sí, muy bien con el toma y.","He went to the had quite a bit of fun. Yeah, very good with the take and.",recreation
Patricia McDaniel,[00:48:31:22],¿Así él se fue al colegio y también las hijas estaban estudiaban en la universidad? No. ¿Después de graduarse? No.,"So he went to college, and his daughters were also studying at university? No. After graduation? No.",education
Maria (Mary) Rodríguez López,[00:48:39:25],"Mi hija. Mi hija. La mayor Anita. Ella no fue. No fue tan solo ir al colegio. Porque como te dije antes, ella graduo mayo y julio le. Le hablaron la. Un abogado que trabajaba desde entonces comenzó a trabajar así de secretaria con abogados y. Y como dos veces trabajó en un banco también de secretaria y ahora no, pues ahora tiene su buen trabajo donde","My daughter. My daughter. The oldest, Anita. She didn't go. It wasn't just going to school. Because as I told you before, she graduated in May and July. They spoke to her. A lawyer who was working since then began working as a secretary for lawyers and. And like she worked twice in a bank also as a secretary and now she doesn't, well now she has her good job where",education
Maria (Mary) Rodríguez López,[00:49:13:10], todo eso para nada.,all that for nothing.,
Patricia McDaniel,[00:49:16:18],¿Y la otra?,And the other one?,
Maria (Mary) Rodríguez López,[00:49:17:07],"Y la otra amiga Sandy, Este. Ella se fue para allá pa por la también. Pero ella cuando estaba en esa escuela agarró de fotografía. A ella le gustó mucho fotografía y agarró clases y todo. Y luego Juan al cole, al colegio, allá en en Portland, porque le dijeron que ella podía estudiar más. De tocante a la fotografía.","And my other friend, Sandy, this one. She went there for that too. But when she was in that school, she took up photography. She really liked photography and took classes and everything. And then Juan went to school, to college, there in Portland, because they told her she could study more. Regarding photography.",education;recreation
Patricia McDaniel,[00:49:46:12],¿En qué? ¿En qué colegio?,In what? In which school?,education
Maria (Mary) Rodríguez López,[00:49:48:24],"En este Portland State. Yo creo que por ahí fue así y no nomás fue como año y medio. ¿Por qué digo, nos dijo no? De lo que me están dando aquí de estudio las clases y ya las aprendían en nampa High School. Aquí. Y les dijo a ella dijo pues yo ya estoy a los ya pasé por esto, dijo. Yo quería aprender más.","At Portland State. I think it was like that, and it wasn't just for about a year and a half. Why do I say, ""She said no?"" The classes they're giving me here, and I was already learning them at Nampa High School. Here. And she told them, ""Well, I'm already here, I've been through this,"" she said. ""I wanted to learn more.""",education;nampa
Maria (Mary) Rodríguez López,[00:50:15:28],"Y le dijeron Uno de los maestros ahí dice que se entiende de la clase de fotografía. Dijo Pues si quieres aprender más, mucho más de lo de esto, tienes que ir a un colegio de California. No sé qué colegio ni ni qué parte. Y ya no quiso. Dijo No, pues una por el gasto del dinero de donde agarraba mi hija gastos para ir así mejor empezó a trabajar así.","And they told her, ""One of the teachers there says he understands photography class."" He said, ""Well, if you want to learn more, much more about this, you have to go to a school in California. I don't know which school or where."" And he didn't want to. He said, ""No, because because of the money my daughter used to get to go like that, it's better to start working like that.""",recreation;education
Maria (Mary) Rodríguez López,[00:50:45:11],Primero comenzó a trabajar en.,First he started working on.,
Maria (Mary) Rodríguez López,[00:50:50:03],"Cuando estaba yendo al colegio Part time. Entonces trabajó en Chachipen y luego en. Para entonces, ella y su aplicación en cuando ya dijo que ya no iba, ya no quería atender al colegio. Eso como que ya siguió trabajando en ahi y hizo aplicaciones en otros trabajos. Pero cuando yo trabajo en esa donde hacen estos computers chips no los hacen, los copió la Intel sea una planta bien grande que hace y no comenzó.","When I was going to school, I worked part-time. Then I worked at Chachipen and then at. By then, she and her application had already said she wasn't going anymore, she didn't want to attend school anymore. So, she continued working there and applied for other jobs. But when I worked at the one where they make these computer chips, they didn't make them. Intel copied them. It's a very large plant that makes them, and it didn't start.",education;economy;technology
Maria (Mary) Rodríguez López,[00:51:26:02],"Tuvo suerte que agarró un trabajo ahí, todos esos trabajando ya tiene.","He was lucky he got a job there, he already has all those working.",
Patricia McDaniel,[00:51:30:07],En.,In.,
Maria (Mary) Rodríguez López,[00:51:30:24],"en Intel ya tiene como diez, 11 años de estar trabajando ahí.","At Intel, he has been working there for about ten or 11 years.",
Patricia McDaniel,[00:51:36:17],"Así es que los niños se van, van los terminaron la escuela y se fueron a estudiar día fuera de en en los colegios.","So the children go, they finish school and go to study outside of school.",education
Maria (Mary) Rodríguez López,[00:51:45:18],"¿Y ahora mismo él está trabajando aquí en la zona, aquí donde hacen también, no?","And right now he's working here in the area, here where they also make things, right?",
Patricia McDaniel,[00:51:49:22],Y cuando eran muy chiquillos lo pasaron bien y bien a gusto o en las escuelas o. Y no se encontraron nada de la discriminación aquí en alta.,"And when they were very young, they had a good time, either at school or... And they didn't encounter any of the discrimination here.",education
Maria (Mary) Rodríguez López,[00:52:00:29],"No, no porque yo sepa no, naturalmente. Todavía creo yo que todavía hay eso. Pero no va a A como antes. Pero no, yo no, nunca oí yo que tuvieran ese problema de.","No, not that I know of, of course. I still believe that's still the case. But it's not going to A like it used to. But no, I don't, I never heard of them having that problem.",
Patricia McDaniel,[00:52:16:22],No hablaban nunca de.,They never talked about.,
Maria (Mary) Rodríguez López,[00:52:17:27],"Eso No, nunca. Y me preguntaba No así. Y no, pues estos ninos eh, tuvieron muy buenas amistades, digamos, con pues más la mayor con mexicanos que son bastante mexican y estos dos no como Ricky. Sandy pues sí tenían amiga mexicana, pero se juntaban más con American amistades que bueno son todas.","Not that, never. And I wondered, ""Not like that."" And no, well, these kids, uh, had very good friendships, let's say, with the older one, especially with Mexicans who are quite Mexican, and these two, not like Ricky. Sandy did have a Mexican friend, but they hung out more with American friends, which they all are good.",mexico
Patricia McDaniel,[00:52:49:06],Vamos de todos.,Let's go all out.,
Maria (Mary) Rodríguez López,[00:52:50:10],Ya.,Yes.,
Patricia McDaniel,[00:52:50:25],Casi y también de los de.,Almost and also of those of.,
Maria (Mary) Rodríguez López,[00:52:53:21],Los americanos también muy buenos.,The Americans are also very good.,
Patricia McDaniel,[00:52:56:01],"Y su esposo y usted encontraron una discriminación mientras vivieron aquí en Idaho, o en Rupert, en cualquier parte de aquí.","And you and your husband encountered discrimination while living here in Idaho, or in Rupert, anywhere around here.",family;idaho
Maria (Mary) Rodríguez López,[00:53:06:22],"Mmm bueno, cuando nosotros porque mi mis suegros es en abril, pues como te digo que compraron la casa esa, entonces sí me fijaba yo que en como en restaurantes aquí en otros lugares tenían saben que no, no metían mexicanos, pero entonces.","Mmm well, when we because my in-laws is in April, well as I told you they bought that house, then yes I noticed that in restaurants here in other places they had, you know, they didn't bring in Mexicans, but then.",
Patricia McDaniel,[00:53:32:16],¿Y qué hicieron? ¿No fueron a esa al restaurante?,And what did they do? Didn't they go to the restaurant that time?,
Maria (Mary) Rodríguez López,[00:53:37:29],"No, no, no, todos tenían el que tenía ese sing. Pero entonces, como en una comunidad, Mi cuñado Paulino era el que se entendía. Él comenzó a a juntar gente para como este, como le dicen contratista para juntar gente para trabajar en la labor. Y así conocí a rancheros en un lugar así y él le gustaba y muchas en lugar de lounge.","No, no, no, everyone had the one with that signature. But then, like in a community, my brother-in-law Paulino was the one who understood. He started gathering people, like this, as they call it, a contractor, to gather people to work on the farm. And that's how I met ranchers in a place like that, and they liked him, and many of them, instead of lounges.",culture
Maria (Mary) Rodríguez López,[00:54:15:07],"Y ahí dice mi esposo que una vez fueron ahí, tenían un sign ahí cristiano, no mexicano. En para entonces mi cuñado ya conocían que corría el lugar ahí y lo arrancó de la puerta y entró y se levantó la barra, dijo no necesitas eso, ya dijo aquí estamos nosotros, Qué va a hacer? Nos va a echar, pues dijo No.","And my husband says they went there once, they had a Christian sign there, not a Mexican one. By then, my brother-in-law already knew who was running the place there, and he tore it off the door and came in and lifted the bar. He said, ""You don't need that."" He said, ""Here we are."" What are you going to do? You're going to kick us out."" He said, ""No.""",family;mexico;recreation
Maria (Mary) Rodríguez López,[00:54:38:04],"Dijo Mira, dijo La única motivo que tenemos ese sing. Entonces había muchos braceros que le decía que ahora le dicen Y luego Lilia Ajá, dijo la razón que ya el motivo por qué lugares así fue lo que le dijo el man. No sé si será verdad la el motivo que hay. Eso digo porque es más, en las como en las cantinas dijo muchos dijo nomás comenzaron a tomar y quieren hacer pleito y sacan navajas y pistola y todo.","He said, ""Look,"" he said, ""The only reason we have that shit."" Then there were a lot of braceros who told him that they call him now. And then Lilia, ""Yeah,"" she said, ""The reason why places like that were like that was what the guy told her."" I don't know if the reason is true. I say that because, what's more, in the bars, like in the bars, many people said, they just started drinking and wanted to start a fight and they took out knives and guns and everything.",
Maria (Mary) Rodríguez López,[00:55:14:06],"Y nosotros tenemos miedo. Digo por eso que comenzaron a poner que no metían, pero los que estaba eran así mexican-american, a veces como dicen ahora, nos dicen que Hispanic, pues nacidos aquí, que aquí también la llevaban y pues no, hasta que al fin hicieron algo por para eso.","And we're afraid. That's why they started saying they weren't involved, but those who were there were Mexican-American. Sometimes, as they say now, they tell us Hispanic, well, born here, that they also had it here, and well, no, until finally they did something about it.",
Patricia McDaniel,[00:55:38:06],"Así es que había una discrimina ción contra la los braceros, pero no contra los mejicanos. Los mexicanos americanos que nacieron aquí en los Estados.","So there was discrimination against braceros, but not against Mexicans. Mexican Americans who were born here in the States.",mexico
Maria (Mary) Rodríguez López,[00:55:49:02],"Por el que conocían bien. Y ya te digo, como en ese lugar cuando conocieron ya bien a mi cuñado y a mi esposo, pues a él no le decían nada, pero siempre había lugares que cuando entraban muchos digamos que eran del otro lado, pues siempre le sacaban porque tenían miedo que se fueran a emborrachar y hacían pleito.","Because they knew them well. And I'll tell you, like in that place when they got to know my brother-in-law and my husband well, well, they didn't say anything to him, but there were always places where when many people came in, let's say they were from the other side, they always kicked them out because they were afraid they'd get drunk and start fights.",family
Maria (Mary) Rodríguez López,[00:56:15:28],"y había unos que no es que muy de muy buena gente, en otros estaban, pero como dicen que por uno lo llevan todos.","and there were some who were not very good people, in others they were, but as they say, one takes it all.",
Patricia McDaniel,[00:56:25:00],"Sí, exactamente, sí, exactamente. Eso es lo que pasa y lo lo feo no es lo feo. Así que. Y no había otros sitios donde se encontraron en discriminación en unos restaurantes o en los bares. Pero vamos, por ejemplo, el cine. Nada. No.","Yes, exactly, yes, exactly. That's what happens, and ugly isn't ugly. So. And there were no other places where they encountered discrimination, like in restaurants or bars. But, let's say, at the movies. Nothing. No.",
Maria (Mary) Rodríguez López,[00:56:47:11],"Nosotros íbamos al cine. No, nunca nos dijeron nada. Nada. No.","We went to the movies. No, they never said anything to us. Nothing. No.",
Patricia McDaniel,[00:56:51:23],Y aquí en Nampa había una una piscina y no había nada de discriminación en eso.,And here in Nampa there was a swimming pool and there was no discrimination in that.,nampa;recreation
Maria (Mary) Rodríguez López,[00:56:59:16],"Y bueno, pues ya, ya pa cuando ya los míos que yo tenía mis niños este más que lo que era hombre, le gustaba ir mucho al tiempo y no todos revueltos, ya veremos. No, no les decía na.","And well, then, by the time I had my children, this one, more than a man, liked to keep pace, and not all of them mixed up, we'll see. No, he didn't say anything to them.",
Patricia McDaniel,[00:57:17:27],"¿Y cuando ustedes estaban en Vamos al principio, cuando empezaron a a comprar una casita, encontraron problemas en comprarla?","And when you were in Vamos at the beginning, when you started buying a little house, did you encounter any problems in buying it?",
Maria (Mary) Rodríguez López,[00:57:28:25],"No, no, no, la la casita eso tocó que era de un abogado y él se dio a conocer con mi esposo y. Y yo no sé dónde se encontraron. Que le dijo que la andaba. Andaban comprando una una casita. Y dijo Yo tengo una de renta de Southside que fue la y vine. Yo aPeñas me dijo mi esposo anda a ver la de ya ver cómo está porque estaba comenzando, ya ni me acuerdo donde estaba trabajando.","No, no, no, the little house, that was supposed to belong to a lawyer, and he introduced himself to my husband, and... And I don't know where they met. He told him he was looking at it. They were looking at buying a little house. And he said, ""I have a rental on Southside, that was it,"" and I came. My husband just told me, ""Go see it and see how it is because I was just starting out, I don't even remember where I was working.""",family
Maria (Mary) Rodríguez López,[00:58:03:00],Entonces.,So.,
Maria (Mary) Rodríguez López,[00:58:06:18],"Pues fue cuando comenzó a trabajar en la en la tienda. Entonces éramos antes, un poquito antes. No, no, no estoy mintiendo. No fue en la tienda. Fue en la barbería que viene un producto. Trabajó un tiempo ahí, unos dos, como un mes o dos. O cuando se enfermó bastante, eh. Y me dijo Anda a ver la.","Well, it was when he started working at the store. We were there before, a little bit before. No, no, I'm not lying. It wasn't at the store. It was at the barbershop where a product comes in. He worked there for a while, about two, like a month or two. Or when he got really sick, eh. And he said, ""Go see her.""",
Maria (Mary) Rodríguez López,[00:58:32:29],"Y no estaba muy chiquita. Tenían unos dos cuartitos de de recámaras bedroom y la salita y la cocina y el baño. Pero pues yo lo que quería era tener mi casa. Ya, sí y no, no batallamos. Y luego este ahí estábamos que fue en 69. ¿Entonces aquí había una familia mexicana eh? Y no estaban esos apartamentos. Así que una tarde me fijé yo por la ventana, porque también la cocinita pasa y por la ventana me dice que estamos sacando todos los muebles de aquí, de la casa.","And it wasn't very small. They had about two small bedrooms, a living room, a kitchen, and a bathroom. But what I wanted was to have my own house. Yeah, yes and no, we didn't struggle. And then we were there in '69. So there was a Mexican family here, right? And those apartments weren't there. So one afternoon I looked through the window, because the kitchenette also passes by, and through the window, he told me that we were taking all the furniture out of here, out of the house.",mexico;family
Patricia McDaniel,[00:59:17:22],¿Es esta casa?,Is this house?,
Maria (Mary) Rodríguez López,[00:59:18:18],"Sí, este hay pa la en el court que le dicen nomás pasando la la banqueta ahí y andaban unos americanos, eran dos o tres americanos y vaya a buscar para eh después porque estaban sacando todos sus muebles. De ahí la familia. El señor era troquero, tenía una troca y se iba toda la familia a trabajar en la labor.","Yes, this one's over at the courthouse, they tell you, just across the sidewalk there, and there were some Americans, there were two or three Americans, and I went to look for them later because they were taking out all their furniture. That's where the family came from. The man was a truck driver, he had a truck, and the whole family went to work on the farm.",family
Maria (Mary) Rodríguez López,[00:59:44:03],"Pero no son ellos y les ponían mi esposo en la tienda dije mira, esto es hijo, pues informa, te dijo cuando vengan las porque nos gustaba aquí este lugar, porque en la esquina dijo cuando vengan la el señor este y la señora anda, informa, dijo a ver qué pasa. ¿No? ¿Cómo? Porque nunca me recibieron las la ventana cuando llegaron y no, ya vi de que llegó a pesar no bajar los la familia de él y se quedaron viendo todos los muebles ahí afuera.","But it's not them and my husband put them in the store. I said, look, this is son, well, report it, he told you when the ladies come because we liked this place here, because on the corner he said when the ladies come, this man and the lady come, go, report it, he said let's see what happens. No? How so? Because they never greeted me at the window when they arrived and no, I already saw that it came to spite not coming down the window, his family and they stayed looking at all the furniture out there.",family
Patricia McDaniel,[01:00:18:29],¿Y los dejaron?,And they left them?,
Maria (Mary) Rodríguez López,[01:00:19:28],"Sí, solo sacaron pa afuera. Y entonces este. Ya. Entonces pues él lo que hizo fue echarlos a la troca y me vine, me vine yo y hablé con la señora. Está retenida Tovar. La familia. Dije Mire qué pasó. Fíjense que vinieron los tuvieron, Sacamos los muebles y estos. ¿Qué pasó? Dijo No es que este señor dijo el esposo se atraso con los pagos.","Yes, they just took them out. And then this one. Yeah. So what he did was throw them in the truck and I came, I came and spoke to the lady. Tovar is being held. The family. I said, ""Look what happened."" Look, they came, they had them. We took out the furniture and this. What happened? He said, ""It's not that this gentleman said her husband fell behind on his payments.""",family
Maria (Mary) Rodríguez López,[01:00:53:10],"Ajá y no, y le dieron chance a que pagara, pero con cinco pagos ya le avisaron que pues si no pagaba pues le van a echar fuera. Pues como fue el que van a hacer? ¿Dijo Pues a ver dijo a ver dónde nos tenemos que buscar otro lugar por ahí dije Mire, le dije no quiere darme el nombre de quién son los dueños, porque nosotros nos interesa en lugares y no, si me dio el nombre, eran unos americanos ya, ya ancianos, ya eh?","Yeah, and no, and they gave him a chance to pay, but after five payments they warned him that if he didn't pay they were going to throw him out. So what were they going to do? He said, ""Well, let's see,"" he said, ""Let's see where we have to look for another place over there,"" I said. ""Look,"" I said, ""Don't you want to give me the name of the owners because we're interested in places,"" and no, he did give me the name, they were some Americans, some old people, okay?""",
Maria (Mary) Rodríguez López,[01:01:28:18],"Me dio el nombre de ellos y el teléfono. Y no, ya fui yo el primero. Le William, la esposa. Pues háblale y no, no, Luego le hablé y contestó la señora Eh, ya le dijiste entero. Estábamos en esto y todo y ya me comenzó a decir el motivo por qué habían hecho y la casa estaba bien. Esto rentaban.","He gave me their name and phone number. And no, I was the first. William, the wife. Well, talk to her, and no, no. Then I talked to her, and the lady answered. ""Uh, you told her everything."" We were in this and everything, and she started telling me the reason why they had done it, and the house was fine. They were renting this.",family
Maria (Mary) Rodríguez López,[01:01:53:08],"Mhm. ¿Eh? ¿Y dijo Bueno, dijo anda, a qué hora sale tu esposo el trabajo? Ya más o menos. Le dije la hora y dijo Bueno, dijo vamos a ir a la tarde y no, pues como fueron ya empezamos a hablar y mi esposo le dijo pues si me das chanza dijo a vender aquí mi casita, esto yo te compro.","Mhm. Huh? And he said, ""Well, what time does your husband get off work?"" It's about that time. I told him the time, and he said, ""Well, we'll go in the afternoon,"" and no, well, since we were there, we started talking, and my husband said, ""Well, if you give me a chance, I'll sell my little house here, I'll buy it from you.""",family
Maria (Mary) Rodríguez López,[01:02:17:15],"¿Y él dijo bueno, dijo pues me preguntó el Señor qué tanto, que por qué tanto quieres vender? Pero pues si me dan uno porque la casita ya te digo, no valía la Peña si me das unos 3500 dijo dijo eso te los doy yo de enganche de campamento y dijo bueno, dijo así lo hacemos. Dijo que agarró la casita este por 3500 y luego nomás me das 3000 en dinero, en pagos de costó.","And he said, well, he said, well, the Lord asked me how much, why do you want to sell so much? But well, if they give me one because the little house, as I told you, wasn't worth it. If you give me about 3,500, he said, I'll give it to you as a down payment on the campsite. And he said, well, he said, this is how we do it. He said he got this little house for 3,500 and then you just give me 3,000 in cash, in cost payments.",
Maria (Mary) Rodríguez López,[01:02:51:19],"Bueno, si lo hacen es que nos vino costando como 7000.","Well, if they do it, it's because it cost us like 7000.",
Patricia McDaniel,[01:02:56:00],Ahí entran en esta.,That's where they come in.,
Maria (Mary) Rodríguez López,[01:02:57:01],"Casa, pero no, pues tuvimos que pintarla y la alfombra entonces era otra carpet, dale como dos champús y sale mucha reparación.","House, but no, because we had to paint it and the carpet was another carpet, give it like two shampoos and it costs a lot of repairs.",
Patricia McDaniel,[01:03:06:18],Si no eh en en en la familia cuando cuando fue necesario llegaron.,If not in in in the family when it was necessary they arrived.,family
Patricia McDaniel,[01:03:22:02],Getting One Three with María López. Eso fue.,Getting One Three with María López. That was it.,
Patricia McDaniel,[01:03:35:23],"Cuando estaba. Cuando terminó. La otra cinta es. Estábamos a empezando a hablar de la vamos de proceso de llegar a las decisiones grandes en esta familia. Por ejemplo, cuando tú has comprado una casa en en cómo es que llegaron a la decisión usted y su esposo juntos o o si fue que que que mandaba más en.","When it was. When it ended. The other tape is. We were just starting to talk about the process of making big decisions in this family. For example, when you bought a house, how you and your husband came to the decision together, or if it was who was in charge more.",family
Maria (Mary) Rodríguez López,[01:04:09:20],"O pues él siempre cuando íbamos a comprar por ejemplo la propiedad aquí este vinimos a verla y me dijo bueno, dijo que te parece? ¿Te gustan este puesto que vamos a tener que darle compostura, pintarla Y dijo No, no puedes o no? No, no es trabajo, creo yo. Y no nos va a costar mucho. Pero él tuvo que poner seis, nueve, diez excusas o nueve, porque todo estaba bien, desorbitado.","Or well, he always said, when we were going to buy, for example, the property here, we came to see it, and he said, well, he said, what do you think? Do you like this place, because we're going to have to fix it up, paint it. And he said, ""No, you can't or no? No, it's not work, I think. And it's not going to cost us much."" But he had to make six, nine, ten excuses, or nine, because everything was, well, exorbitant.",
Patricia McDaniel,[01:04:44:22],Pero llegaron a la.,But they arrived at the.,
Maria (Mary) Rodríguez López,[01:04:46:06],"Decisión de comprar la que compró los dos, lo mismo cuando él iba a comprar un un carro, este siempre me ponía mi nombre en la lista, en el registro, aunque yo no manejo y Pero él dice que por estar los dos ajá.","Decision to buy the one who bought both, the same when he was going to buy a car, he always put my name on the list, on the registration, even though I don't drive and But he says that because we were both there, yeah.",
Patricia McDaniel,[01:05:08:12],"Y en cuanto a ha trabajado vamos a disciplinar a los niños. ¿Quién fue el que llevaba mal? O sea, eso dice mi padre siempre el gran jefe. ¿En cuanto a disciplinar a los niños, quién fue usted o su esposo?","And as for the work, let's discipline the children. Who was the one who was bad? I mean, that's what my father, the big boss, always says. As for disciplining the children, who was it you or your husband?",family
Maria (Mary) Rodríguez López,[01:05:27:25],"Pues en él, en más. Pero siempre este. ¿Como dice me, me o o no opinaba no? Entre los dos. O por ejemplo, cuando mi hija ya la mayor comenzó a a salir a los bailes y todo este. Me decía si van o si no el peor cuando venía un muchacho americano. Aún así, sal fuera a la casi lo mata un un automóvil y le decía la quiero pa cierta hora en la casa y.","Well, in him, more so. But always this. As you say, I, or I, or I didn't have an opinion, right? Between the two of us. Or for example, when my oldest daughter started going out to dances and all that. She would ask me if they were going or not, the worst thing was when an American boy came. Even so, I went out to the house and he was almost killed by a car. I told her I wanted her at the house by a certain time and...",
