speaker,timestamp,End Time,words
Roy Martin,,,"...it's cold and I go up to"",,'.this big farm house and knock at the door. So, they asked me in. I didn't have to tell them I was cold and hungry, they could see that. And says,""Where you going?"" And I said,""Well, I don't know. I'm going to Priest River. Never been to Priest River before, see if I can get a job working in the woods, you know."" And so they put me up for the o night, gave me, smething to eat, gave me a breakfast in the morning. So I takes off again for Priest River'. I get to Priest River, and I met some lumberjacks there. Course, I was pretty well dressed. I was cork shoes on and lumber jacket and what not. And so we took a thirty five or thirty, thirty five mile hike out of Priest River up to the logging camps. Well there was Beardsmore's camp and, called him ""Old daddy Beardsmore"", and then there was the Diamond Match camp, and had a few camps up there. And I don't know, probably two or three other companies up there as far as I 41 know. But you couldn't get a, we knew it was out of the question to get a job. It was just tight you know. Middle of the winter. But you had to go somewhere, you had to try. And the law wasin them days, that after three-thirty in the afternoon you never turned a man away from your camp. That was so a man wouldn't freeze to death, you know in the wintertime. As a rule, that was, that was a custom ' the logging camps. They never, you know, you come in there in the afternoon and you go in and have supper, and the bull cook would give you a bed and blankets. And in the morning you got up and folded your blankets up, but them on your bed, and the bull cook would take the blankets away again, you see. If you didn't get a job. But the next morning, you went in, you had your breakfast with every body and nobody asked you nothing. You just went like yous working there. You sit down, eat a good meal and make you up a good lunch, you see. We'd make ourselves up a good lunch and as a rule, all lumberjacks, as rule made up alunch. Sometime had hot mealjsent out in the woods. They'd send it out on a ""go-devil"" and a team of horses, you know. They'd take a stumboat, go-devil, take hot meals out there to the lumberjacks. But other wise, they made up lunches. And we'd make up a good lunch,'because we figured maybe fifteen miles or ten miles to the next logging camp. We«d take our time and get to that camp so'd we'd get there around four o'clock. Well, four o'clock is almost dark in the wintertime. So you get there and you go find the bull cook and get a bed and, I'm getting ahead of my story but in the morning after you make your lunch and everything, you come back to the bunkhouse. The camp boss opens the door at eight o'clock and he says,""All out."" And every body goes to their job. Then you ask,""Everybody's out? You're the last man out?"" You ask him for a job. ""Well, I'm sorry, young fellow, but I'm all filled up."" That's generally the story that you get. So you thank him. You get your packsack and you know where the next camp is up the road. Maybe ten miles, maybe twelve miles, maybe fifteen 42 miles. And you go to that camp and you do the same thing. Alright, maybe you're thirty five, forty miles from Priest River. And you've taken in about three, four camps. Well on the way back, you stop at each one of them camps but you don't have to ask him for a job the next morning 'because you know there's no job. But you're welcome to stay, have supper, have a bed, have breakfast, and then you get out of there and go to the next camp. Or maybe your socks are dirty or something or your shirt's dirty when you get in there in the afternoon, you know where the wash house is. You've been in the lumber camp before. You go in there and you wash your clothes and you hang your clothes up by the heater. By the next morning, all your socks are dry and then you got tow or three pairs of wool socks, maybe you got some underwear, your wool shirts, next morning they're all dry. So you put them in your packsack or you put them on, whatever you want on and go about your business. And they call that ""camp inspecting."" Yeah. ""Where you going?"" ""Well, I'm going up on the Priest River, I'm going to do a little camp inspecting."" You see. Alight, then you get back to Priest River, that's when the trouble starts. You get back to Priest River, you're ain't hungry, but you got no place to eat, or no place; to sleep. So you look around all the goddamn places that you think that you might meet some lumberjack. you know that might have come out of camp, that might have a couple of bucks. And you say, well,""Hi, Jim. Hoy, you holding anything?"" ""Well, I got a couple dollars. I'll let you hold four bits."" Fine, fine, io, you take four and you buy something to eat with it. Or if it's real cold, you do a little more looking around and see if you can't get a meal somewhere. You take the four bits and you buy aroom. You see. Or, if it's in the summertime, why you don't worry about aroom, you can sleep in the boxcar. 'Cause there's always a lot of empty boxcars sitting around these towns."
Sam Schrager,,,How long can you keep that up in Priest River? 43
Roy Martin,,,"Not long. You just about two days in Priest River then you'd better move. So you go to Newport, Washington. ASame thing, but Newport ain't got a bunch of lumber camps out of it. So you stay maybe overnight in Newport. Or maybe you don't stop there at all. You stop there and get something to eat. You keep walking. And I'm walking towards Spokane. And so then me and another guy, we chummed up and we walked and we walked and we walked. We got, oh, I don't know, Diamond Lake or Spirit Lake or one of them lakes down there, I don't remember which one it was. Little house off the road there and oh, we were getting tired, ""Let's stop in and ask this guy if we can't bum for a cup of coffee or something."" Got in there and there was an old fellow in there. He was getting the big sum of twenty two dollars a month pension. He was a Spanish-American war veteran. Old man. Oh, I don't know how old he was. Probably sixty five, seventy. ""Come on in, come on in, come on in. Sit down and have a cup of coffee and just about to cook some thing to eat for supper. You fellows will eat, won't you?"" ""Oh, yeah. You bet."" Sit there and eat and spend the night with him, we had breakfast next morning. We start walking. Well, we get just this side of Hilliard. You know where Hilliard's at? It's just this side of Spokane. It's a division point on Great, Great Northern Yeah I'think it's, yeah, division point on the Great Northern. Five miles from Spokane. Well, just before we get to Hilliard, oh, the snow was slushy and wet and just miserable, you know. Well were walking along, walking, walking, walking. Finally, here come a car, I think it was a Buick touring car. And, oh, it was a young fellow of some kind. So we had our packsacks on our backs and we was walking down and we didn't flag him or nothing,""Want a ride?"" ""Yeah,"" We started to trot up there to get on to get a ride and he pulled off and left us. See, Ha, ha, ha. So about a half a mile further there was a road leveled off and was cattails and swamp, both sides of the road, I remember that. Got up there and here he was, off the road, head first, down into the cattails into this 44 swamp. Well, we didn't say a word, we just kept on walking. So we got into Hilliard and so we was both of us broke, no, I had five cents. And so this kid's name was chester Von Knocley he was a Dutch kid from oh, up towards lone or somewhere, I don't remember 'now where his home was but, I said,""Well Chet,"" I says,""I'll flip you to see who rides the streetcar to Spokane?"" Five miles. He says,""Oh, let's both walk'.' I said,""Okay."" You could ride the steetcar from Hilliard to Spokane was five miles, for a nickel if you had. So we walked. We got into Spokane, it was late, well, it wasn't real late, it was probably five thirty, six o'clock, something like that. So Chet says,""Well, you go up on Stephens or Main and I'll go along Trent here and we'll see how many lumberjacks we know and see if anybody's holding, see if we can get enough for a room tonight and something to eat."" I said ""Okay."" So we're looking around for some lumberjacks that we know and so I met a lumberjack I knew. And,""Sure, come on in. Let's eat."" So we went into Jack Welch's resturant in Spokane. Hell of a nice man that run this resturant, big resturant. Went in there and had a nice meal, oo then this friend, this lumberjack friend of mine, he, that I'd met he give me a couple dollars. So I stashed that down my jeans and he said,""Hey,"" he said, ""I got a couple tickets on the Chinaman over here."" The Chinaman had a lottery joint in the alley behind Dempsey's poolhall, just off of Trent. And,""I want to see if I got anything on my ticket."" So we went in there and, oh jeez, there was a lot of people in there. They was all poor people, you know. Nickel and dime stuff, you know, buying nickel and dime lottery tickets. So he says to me, he says,""You ever play lottery?"" And I says,""No. Never played it, never seen it."" And he showed me how to play it, little bit about it. He says,""Go ahead and play a ticket.""he says. I says,""No, I'll save this two dollars."" I says,""I'm figuring maybe go up on the Clearwater and try them camps up there andtwo dollars will give me something to eat to go up there with."" ""Oh,"" he said,""Go ahead,""he said,""I'll give you a couple bucks, I'll give you acouple of dollars more if you lose it."" So I played a ticket, ten cent ticket. And he said,""Oh, how you play it."" ""Oh,"" he said,""just mark ten spots anywhere."" And so I marked ten numbers, put the ticket in, didn't get nothing. So the next time I played another ticket and the fourth ticket I had played, I caught eight of the ten spots. And I erf 'ev said,""Is this any good?"" I said,""I got eight of them. I didn't get all ten.'H ""Holy mackinaw,"" he said,""I guess it is good."" So I went up to the Chinaman, the Chinaman looked it over you know, and he said,""Velly lucky, velly lucky, velly lucky."" I say,""What do you mean, Velly lucky?"" He said,""Eighty seven dollars and fifty cents."" He gave me eighty seven dollars and fifty cents for that ten cent ticket. Whew, man, man, I was in heaven. So I said to my friend, I said,""Give you half of it."" rtnd he said,""No."" He said,""I've been working all summer,"" he said,"" I got three hundred and fifty dollars in the bank,"" ho says,""I got enough to keep me all winter,"" he says, ""you ain't got a dime,"" he says,""you'll need ',."" He says,""you keep it."" I said,""Well, I think I should give you at least half of it."" ""No,""he says,""you keep."" I says,""Okay, thank you."" So I said,""Well, I got to go find Chet now. He's my friend."" So I went around looking for Chet and finally a guy said, ""Boy, you're sure lucky thatv was a guy that was down and out too."" And he was in the Chinaman joint. ""You're sure lucky with that Chinaman."" He says,""Hey,"" he says,""there's a big gambling joint right up here,""he says. ""You might go up there,"" he says, and, he says,""they got blackjack tables and everything in there."" I said,""They have?"" And he said,""Sure."" ""Well, I'll go up there and try a couple of dollars and if I don't win anything, well acouple of dollars won't hurt me too bad."" Went up there and I hadn't was only going to play two dollars and all this money soaked away and I took two dollars and you could play twenty five cents on a crap table, you know. That was the lowest yow'could play. Oh there was all kinds of people in there, people. had money, you know. Business people. So, by golly, you know, I had won, I won the first two bit piece I put down there and I'.had won a dollar and seventy five cents all told. And I heard a bunch of noise behind me and somebody says,"" raid!"" There was a raid, police"" men coming in, you know. a big double door, fire doors, you know, big glass in them with a little wire in the doors. And the doors couldn.'t be opened real easy, they was fixed so that they had to pry then open to get them open. Well, every body that was in!there, there's a lot of rich people that was in there, you know, people had lots of money. And there was gambling, heavy, blackjack tables and poker tables and everything. Crap tables. And every body got excited and started running right to the door,'where all these policemen was and they was just, oh, there must have been two hundred people in there or maybe more. And hell, they was all crowding up t° where the policemen was, trying to get out, you know. Hell, they wanted to get away, you know. But there was no way to get away, all the plainclothes, all these, bluecoats, you could see them through the glass and finally they got the door open. There was soi many people there that I had plenty of time you know. And they just left their money laying on the tables. They just walked away, they were so excited they just walked away, and I just went around scooping up money, scooping up money. Just handfuls of it. And I went from table to table and I didn't get it all, I only got about, well I imagine I.got about twenty; per cent of the money that was left on the table. I didn't even bother change. Just paper money. And cramming it and putting it in my pocket. And well, these guys running that table, they all had little boxes with chips, you know, and their money in there you know... or whatever they call them, you know. Running these tables. And they had a little, they was all going out some little bit of a door that you couldn't see and it was a great big room, you know. Enormous big side room. And you know what they call tongue and groove like on that door. Up and down. The walls were that way, you know. Made out of this..."
Sam Schrager,,,And there was little doors in there?
Roy Martin,,,"You couldn't see it but there was a little door about that wide and it was, the whole thing opened up and when it closed it looked just like a solid wall. And all these guys knew how to open that thing. There must':have been a certain wayAthey opened it or something. And the last guy to get his money boxed, house man, you know, to go through there, I made a dive and slid my foot in there so that door couldn't close'because I didn't know.' it could be opened or not. And he looked at me like that and I was right behind him. Had all the money and, I could've got more money but I was afraid of missing out on that door. Andwas watching them guys and the last one to leave, I was behind him. There was a stairway about that wide. Went right down between two buildings, and then turned like that and came out right behind the kitchen stove in a chinese resturant. Downstairs, And I walked out behind this resturant and walked cut and a big old hinese cook looked at me you know, says he knew all these other guys, but he didn't know me. And here I walked out into the dining room. There was a great big counter, long counter there besides lots of tables, but I sit down at the counter and sit down there and waitress comes up and she says,""What'11 you have?"" And I said,""I'd like to have a cup of coffee and a piece of that pie."" So she gave me a piice of pie and a cup of coffee. I laid two bits out there and she went and rang it up, fifteen cents. Ten cents for the pie, five cents for the coffee. See I sit there and watch them load all them people up on on the paddy wagoniand take them to jail. So after they had all them people loaded up and everything quieted down, I had another cup of coffee and then I walked out and had pockets just bulging with money. I 'know how much I had. But I knew I went in there with eighty seven fifty, you see. I knew that's what I had when I went in there. So I had all this money. And I said, well, I got to find a room now. And it was about eleven thirty then. Night, I went way up towards NP depot, I don't remember the street now, but 48 it was the Cornell Hotel and so I went in this Cornell Hotel'.and it looked like a nice hotel. And it was;away from the trashy part of town, you know roA what I mean. I didn't want to, I got away from the skid,, what they call the skid r0fc, I got away from the skid and I got up to that part of town which was mostly kind of a business houses in there, and there was a few resturants and a few hotels. I never been up there, but it looked good to me, so I went in there and it said apartments for rent. So I went up there and I said, landlady come and I said,""You got sign down there,"" I said,""rooms and apartments."" I said,"" Do you have an apartment to rent?"" And she said, ""Yeah."" ""Could I look at it?"" she says,""Sure."" Gee, it was a nice apartment. Kitchen, a nice bedroom, but the bath and the lavatory, you had to go out in the hall and they was men's lavatory and women's. And so forth. I said, ""How much?"" She said,""Fifteen dollars a month."" So I said,""That's fine."" I said,""I'll take it for four months."" I didn't know how much money I had but I knew I had, if I was going to stay here that winter I had to have a room for all winter. So I figured four months ought to be long enough. So I bought, I paid her sixty bucks. I went in the room, locked the door, and I started pulling money out, I started counting. I had seven hundred and fory dollars all told, after paying for my room for four months. tveY Seven hundred and forty bucks. Most money I had in my life. Never, had that much money in my life, you know. So I took some change and put it in my pocket and unlaced my cork shoes and took the, folded this false tongue back and took all them fives, tens, and twenties, and folded them all up and put them between the tongue and laced my shoes up, because...sixteen inch on these shoes. I laced themAup goodj laces and so I wasn't worried about losing any of that. And I kept, oh, I don't know, five or six dollars in change in my pocket. So then I looked all around, I couldn't find, I couldn't find Chet. Couldn't find him no place. So I said, well, I better go to bed. So I went back up and went to bed. The next day I run into him and it was in the afternoon and he says, ""Where in the heck have you been?"" And says,""Well, I,"" I said,""I been here and there and all over."" ""Well by golly,"" he said,""I got a room paid for for tonight.""Hnd he said,""I got four bits."" And he said,""I've eat."" So he says,""Here's four bits."" He says,""You can go ahead and eat now."" And I said ""No, I've eat, Chet."" I said,""I don't need it."" ""Oh,"" he said,""gee, that's good."" So I said,""Well, I got a room too."" I says. But in the meantime, before I met him, I went down tb the Washington groceries, one of the biggest grocery stores, I think, in Spokane. It's still operating, but I don't think they call it the Washington grocery now, but it's still operating. It's still a big market. I went in there and I bought a hundred and twenty,;five dollars worth of food. And they delivered at that time. I told them what apartment and where to deliver. Well, man, when I brought all that food up there that Iordered, there was a pile in the kitchen there, must have been a half a ton. Great big enormous pile, you know. Canned stuff, bacon, eggs, ham, you know, mostly stuff that would keep, 'because I didn't have no refrigerator, they didn't have refrigerator."
Sam Schrager,,,You went into the store and picked out everything you wanted?
Roy Martin,,,"Yeah, I made a list of everything I wanted. So many pounds of beans, so many cans of corn, so many peas, so many this and that and, oh, I took old Chet up there and his eyes get about that big,""My god,""he said,""how did you?"" I had to tell him the story,"
Sam Schrager,,,You didn't tell him til you got him up there?
Roy Martin,,,"Yeah, I told him. He couldn't believe it. So I says,""Go ahead and get your money back out of that, room."" He says,""I will."" I think he only paid six bits for it. He told the guy he a job and had to leave town. So he got his money back. So then I went up and we stayed there all winter, Chet and I in Spokane. And we dressed pretty good. We had some pretty fair clothes. And we dressed pretty good. Wasn't dressed like lumberjacks. We had a good lot of clothes. And we both had good overcoats because it was cold. And what we did, we went up to, I think it was a Salvation Army and got us a of good overcoat a piece. We had, we already had a suit a piece. We ' a good overcoat a piece. Both of us wore hats in them days. And a lumberjack was kind of frowned on wearing a cap in them days, you know. If you wore a cap, they didnlt figure you was a lumberjack. They all wore hats. And..."
Sam Schrager,,,What's the differenae between a cap and a hat here?
Roy Martin,,,"Well, they figured you was a, they didn't figure you was a lumberjack if you wore a cap."
Sam Schrager,,,Cap like the kind you're wearing?
Roy Martin,,,"Yeah, And you hardly ever seen a lumberjack that didn't wear a hat."
Sam Schrager,,,What kind of hat?
Roy Martin,,,"Well, lot of them wore black hats. Something like an Indian would wear. You seen Indians with just common, ordinary black hat?"
Sam Schrager,,,Broad brimmed?
Roy Martin,,,"Yeah. Not cowboy style, but about like an Indian would wear. Mostly black. Course, lumberjacks did dress up and wear conventional hats, you know, one with a crease in the middle or something like that, if they were in town. But, lumberjack clothes, lumberjacks, they didn't hardly ever wear a cap."
Sam Schrager,,,"So you had, you didn't dress like lumberjacks?"
Roy Martin,,,"I did yeah. I wore hats, yeah. We both wore hats..."
Roy Martin,,,"...been there for about, oh, month and a half. And oh, it was cold one night, you know and no heat in our apartment, you had to open your door. They had a great big heater in the hallway, you see. Had a gas heater, but it was a big one in the hallway. And we had gas in uq apartment to cook with but we never use it to heat with 'because we were afraid might get suffocated or rtt coOld something like that. So if it was coal we'd leave the, sleep at night, we had plenty of blankets on our bed, she gave us plenty of blankets It was a completely furnished apartment, blankets and everything. So any how, one of us would jump out of bed in the morning, you know, cold, it was pretty cold. Spokane can get miserable in the winter, you know. And jump out of bed, put the percolator on, put the coffee on and jump back in bed fcause it was cold and leave the door open about that much. Hot air would come in there and warm that apartment up. Well, you know how it is when it's cold, you got the old percolator starts perking, you can smell that coffee cooking, you know. And some good-looking gal came in there and stuck her head in there and""U-m-m-m, that coffee smells good."" And me and old Chet was in bed, you know, we just look out and see her, you know. ""Yeah, you want some? Come on in and get it."" ""By god, yeah, I'll have some of that coffee, that smells real good."" So Chet and I, we got out of bed by then, dressed and went out. Three of us sit down, enjoyed a good cup of coffee. So course, like I say, we'd dressed pretty good and at night we'd either go to a show or something. We didn't spend any money. You know, it only cost you ten, fifteen cents to go to a theater. We took in a show and probably bum around town. We'd never get in til twelve, one o'clock in the morning, you know. This gal said,""What do you guys do, anyway?"" Chet said,""We don't do nothing,"" says,""we're lumberjacks."" ""Lumberjacks!"" ""That's what we are, we're lumberjacks."" She said,""Oh, I don't believe it."" ""Yeah, that's what we are."" Chet reached irfchere and he said,""What the hell do you think we keep these for?"" and showed her a pair of cork shoes with the corkin them you know, setting back in the closet. ""Well, for crying out loud."" she said. She went out and let a scream out of her. I knew they had a big reception hall of some kind down at the end of the hall there. We never, I could always hear chatter coming from there once in a while you know. But, you know, the doors were all closed. Pretty soon the landlady come dn. ""For Christ's sake,"" she said,""these two guys are lumber jacks."" And the landlady said,""Is that what you two guys are, lumberjacks?"" And I said,""Yeah. Why?"" ""Well for crying out loud,""she said,""we been quiet:here for over a month. We thought you were plainclothesmen."" Thought we's detectives, because we never come in til one, two o'clock in the morning. And we didn't fool around, you know. They had about eight girls working there. Prostitutes. And here they thought we's plainclothesmen and they. MS was real quiet about everything while we around, see. Well that was a kick. So after that, it was in the wintertime, after that, we'd open the door in the morning, there was always some gal different, as a rule, different gal every morning,""Come on in. Can you cook?"" ""Yeah"" ""Well if you want to eat, you got to do the cooking."" We'd have a different cook every morning cook our breakfast. And things was that tough that they was glad to cook a meal for something to eat. 'Cause you figure out that them gals was only getting two dollars for a trick and as tight as money was, they was few and far between, you know what I mean. And we spent all winter there, had a good winter. So..."
Sam Schrager,,,Did you share your money with Chet that winter? Did you give him what he needed?
Roy Martin,,,Yeah. We ate and...
Sam Schrager,,,It was like it was his money too?
Roy Martin,,,"Oh, we never. Neither one of us ever drank but if we felt like going and eating, we'd oat. And if he wanted, he said,""Well, I need some cigarettes."" ""Okay, here's some money?"" And we never spent any money just to eat, go see a show, go down and play pool, something like that."
Sam Schrager,,,"Nowadays, you just don't give your money to somebody else, but he was your friend, so you felt that he should live good too."
Roy Martin,,,"We both lived, well, like we both owned the money, but neither one of us drank and we didn't, well I did a little gambling after that, not very much. About twice, a couple little places, and both times I was lucky, didn't win much money. I think I won forty five dollars one time and seventy five dollars or so another time and the resti of the winter I just lived on what I had. But what I did, I went and put it in the bank, you see. Put it in the bank. And whenever I needed, say I needed twenty bucks, draw twenty bucks out. Well twenty dollars would last us for, him and I for what money we maybe spent, probably last us for a couple of weeks orfea week."
Sam Schrager,,,Can you tell me a little of what you remember those girls being like?
Roy Martin,,,Well they were...
Sam Schrager,,,I mean what kind of people were they?
Roy Martin,,,"Pretty good. Pretty good. Pretty good. I mean they wasn't about, they were good if you got to know them they were good people. Like one night, it was they'll cold. It was miserable. So a lumberjack, a lot of lumberjacks, come in town and they just gloriously drunk, they get so drunk, you know, just like anybody else, and throw money away, actually. And if they're not careful and they got a lot of money on them people will rob them out of it or you know. And so anyway, I came up there one night and there was a girl standing there by the stove trying to get warm and some big lumberjack, he was a Swede, standing there and he was chewing Copenhagen. And he was slobbering all over himself, chewing Copenhagen and he was trying to make time with this gal,, you know. And he reached in his pocket to get his Copenhagen and out dropped a couple bills. And he didn't even know he dropped them he was so drunk, he didn't even probably know he had it. So I just put my foot on it. Well this gal seen me put my foot on it, you know. So she got him to go in the back room with her, the parlor or somewhere and so the minute they was gone, I just reached down and picked it up. I didn't know what it was. It was two twenties. So I just stuck it in my pocket. I went to the room...in about two minutes, that Swede, you could have heard him a block away. He was squealing bloody murder. And somebody robbed him anyway, the landlady got rid of him. And 'because he was pretty drunk. Pretty soon somebody knocked on the door, bang, bang, bang. Opened it,""Hi. How Hi much did you put your foot on?"" I said,""Well, I'll splitit with you. There's forty bucks."" (laughs) She said,""Oh, hell, that Swede had seven or eight hundred bucks on him.' But he squealed like he'd lost his whole fortune."" That's the way things was in them days. Oh, boy."
Sam Schrager,,,That sounds like a once in a lifetime deal. To find money like that.
Roy Martin,,,Yeah. I never run into anything like that again. Come in town with a nickel.
Sam Schrager,,,You stayed there all winter and then went back to camp or what?
Roy Martin,,,"Yeah, went back to work in the logging camp."
Sam Schrager,,,What year was that?
Roy Martin,,,"About 1925 I think, about 1925, somewhere along in there."
Sam Schrager,,,Do you think it was easier being a kid?
Roy Martin,,,"Yeah, I think so. Yeah, well, yeah. I'd say that a kid had a better chance. But he also had to have a litte ingenuity too. You know, you had to,.you had to be able to work and to know what you were doing and where you were going and how to get there. You see. I was pretty lucky, though, I never did, I never did have the police bother me. One time. One time I had the police pick me up and and they took, interogated me and,""What do you do?"" And I said,""I don't do nothing."" And he said,""Well, we see you over here all the time over in Dempsey's and Erlich's and what-not and, we never see you bumming. And he said,""What do yo do?"" And I said,""Well I work in the woods, when there's work to be had. But,"" I said, ""right now',1 I said,""I'm living here in town. I have an apartment."" So they turned me lose. That's all there was to it. Nothing they could do. I hadn't done nothing wrong, you know. But Spokane was a pretty good town, but boy, it's sure a different town now. I go down there and places I used to stay and, boy, they're closed up, boarded up. Even the Spokane Hotel which was a pretty good sized hotel at one time. It's all boarded up. And empty. And it was a pretty good hotel. And then there was Dempsey's poolhall, one of the biggest poolhalls in Spokane. Then they had games and they had oh, a lot of pool tables, snooker tables, billiard tables. They had a nice resturant in there, they had a nice cigar counter in there. They also had rooms upstairs, nice rooms, you know, real nice place. And then of course they had the Pastimey which was kind of a dump, I'd call it a kind of a, well, it was a big poolhall, but compared to Dempsey's it was a dump. And then they had another one..."
Sam Schrager,,,Why was it a dump?
Roy Martin,,,"Well, it was small, it was congested, it was not as clean, it wasn't, it was just kind of a rundown place. But if a guy was broke, he could come in there and sit on a bench and it was warm in there in the winter and many a guy sit on them benches all night long, and go to sleep, you know. No place to go. Well then, of course, there was one winter:that I was there and if you couldn't find a place to sleep, and you couldn't make out, if you couldn't make you know, what I call making out, if you couldn't raise the price of a room, you could go over to old Schwatz's Brewery, which was on the east end of Spokane, out towards Division, up past Division. And it was empty. It had been empty all during Prohibition, I guess. I don't know when it, I imagine it was right after Prohibition. But there was no windows in it or anything, but up on the second or third floor, somebody had brought up a lot of straw, I guess it was straw. It was either straw or hops or something, but it was, I think it was straw. And you could go up there and sleep in the straw. But that was pretty cold in the winter time too, but, it was better than nothing. You know,, but if you're a lumberjack, ordinarily you dressed pretty well, you generally have a good coat, good wool clothes and so forth. You could burrow down into the straw and sleep pretty good. But then I was talking to a guy later on that was during the Depression after '29, told me that they opened that up for the destitute, the bums, I think they called it oh, Debunk or something Hotel. I don't remember what they called it but they', had a name for it. And the bakeries would deliver all their day oldLbread and different organizations, I guess, kickedkin and brought in potatoes and meat and stuff like that and they, I think they fed a lot of people there. People that were down and out, you know."
Sam Schrager,,,They slept there too?
Roy Martin,,,"I think some of them did, yeah because it was pretty good size place. It waold, it was Schwaiz's old brewery;."
Sam Schrager,,,It seems to me being a young person on the road that a young person would have certain advantages because people...
Roy Martin,,,I couldn't do it now.
Sam Schrager,,,"Like, you were a teen ager when seme of this was happening to you. I think people feel more for a young person than for some one who was thirty five or forty."
Roy Martin,,,"Some of them do, some of them don't. Some of them do, some of them don't. One time, I'll tell you how that happened is, now if I'm in lumberjack country with lumberjacks, I'll feel at ease, 'because at one time or another, I don't care who the lumberjack is, at one time or another he has seen bad times. You see. And you ask him,""Are you holding?"" or,""Jesus Christ, I'm sure hungry, I could sure eat. Are you holding anything?"" And he either says yes or no. You may not know him, probably don't even know the guy, but yau don't feel too I'll of ease asking him. But to ask a businessman or a man, possibly of means that is anything but a lumberjack, you feel out of place, but sometimes you have to do it. Like one time I was up in Miles City, Montana. And it was in the spring of the year, nice weather. But I was hungry and I was broke and I was just a kid. It was in the morning. This fellow walking down the street, well-dressed, might have been a banker or a lawyer or I don't know who he was. And so, I put the bum on him. So he said,""Yeah, I'm going in to eat breakfast in this resturant. Come in with 57 me."" So I, fine, I wanted something to eat. So, it was a nice resturant, you know. Quite a few people sitting down there eating, you know.""Give this bum something to eat.""he says. ""Not over two bits."" And the way he said it and pointed his finger at me, you know, and oh, I burned up you know. And I said,""Mister, you take thattwo bits and save it."" I said,""You probably going to need it someday pretty bad."" And I said,""I wouldn't take all your abuse,"" I said,""for anything to eat off of you I'd sooner go hungry."" I told him. I belted it out in front of him, you know, and I told that son of a bitch what I thought of him. For you know, for fucking me up in front of people. And there was some guy sitting down, sitting down there and he says,""Hey kid, come over here,"" He said,""To hell with that guy."" he said. ""Eat anything you want. Just like that. So I sit down there and I had a stack of hotcakes and a side of ham, cup of coffee. There.""Come over here young fellow,""he says.""I'll feed you any damn thing you want. Sit down."" He told the cook, he said,""Give this kid any damn thing he wants."" Just like that. Now that's the kind of people you meet, you see. You see, he tried to make an asshole out of me, I made an asshole out of him. And oh boy, he didn't eat breakfast either. He walked right out. He was going to eat. I told him off, told him,,""You might need that two bits worse than me,"" I says,""you keep it,'because,"" I said,""I wouldn't take all ycur abuse for two bits.""(Laughs) But, once in a while, you meet people like that. I'd sooner have a guy say nope. That's fine, that's good. You tell a guy you're broke and could he help him out for a bite to eat. Guy says,""Nope. Can't do it."" ""Thank you;' That's what I say,""Thank you, sir."" I don't feel bad about it. But you take a professional bum that never works, he won't bum a man with a pair of, glasses. He won't bum a man with a moustache, on't tell me why. But he won't do it. That's a known fact."
Sam Schrager,,,That sounds like superstition to me.
