speaker,timestamp,words,End Time

Arthur Sundberg,02:27:35,"Yeah, to begin with. But then, of course, I say management and the, of course the doctor he was that was private enterprise and and. But to begin with why it was built in a, in a square four, four sided square. And they got the square still opened up there. If you had been up there while you'd see it. Well, there's three houses on on the west side of the square, and there's three houses on the east side of the square. And then there was. Two houses on the north. Three houses on the north side of the square, and only one on the south side. So it was just in that, in that square. And of course, the, the. General manager and general manager and, and then the… man that was… the assistant that was in charge of all. Lands, you know, that's timber and town and everything else. Then there was a master mechanic, he that is he was the master mechanic of the railroad shops and the machine shops, you know, that is they had a round house here and they had five locomotives in there and, and they, they had these passenger coaches to, and they run a passenger train to maintain them.",02;29;44;04
Arthur Sundberg,02:29:44,"So the master mechanic, he lived in one of them. And then of course, they had the, the sales manager and assistant sales manager. And then they had the, the store manager and they had the. Planning milk superintendent, and then they had the preacher, the preacher he was up there to. But that was the beginning of the population around the square, you see. Well, at that time, the population of that square. I don't believe you'd find any of those deadbeats in there at that time, you know. But then they start building a few more houses on the square and they get a little more population will end. Then when you start running into deadbeats.",02;30;51;02
Sam Schrager,02:30:51,Have you ever heard it called Snob Hill?,02;30;54;27
Arthur Sundberg,02:30:54,"Oh, I think so.",02;30;59;02
Sam Schrager,02:30:59,He called that not too long ago.,02;31;01;20
Arthur Sundberg,02:31:01,"But,… just the… the common name for it was Bug Hill. Everybody called it Bug Hill. And. I suppose that's because they figured that was where the the big bugs were. You know, that's an expression that used to be used, but. Of course, they they like to have it called Nob Hill. But then. Bug Hill was, was just the ordinary expression for that particular area.",02;32;00;12
Sam Schrager,02:32:00,"I wanted to ask you something about safety and accidents in the middle. I was curious about the you know, we talked about how it was open and and there really were no safety devices that in the early days, how much awareness was there among the men, you know, I mean, how careful how was there? And I idea where you got to watch what you're.",02;32;32;02
Arthur Sundberg,02:32:32,"Doing, you. Had you might have what you might call total awareness because they knew that they was working. In those areas where they had all these hazards. But I think it's part of my memory goes. That after they started guarding machines and putting in safer walk areas and all that thing, they had more accidents after they put in guards and they ever had before they put in guards. Because when when a machine is guarded, people just tend to be more relaxed and careless. Of course, whether machine is guarded or not guarded, they still have some accidents. Loose clothing and stuff like that. You know, a person can get wound up, but. If you'd see some of the machines that the that they used to run and the size, the immensity of it, you know, it's scary to death until you got used to that, that area.",02;34;18;24
Arthur Sundberg,02:34:18,"But… just give you an example of one thing that that they used some. And wherever you if you had a conveyor that was conveying sawdust and slabs and then it was. Emptying into either another conveyor going in the same direction or going at right angles to that out at the end of this conveyor, they would have some spike rules. They they would probably have a rolls that were probably eight inches in diameter. And they were drilled and tapped at about maybe three inch spacings. The length of the roll. And, and then.",02;35;30;12
Sam Schrager,02:35:30,Each row was three inches apart.,02;35;32;06
Arthur Sundberg,02:35:32,"No. Each row, row of these holes that they drilled in there, and then they would tap those out but thread immunity. Well, then they would take. Square headed set screws. And the blacksmiths would heat those and point those up to where these head come up to a sharp point, you know, foresighted and they would screw them in to these holes. So you see, on one roll they would be probably 100 of these spikes, and they would be about two of these rules at the end of this conveyor. Well, the sawdust would fall through between these rules. But the slabs, these spikes would take them and throw them over into this other conveyor, you see. Well, now you can imagine what would happen if your clothes come in contact with this thing like that. You know, just before, like, like this, you see that there was sharp, real sharp spikes in there. It could really wind you up, couldn't see. But men knew what that was, and they give it plenty of clearance. And.",02;37;00;19
Arthur Sundberg,02:37:00,"I don't recall anyone getting wound up. And when the spike rolls. And as far as. Fatalities are concerned over the years. Taking the earlier days, it was one man killed. Unloading logs at the pond. They come in on these railroad cars and they had the street. The loaded cars was on one track. And then right next to it was another track where a steam crane traveled. And they had these cables that was under the load, and the man on the ground would would hook these. Cables from the crane onto these cables is under the load. And then they would take up the slack, hold it up, you. And then he would break this fit hook on this chain, on these binder chains, you see, to release the load. And then the crane would dump the load into the pond, you see. Well, one day there was a, a little log on top that when they started to lift, that log swung and it would come off the wrong way and it hit this man killed him.",02;38;41;01
Arthur Sundberg,02:38:41,"And… i believe in what you might consider the earlier period here. That was about the only fatality that I can recall. But then in more modern times, after they got a lot of guards and areas protected and signs safety signs all over the place, and safety meetings where they would discuss safety and all kinds of safety inspections. Then they started killing people. It wasn't too many, but there was a few, one man who was working on. Construction crew down there. He came out of. The dry. Shed. Well, in there, why they slumbered come out of the dry kill, would come out on a chain, and they would pull it off into different bins and into piles. And then they had overhead crane, traveling crane that traveled on the monorail. And they'd pick up these loads and pick them up and carry them out outside the building, and then set them down on bunks where when he straddle carriers would come up and get it and fall it away.",02;40;22;27
Arthur Sundberg,02:40:22,"You see. Well, this particular day where this man was in this building and he came out at the end of the building right out onto this roadway. And of course, that was all concrete paved. And thinking about something else, and walked right out in front of one of them straddle carriers and knocked him down. The wheel run over his head, and it just had busted open like a drop of watermelon. And another time, right in the same area, there was a electrician's helper. That was up on the roof of the building, and there was a high power line crossing there. And. So he thought that this juice wouldn't jump as far as it did. So he didn't duck very far going underneath this line. And it knocked him off. And of course, he fell about 30ft down on the ground and killed him. And there was another time where there was an oil in the sawmill.",02;41;46;00
Arthur Sundberg,02:41:46,"He was willing the some of the transmission shafting out on the green chain. And this particular drive was all boxed in, boxed in, solid all the way around. So there was a door on one side where he could open it up and turn down these grease cups on this side. Then he was supposed to walk around the other side and open the door there and turn down the grease cups on the other side. But this particular day, he didn't do that. He reached through there, and when he did it, he went in between the belt and the pulley and just crushed his head… so… that's the way it goes when it now I, I don't advocate having open machinery running. You know, everything should be guarded. But still in all, when it is guarded, it's carelessness of people that. Is the reason mostly for them getting hurt or getting killed.",02;43;00;02
Arthur Sundberg,02:43:00,"There's one there's a few mechanical failures that are responsible, but most of them are human failures.",02;43;15;20
Sam Schrager,02:43:15,Were there any jobs in the early days that were regarded as dangerous more than others?,02;43;22;24
Arthur Sundberg,02:43:22,"Well, I think I think you might say that they were all dangerous as far as that goes, because wherever you had any moving machinery, there's always a there's always a hazard. But… gosh, people grew up with it and they probably been around it all their life and, and,… you take for a stranger going into one of those areas, even if I could, if we could go back to when they had the this run, this big engine and they had all that built transmission of power throughout the whole mill. And if I could take you down there today and take you on a tour around there. You'd be ducking and squirming and you'd be scared to death before you even got started. You take, just for instance, static electricity. And some of those belts there. You could put your hand up like that, and the fire would fly out of all your fingers. Their distance of 3 or 4in blue flame would just fly. And if you walked by there, your hair just stand right up, just like that, you know? And that was always one thing that.",02;45;08;16
Arthur Sundberg,02:45:08,"Usually, always was shown. The visitors. They used to have quite a few visitors at nighttime. You know, people had been working days, you know, women and men to in, you know, someplace else. They'd like you down visit the mill at night in the early part of the evening, you know, and then you'd, of course it wasn't. It wasn't compulsory that you have a guide, you know, you. Anybody could come and go as they pleased and they didn't question anybody. But usually if somebody come down there, you know, in the evening, you know, probably some men and women or maybe just some women, it always be some of us around there that, you know, would volunteer to act as a guide and take them around. And of course, it was always you never, never missed that thing. I think possibly you remember reading this, this old lady, you know, she was telling about electricity and the belt, the static electricity. But anyway, that was a just about everybody that come in there, you know, is a visitor. They'd always take them around there where they could hold her hand up there and see the firefly out of their fingers.",02;46;48;02
Sam Schrager,02:46:48,"Or accidents. Fairly common. I don't mean now critical ones, but just injuries on the job.",02;46;56;09
Arthur Sundberg,02:46:56,"No, I wouldn't say that. They were, I think I think for the. Number of man hours worked and. All that, I, I think they were held down to, to a very reasonable… percentage… you know, taken in any walk of life, any work. Some guy bound to drop a crate or drop a board and, you know, mash up his tour, mash his finger. And some people are more prone to accidents and other people. I think you've probably seen people do that stumble over their own feet. Falling down continuously. People like that are dangerous, and you can't let people like that work in an area where there is a hazard. I think that in most cases were men proved to be accident prone, or then they probably tried to move into some other area where he probably wouldn't get hurt. They were they were pretty considered about all those things. They that's one thing that regardless of the time or the age.",02;48;50;01
Arthur Sundberg,02:48:50,People don't like to see somebody else get hurt.,02;48;59;19
Sam Schrager,02:48:59,Can you remember any injuries that were really lucky not to have been fatal?,02;49;10;22
Arthur Sundberg,02:49:10,"Yeah… yeah, I, I remember one man that,… oh, they were, they were building a. Tower just for to a blow pipe. That is the big pipe that carry shavings, you know. And this tower was up. Possibly around around 40ft in the air. And he fell off in that tower. And, you know. By rights, you might say he might have. He might have gotten killed, but. He he. He busted these leg. And he laid in hospital for a long time. And I know I went in to see him. And that's the first time I ever seen. The contraption. Like he was in doctor bought a hole right through his knee. And then he drove a steel pin through there, and then he had a bail on that, you know, and then the rope hooked on that through some pulleys and weights. Just put some traction on that, you know. And gosh, when I seen that thing going through his knee there, I said, God, don't that thing hurt? No, he said, it didn't feel it at all.",02;51;02;02
Arthur Sundberg,02:51:02,"And I said, what about taking that out of there? Well, he said, that pin is tapered a little bit. And he said he asked the doctor about that. And the doctor said, oh, he just taken tap it on one end and popped right out of there. And I guess it did. But that was one accident that. All it probably could have been more, but it's really hard to recall all of them, you know.",02;51;36;16
Sam Schrager,02:51:36,"Have you saying that that guy's really thought about really did think about it a lot in the early days? I mean, they had to think about safety and work and were just naturally very careful about what they did.",02;51;51;21
Arthur Sundberg,02:51:51,"Well, they were very careful. And and. To prove that they was careful, it was that they were still there, you know, and. Of course, I don't think they really had to be told. To be careful because everything was so open and so frightening all around him that, that anybody that that really wanted to live, they had to take it on them to be careful and watch what they were doing.",02;52;35;05
Sam Schrager,02:52:35,"Do you think that,… in a situation like that, men would get superstitious? I mean, you know, just have real ways of combating the.",02;52;51;15
Arthur Sundberg,02:52:51,"No, I don't believe that. I don't believe that superstition had anything to do with it. He had with this a man that said. Trained himself for that particular job. Now, whether or not he was an oyster or whether he was a millwright, if he was an oyster, he had to understand something about how much temperature bearing might stand, you know, and if it got too hot, he had to have some knowledge as to how to combat that heat until time that the mill would go down… and,… then if he was a millwright, he had to be a mechanic. So he was a mechanic working in this particular area. But the millwrights work was usually done when they mill was idle. That was you couldn't do any, any repair work while it was running, except maybe some clobbered up makeshift thing to keep it running until time to shut down.",02;54;15;07
Arthur Sundberg,02:54:15,"And of course, there was a good many times when, you know, over the years were the mill had to shut down, you know, during the running period on account of a breakdown or something. Well, whenever that happened by the superintendent, he was over there just right now. It just wouldn't be only a few minutes till he'd be on the scene. And he'd wanted an estimate right away as to how long it was going to take to make that repair and get it running again. Well, say that something broke down at 1030, and it was going to take him an hour for probably an hour and a half to fix it. They wouldn't let the crew stand around there. They'd just send them home, come back at noon. And. That's the way those things were handled to see. But they generally superintendent he he wanted an estimate right away as to how long it's going to take to, to get it fixed. And, and if the. Millwright foreman was wrong on his estimation, then he generally got chewed out pretty good, you know, because if they called the men back and the thing wasn't ready yet to run, well, then they would have to pay these men wages until it did get ready to run.",02;55;55;16
Arthur Sundberg,02:55:55,And they didn't want to do that. They didn't want to pay anybody that wasn't working.,02;56;01;24
Sam Schrager,02:56:01,"That sounds like a pretty tough responsibility for the millwright for me, because I would think it would be difficult to know in some cases just what it.",02;56;10;07
Arthur Sundberg,02:56:10,"Would do. Well, I know, but then if a man, if a man had worked at that work long enough and is trained well enough to be the foreman, then he should have a pretty darn good idea of what it would take. Now you're working in big, heavy machinery, but still in all, got a good idea of what it would take because you probably done something very similar to that before. And of course, sometimes you'll run into. Some, some difficulty that your estimate will go haywire. And. I know one time in particular we're… there was a… coupling that. Well… telling you about these big core gears, these big gears with wooden teeth in them. Well, there'd been several times that those things would strip all the teeth right out of them, you know. You know, if you allow them to wear to where you're getting slack in there. Well, if one tooth would break, well, then of course it might just break the whole thing.",02;57;56;22
Arthur Sundberg,02:57:56,"So they stripped the core gear one day. And they generally had another one all made up with the teeth already in it. And all I had to do was just set the keys. Of course, there was a the key between every two teeth, you see. It was just the shape of this wood that when they drive this key in and pull it tight into the socket. Well, in order to, the quickest thing to do would be to take that core gear off and put the other one on, because the other one teeth was already fitted to it, but otherwise they would have to fit a new set of teeth to this this core. And that would require a lot more time. So they was going to change this core gear. Well, in order to do that, they had to take a coupling off in the shaft. This coupling, you know, so big round, you know, and seven inch shaft and, and they had to jack it up and, and then take the one half of the coupling off, you know, often the part of the shaft where the core gear was, and then get the key out of this core gear and slide it off the shaft and put the other one on.",02;59;32;27
Arthur Sundberg,02:59:32,"Well, I got it, you know, somewhere or other, when they put it back together, they had the core gear on and they had it back in place. And, and they was driving the key into this coupling, you know, keying the coupling to the shaft. And I don't know just who it was had done it or how it was done. But anyway, they drove the key in from the wrong side. Of course, this key was tapered, you see. And so they bolted it all together again and started up. And when they did, by this, half the coupling busted. That superintendent. He was just fit to be tied because, you know, he had an estimate of how long he was going to take to do this job. And and then of course, then they had to do this all over again and rustle up another half a coupling and, and put on there and, you know, a lot of machine work and everything else.",03;00;36;11
Arthur Sundberg,03:00:36,"And boy, he was just like crazy man around there. But, you know, that's probably one incident in a good many years, you know, but just something like that, you know, it can happen.",03;00;55;07
Sam Schrager,03:00:55,"I was wondering who about this longer the the long term effect. I mean, we talked about you mentioned the deafness and I'm thinking of accidents, hazards, but I'm thinking of, you know, the what happens when you do hard work for decades, some guys working in the mill. And I'm wondering what other kinds of job disabilities you could develop besides deafness. I've heard one thing that writing the source could be really hard on a on a man to do it for for years.",03;01;36;27
Arthur Sundberg,03:01:37,"Well, you mean writing the the carriage? The rig? No, I don't think so. You take usually the men that were chosen to do that work were men that were real. Light and carry on their feet, you know, and, somebody has to be have a good sense of balance. And although you take the sawmill noise, the noise of the saws and the gears and roll cases and everything rolling and everything, it has a lower pitch sound that really, I don't think affects a person's ability to hear quite as much as the planing mill now in the planing mill. Say that you got. In the old days there was 22 machines in the plane, and they were all just about pitched up to about the same sound pitch. You see, just a real high pitched sound. And boy, you could, you could really lose your hearing there. I was never, never worked in there long enough to ever affect me. But then I know men that worked there, you know, made a lifetime of it.",03;03;15;24
Arthur Sundberg,03:03:15,"By most. All of them were almost totally deaf… but… you take nowadays, with all their safety engineers and other highly educated people, any area of any noise area at all, even though it's very low. They have to wear ear protectors, earmuffs, you know, the safety gear.",03;03;57;29
Sam Schrager,03:03:58,"Are are there any other,… disabilities that you can think of that you know, have that would develop through years of, I know in the woods and in some of the small sawmills that, you know, a lot of guys have developed back problems and things like that from the work that they did for a long time.",03;04;22;18
Arthur Sundberg,03:04:22,"Well, that can happen. I think most any category of work,… you know, some men are qualified to do a job and other men or not, even though they work at it. A man might work at a job for years and years and still never be qualified for that work, because he just can't adapt himself to that kind of work. You take in the case of lifting something, well, you know, one man can lift a certain load and another man had Kinkead back. One man knows how to do it and another man doesn't know how to do it. And that's what you run into. And I think the the smaller the operation, the more of this awkwardness you will find, because they've never been trained either by seeing somebody else do it or doing it themselves in a more efficient way. And I think with the bigger the operation, the more efficient people are in their methods of doing things.",03;05;51;21
Arthur Sundberg,03:05:51,"You're taking that a little one horse operation out here in the woods. Somebody starts up a little sawmill. Well, they got probably circle saw for sawing and and for loading the log on to the carriage and for turning the log. He has to use a peavey or a cat hook and to roll it over by hand. And then, of course, the tail sawyer, the board comes off the saw and he has to push it down this roll away by hand, possibly to get it all the way. So you see, the smaller the operation, the the less efficient it is. And it seems like it's they show the least skill. It isn't that they're there, they are least skilled but is probably required.",03;06;57;15
