speaker,timestamp,End Time,words
Mabelle Nickell Morris,,,"Well I can remember we had a clothesline, there was a post about this big around. Where the line was fastened to. And I can remember three feet of snow that pig around on top of that. And we never had any wind. Never. Always just come and stayed wherever it was. So you can imagine what it was like. And when we first built this house, we had shingles on it. And every winter, it would freeze and all the water would come in and all our paint and everything would be waterstained. From the water backing up on that. That's the. reason every body's got tin roofs here. Because we'd have a pole and it'd freeze andthe water would back up and get under the shingles and come into the house. So. But we never had any wind. And the last few years we've had so mufch wind, I can't understand."
Sam Schrager,,,I take it that every body walked.
Mabelle Nickell Morris,,,"You had to. I can remember going to parties at night and you'd be, come home and snow up to your hips, it would snow that much."
Sam Schrager,,,Did it snow that much while you were at the party?
Mabelle Nickell Morris,,,"I remember Christmas we were invited up; to the doctor's at the hospital and we were up there all day,. that night we had to walk from there down at that time, and we had to walk through snow up to our hips. To get down here to the house. And never blowed, just stayed that way, pile up,"
Sam Schrager,,,They had a regular hospital here?
Mabelle Nickell Morris,,,Real nice hospital. Bout the same as that one at Bovill. pause
Lillian Morris Yangel,,,"And this old fella came in one day and hejwanted to know if we had anynoisy just bumming around the country and wanted to heat up his food. So I sold him some and he wanted to know if we had any extra sterno I said yes sir, there were several there. He bought a half of 'em and it wasn't very long until the policeman went down and gathered him up off First Street here. They did something with it. I don't know how they mixed it. I think they mixed it with milk. And drank that. Of course, that denatured alcohol and they were really laid out. This little building over here used to be the jail. And of course whan the old lumberjacks would get drunk they'd put 'em in overnight. They didn't hurt anybody, perfectly harmless. And go out and the first one out of the house in the morning, you'd hear somebody, ""Get me a drink! I want a drink!"" Please give me a drink!""Almost in tears."
Sam Schrager,,,"I guess what you're saying about the sterno, it wasn't as easy for them to get it during Prohibition."
Lillian Morris Yangel,,,"Well I can't remember the particulars about it, but evidently my dad had told me not to sell it to them. But we used to sell an awful lot of tonic. Of course, the tonics that we had in those days was about 50 alchol. And that was why it. was put out. So a fella could get it and drink it for wine or booze."
Sam Schrager,,,This was during prohibition?
Lillian Morris Yangel,,,"Yeah. This is all during prohibition. They'd come in and buy about a half a dozen bottles. We had another funny thinfc. happen here: We had a fella named I ke Adams, he was the marshall around town for a while. He had a homestead up on Beal Butte. I n fact, I think the place is still up there, I don't know. I don't think there's any buildings. I think the clearing's still out there. And they had the badk, it was down in this building right across from the drugstore. The bank was in the back part of the building. They had a robber in there one day and somebody yelled at I ke and he was over doing some work with a hammer, doing some carpentry work someplace real close. He came out andhi4 the fella that was trying to rob the bank over the head with and hammer, laughs"
Chester Yangel,,,Caught the robber though-
Lillian Morris Yangel,,,"Yeah, he caught the robber."
Lillian Morris Yangel,,,Wonder he didn't kill him.
Sam Schrager,,,"Did it make a big name for him, doing that?"
Lillian Morris Yangel,,,"Oh yes, for a while I guess all the rest of his life. He wasn't a very young man in those days."
Mabelle Nickell Morris,,,He was a hero for quite a while.
Lillian Morris Yangel,,,"He used to be good to all the kids around town, On his place up there he had a and a horse, horse. He'd come down, he'd take two or three of us up there. I don't remember tha -t we ever did anything. noisyBut then he'd bring us back and he was always telling us stories, Probably none 40 of them true. I don't know, I can't remember that part. When we were married he he come in to the store afterwards and he said,""Lillian, I want to give you and your husband a wedding present. You bring a sack and come down and I'll give you some vegetables, garden. Chet and I decided -o go down there and he gave us a head of cabbage and some kohl rabi and some carrots and potatoes. So finally I said, that's plenty. You don't need to give us any more That's great. I think you've given us too much.""Well, I don't know, that's alright."" Well I think I should give you some money for this. ""Alright, you can give me a dollar.""We have a dollar wedding present we bought."
Sam Schrager,,,Do you remember hearing about when Big Red got killed?
Lillian Morris Yangel,,,Big Red?
Sam Schrager,,,"I t's a story that Byers Sanderson knows. Kind of a hot debate about how he was killed and by whom. He got into it with a bunch of guys called ""bohunks"" I guess, and out here it was and then they hid the guy that killed him was hid out."
Lillian Morris Yangel,,,That was supposed to be...
Lillian Morris Yangel,,,Sam Pivach was supposed to have killed him. And they hid old Sam out someplace.
Lillian Morris Yangel,,,"Did they hide him under a bunk or they seen the marshall coming and they hide him "" another place. I've forgotten who the victim was."
Sam Schrager,,,A guy named big Red. Where did you hear?
Lillian Morris Yangel,,,"I out in Bovill a long time ago. You hear these stories, talking to these guys."
Sam Schrager,,,That's what Byers said.
Lillian Morris Yangel,,,"And that's in that book, by the way, tooI t names him. people talking at onfce"
Sam Schrager,,,ike Bubuly says that's totally wrong.
Lillian Morris Yangel,,,"I don't think Sam did. Sam was a real nice fellow. I'll tellyou how nice a guy he was, his wife was suing him for divorce and Murray Estes, lawyer in Moscow, Lillian and I were just getting ready to eat. And we said you might A sit down and eat dinner with us. We siad, fine and dandy. we said we saw him come up here. He said,""Sam's wife is suing him for divorce. I'd like to have you tell me something about Sam's character.""Well I said, there isn't a nicer fellow in the country than Sam. Just as honest as can be. He says, ""You know Chet, that's what every body tells me."" And that goes to show you that Sam was pretty well thought of around country. And I've loaned him tools when I worked with the company there and things like that and always brought 'em backJust as honest as the day is long."
Sam Schrager,,,You don't believe that he would have done that?
Lillian Morris Yangel,,,"I don't think that Sam was the that would do anything like that. Sam couldn't do it. He isn't built that way,"
Lillian Morris Yangel,,,He was very mild mannered.
Lillian Morris Yangel,,,Real nice gentleman.
Sam Schrager,,,Did he employ a fair number of his countrymen?
Lillian Morris Yangel,,,Well that's mostly the men that worked for Sam were Yugoslavs. I think he might have been Serbian.
Sam Schrager,,,That's what Mike Bubuly was.
Lillian Morris Yangel,,,"He was Serbian and he had Mike working for him most the time. I know several other fellows, I know them by name, that worked for him, That's the boys he employed. He more or less kept 'em. the winter when there was no work, course they had to eat so he kept 'em, Gave them a little money for tobacco and a little money for beer or something like that."
Sam Schrager,,,Was he mostly doing salvage kind of work?
Lillian Morris Yangel,,,"No, what he did, he out logfor that paper mill, that Empire Paper Company out of Spokane there. And they print newprint for the Spokesman-Review and I suppose for the Chronicle also. That's what he did. He logged for that outfit there. And that was primarily what he did. He may have been logging for somebody else too, but I didn't know about... When I knew him he got out pulp logs for this paper mill up in Spokane."
Sam Schrager,,,"I've heard quite a bit about Pat Malone,"
Lillian Morris Yangel,,,"Pat Malone? Oh, he was a character, that fellow. He was a typical old time I rish policeman. He used to have some wild tales tell about his days in Duluth. He was a nice gentleman. He was a deputy sheriff here. He more or less catch them there in Bovill. I don't think they ever..."
Sam Schrager,,,"He was still on duty, though?"
Lillian Morris Yangel,,,Oh yes. He died there in Bovill.
Sam Schrager,,,"The stories that he would tell, were they stories of how brave he'd been in back Minnesota. He wasn't half as brave, well he might have been. in Duluth. But out here I don't hink he was as brave as he let on. Course, he liked to tell you these stories and have you think he was that type of a man."
Sam Schrager,,,Do you remember any of the kinds of stuff he'd tell you?
Mabelle Nickell Morris,,,"They was out here and it was bad,'because it spread so, they were worried about the town. But the wind changed and it didn't bother the town at all. Then we had another one that was out in this part of the country and it come right down to the schoolhouse when the wind turned and took it off, Theyithought sure the schoolhouse was going. There's been several here. We had another one several years ago that was out around Neva Hill. We went out there at 12 o'clock and you could read a newpaper. The light from the fire. At midnight. And I had a little apple tree out here, it was just a little spi spindley thing about this big around. And in the morning I went out and turned the hose on it, I had flowers out around it. And there was birds came, and there were so many birds lit on that to give it water, that they put the little tree right down on the ground. From, they'd evidently come out of the woods, out of the fire."
Sam Schrager,,,It knocked the tree over?
Mabelle Nickell Morris,,,"Yeah, right down on the ground there were som many birds on it, I t was about this big around was about, 9-10 feet high, The thing was right down on the ground. I've got a picture of it someplace. You can imagine. And we drove out to Neva to watch it that night. I t was just like daylight."
Lillian Morris Yangel,,,"They got him kind of steamed up with liquor one time, he wasn't too much of a drinking man, but they did get some liquor into him. They took his star off and pinned it to the seat of his pants. Have you heard that one?"
Mabelle Nickell Morris,,,I think.
Lillian Morris Yangel,,,You think. That was one story I heard about him.
Sam Schrager,,,Why is he remembered as such a character?
Lillian Morris Yangel,,,"Well I don't know. Just his make up I guess, or something..."
Lillian Morris Yangel,,,"There's a school down there now and kind of a park there for kids.... below on the west side of Moscow down by the tracks there. They used to have fairgrounds down there remember they had a big stockade built there. And these, they called them Wobblies in those days, IWW. And they had a bunch of them in there and they had barbed wire up around. Now that was during the First World War. And they had, at the university they had kind of an Army training deal going on there. And they had these trainees guarding this stockade day and night down there, I recall."
Sam Schrager,,,What were the trainees doing?
Lillian Morris Yangel,,,"That's right. Because I happen to know one or two of them. But I was just a kid there, I can remember that."
Sam Schrager,,,They were college boys that were guarding this?
Lillian Morris Yangel,,,"No, from out of state. I rememeber the one fellow I knew was from Sheridan, Wyoming. Then I knew another one from up north there of Spokane in Washington. But..."
Sam Schrager,,,From what I've heard from the old time loggers is that they cleaned up the camps.
Lillian Morris Yangel,,,"They did one good thing, the IWW, I will say for them, they're the ones that brought the eight hour day. Before that, worked ten hours a day, you know. Course, working seven days a week, that went on for years afterwards, but 44 they did bring on the eight hour day, the Wobblies did, That's one thing I will say for them, And they did force the company to clean up the camp and make little bit better conditions. That's about, course, they were trouble makers, course theyKblamed a lot of things on them that well wasn't their fault too. Might have been somebody else. Somebody that didn't like the company or something like that. Who knows? But nevertheless, the Wobbly got the blame. That's about all I can tell you about them. I know I went through a couple, three strikes. One was started by Wobblies."
Sam Schrager,,,Was that '36?
Lillian Morris Yangel,,,"I n the 30's, yeah And that's the one I'm thinking about. And. brought outside people in. Agitators is what they were. And got these people A around Bovill, old time lumberjacks kind of excited and just like a bunch of sheep, you know, follow some leader like that. I t was kind of a mess and caused a lot of hard feelings. But it was one of those things, I guess. You go through. But I don't know. They, never caused too much trouble. I know they used to blame the Wobbly on, well, lot of threshing machines used to blow up and burn up. They always used to blame that on the IWW. I remember hearing that as a kid. I don't know how true it was. Probably never could prove it."
Sam Schrager,,,Do you remember T. P. Jones pretty well? Was he still working for the company when you...
Lillian Morris Yangel,,,"No. I worked in Potlatch, I dah one summer. And, by the way, I think that's a picture of Laird there. Yeah, that's Mr. Laird. You asked me how long I'd known him, but I was just a kid and worked at the yard there at the mill and they had a big fireup here and they were hollering for help, so another fellow and I came up here and helped fight fire. And when we left here, course a big rain come and put the fire out. "" we come back to Bovill and getting on the train and TP. asked me if I wanted to go to work in the woods. I wasn't 18 years old. Well, maybe I was 16,17. At that time, during the 45 war, I guess you could hire anybody under 18. And I know they could at the mill. So that was the first time I ever met the man. Course, in later years when I knew him well here and I came to work in Bovill, I knew him pretty well. He was quite an old gentleman. He had a lot of stories to tell. Course, he started way back in Wisconsin and Michigan. I guess Minnesota."
Mabelle Nickell Morris,,,"He started when he was nine years old carrying wa-fer to the men. From that time on, he worked for the company. I n those days they could go to work any time they wanted to. That's the way he started."
Sam Schrager,,,He worked his way up step by step.
Mabelle Nickell Morris,,,Uh huh.
Lillian Morris Yangel,,,"The early days, there was no age limi then. Anybody could work for them if you were physically able to, I guess."
Sam Schrager,,,Did you think or notice much differences between the town and mill at Potlatch and Elk River? I wonder how they were different. Altll
Lillian Morris Yangel,,,"Of course, I started working on this side of the mountains, why, the mill here was shut down. I n Elk River. But I don't know about any difference in them, do you Mabelle?"
Mabelle Nickell Morris,,,No.
Lillian Morris Yangel,,,"They used to have ball teams and they would get a little bit radical, one town playing the other, you know how that goes. Like Moscow and Pullman or WSU and the University of I Daho. Quite a little rivalry, you know,"
Sam Schrager,,,"What was Elk River's rival, Bovill?"
Lillian Morris Yangel,,,Potlatch.
Mabelle Nickell Morris,,,They used to fight like anything.
Lillian Morris Yangel,,,"But as far as the mill's concerned itself, I don't know anything about that."
Sam Schrager,,,"Do you think it made any difference with this toyin being an open town and not company owned, as compared to Potltatch?"
Lillian Morris Yangel,,,"his wasn't all company owned, but they owned a good many houses here, didn't they?"
Mabelle Nickell Morris,,,"They rented them Vu4""VheU CDold bUht. 46"
Lillian Morris Yangel,,,They rented them. And could they buy them if they wanted?
Mabelle Nickell Morris,,,YEs.
Lillian Morris Yangel,,,"; Course, Potlatch was strictly company town."
Sam Schrager,,,"I'm wondering if it was any different. Because here you could start your own business and buy, if that made any difference."
Lillian Morris Yangel,,,I don't think so.
Mabelle Nickell Morris,,,"I don't think so either. But I think it was throught the schools more than anything else. Athletics. They used to fight like everything. They'd turn up so they'd root for Elk River so they'd beat Potlatch. That was one of the main things they wanted to do, They wanted to beat Potlatch, 'Cause one instructor they had said, have them put in the paper that they were coming up to the sticks. To play ball. And of course, that riled Elk River terribly. VHN l1 tAM P here- They sure gave them a bad time. Gave 'em an awful time. pause"
Lillian Morris Yangel,,,I don't know what his first name was. But people used to go down there fishing and they used to have to walk in. No road. And many people from Moscow and around the area...
Mabelle Nickell Morris,,,They hunted game there too-S Whtft tll WlHeyery.
Lillian Morris Yangel,,,"This is before Purdy was ever down there. But this is before that Mabelle. But they used to, i was a hunters and fishers paradise down there. Mostly fishing. And I guess he took them in and led them down, fed them. Course, I suppose he had to pay so much. I don't know."
Sam Schrager,,,"Was it very hard to get to? Well, walked into Elk River. ff a4T4"
Sam Schrager,,,Or packed in?
Lillian Morris Yangel,,,"; Either one. You had a horse or something. To pack in,"
Sam Schrager,,,Quite a few people from here would go?
Lillian Morris Yangel,,,Yeah.
Mabelle Nickell Morris,,,"Used to go every fall. Go out there hunting. Three, or four of them would go together, Take a packing train and go up there aiA. VUfcl4--"
Sam Schrager,,,"Was "" usually there? 47"
Lillian Morris Yangel,,,"I don't know. During my time hre, I never..,"
Mabelle Nickell Morris,,,That's tiA?!' father.
Sam Schrager,,,"No, this is Boehl."
Lillian Morris Yangel,,,No relation. This is Boehl's cabin down on the river. Ata?i 'BoI
Mabelle Nickell Morris,,,No relation to
Sam Schrager,,,Spelled different.
Mabelle Nickell Morris,,,I was thinking it was the same one.
Sam Schrager,,,You're talking about Naomi Boll's father. His cabin. pause
Lillian Morris Yangel,,,"He stayed right there and he'd been here for years. I don't know how he come to land over there. That was the last place he ever worked. He was getting up in years at that time, I know."
Mabelle Nickell Morris,,,"He was here for a long time, wasn't he?pause. vdoolo"
Lillian Morris Yangel,,,"Rain real hard, this thingstart leaking, I'd have to hurry and get in here and move this clothing and everything one place to another. The old fellow in Deary I Daho was a scaler. KThis is me behind the desk. That's an old picture That's taken 1927."
Sam Schrager,,,Where is this?
Lillian Morris Yangel,,,"Pierce I Daho, about a mile and a half out of Pierce."
Sam Schrager,,,What kind of stuff did you stock there?
Lillian Morris Yangel,,,"Everything. Shirts, wool shirts, wool pants, socks, wool socks and rubbers and shoes and tobacco, candy, everything."
Sam Schrager,,,What did you call the place.
Lillian Morris Yangel,,,Just a logging camp.
Sam Schrager,,,I mean this commissary.
Lillian Morris Yangel,,,"That was just the office. The office had everything besides working there you could buy your things you needed. Toothpaste too and soap, towels."
Sam Schrager,,,"What did, what were your responsibilites there?"
Lillian Morris Yangel,,,"You'd make the payroll out and pay the men tight there. Kept the time every day. End of the month, you'd make a payroll up. 48"
Sam Schrager,,,"What was your crew made up, foreigners?"
Lillian Morris Yangel,,,"Not all of them, no. There was several, sure. Not all of them. Qujte a few Finlanders, Swedes, different nationalities,"
Sam Schrager,,,I've never heard about Finlanders as lumberjacks in this country.
Lillian Morris Yangel,,,"When I went to work out of Pierce, there was just all kinds of 'em. Lots of 'em. See; in those days, every body worked in the woods was single. There wasn't very many married men. You had a few, but not many. Lot of Finlanders. They all seemed to saw in the woods. You hardly ever saw one that would drive a team or anything, skidding team. And there was a lot of Swedish people there."
Sam Schrager,,,What were their ways like?
Lillian Morris Yangel,,,"Well, they liked to drink, I can tell you that. And when they drank, they used to do pretty bad arguments and fights. They were pretty vicious. They always seemed to me like they had a chip on their shoulder for some reason. I don't know why. Maybe it just their way,"
Sam Schrager,,,I've heard it said about them that they used their knives.
Lillian Morris Yangel,,,"They did to a certain extent, yeah. Not as much, probably as you heard. They did cut each other up. pause"
Sam Schrager,,,When the depression hit.
Lillian Morris Yangel,,,"Well when the depression hi4 I was laid off work up there just like every body else. And course, when they got. started up again, 1934 why they needed somebody over here on this side so I came over here and work,"
Sam Schrager,,,Had you stayed at Headquarters until 1934?
Lillian Morris Yangel,,,"No, I m trying to think when I left there. k left there in 1932, I believe. Probably that's when I left. The depression was still on then."
Sam Schrager,,,What did you do during that time? I t got pretty rough.
Lillian Morris Yangel,,,"Well there just wasn't anything to do. I n the summers I did work. I worked out at Coeur d' Alene forest one summer, I guess that would be the summer of '33. Which, yes I know it was. And that's the only work I did. No other work to do. And that job came through the company. The company got that job 49 for me. No, things were pretty tight then. Nobody worked."
Sam Schrager,,,How do you think the company did by the people during that time?
Lillian Morris Yangel,,,"Course, the company was having finacial trouble then too. I recall money was so tight, I was working at Headquarters at the time. Money was getting so tight, they would trade b shook that they made in Lewiston for canned goods, canned fruit and canned peas. Now when it gets down to that you can figure that it's pretty rough."
Sam Schrager,,,Box what?
Lillian Morris Yangel,,,"Box shook. Wood to make boxes, wood boxes. See, all the canned goods used to come in gallon cans and wooden boxes. NOw of course, everything like that's in cardboard. But in those days it was all wood, I n fact, the company wouldn't buy anything that was in cardboard in those days, it had to be made out of wood. But that's how tight it was."
Sam Schrager,,,How do you think the people in Bovill fared? Do you think anybody went hungry?
Lillian Morris Yangel,,,"Well, I was never around Bovill at that time. I don't know anything about it, 6S I guess that was around '34. '34's when they started working here again. That's when I started working"
Lillian Morris Yangel,,,"here. Oh, I suppose that the county probably helped out. Course in that time too they had the WPA jobs. I n those years. Lot of people worked on that, I don't think they got rich on it or anything. They made enough to live on. Got enough to live on, rather and so I don't think they were hurt too bad. They were bad years, weren't they Mabelle?"
Mabelle Nickell Morris,,,Some of 'em eat a lot of beans. chucklesi VyoAo.
Lillian Morris Yangel,,,I t was rough.
Sam Schrager,,,When did they decide to take the mill out of here?
Mabelle Nickell Morris,,,Do you remember Chet? I don't.
Lillian Morris Yangel,,,"I tecall it was '31,'32."
Mabelle Nickell Morris,,,"No, it washerore that. The planer run until '32. The mill went out in '28 50 or '29."
Lillian Morris Yangel,,,"""-vTThT, a.-, t-'sr probably right."
Mabelle Nickell Morris,,,"The mill was out quite a long time before the planer went out,"
Lillian Morris Yangel,,,I'm sure that's right.
Mabelle Nickell Morris,,,"And I think it was '33, wasn't it, when the Washington Water Power come in and took over, our lights used to go out at 10 o'clock. We were having a party or anything, we had to have lamps, because theCoMtuPrQnWed everything out at ten o'clock. After the mill went down. After the mill quit. But they did let us have them from the planer, I guess. Enough power or something to run them til 10 o'clock. Then they turned them off."
Sam Schrager,,,"What did it do to the town, taking the mill out?"
Lillian Morris Yangel,,,I t sure didn't help frf-.
Mabelle Nickell Morris,,,"I t wrecked i. They took paractically all the houses out and sold practically all of them. People, there's Elk River houses all over the county. Around Deary and Troy. I t was houses here. Grandpa Morris had 18 houses here that he owned. And he didn't make anything of any. He sold ai:lot of them for A a hundred and fifty dollars. Just broke him up in business."
Sam Schrager,,,When they were moved?
Mabelle Nickell Morris,,,They were moved out.
Sam Schrager,,,How were they moving them out of town?
Mabelle Nickell Morris,,,On wheels.
Lillian Morris Yangel,,,On the road.
Mabelle Nickell Morris,,,"John's got movies of some of 'em going out of town, They go out of here fifty io Ki- miles an hour. Put 'em on wheels and away they go."
Sam Schrager,,,Was there much warning that the mill might go out?
Lillian Morris Yangel,,,"What caused the mill really to go out here was when they built that big mill in Lewiston. They just didn't want to have too many mills, I guess."
Sam Schrager,,,But they put this mill in and it was much more modern.
Lillian Morris Yangel,,,"I t was real modern mill. This is probablythe most modern mill that was ever built. All electric. And I heard Mr. Weyerhaueser make a statement when I 51 was f Headquarters that this mill should never had been closed. But it was closed. Course, he probably didn't have anything to do about it. Or was overruled or something."
Mabelle Nickell Morris,,,How come? He was at the head of it. How come he didn't...
Lillian Morris Yangel,,,There were more people the head of it than just Weyerhaeuser.
Sam Schrager,,,Did he say this to you personally?
Lillian Morris Yangel,,,"I heard him, well, I don't know, conversation I heard it in. I don't know if he ever told me, no."
Sam Schrager,,,The old man?
Lillian Morris Yangel,,,"I can't tell you which one it was. No, it wasn't the old Fredrick. I t was a brother I can't think of his first name"
Sam Schrager,,,So there really wasn't much warning.
Mabelle Nickell Morris,,,No. I t was all very sudden.
Lillian Morris Yangel,,,"I think they regretted ever taking it out. Years ago. Course, that's past history now."
Sam Schrager,,,I'm interested to look back at it. I wonder why they decided it was a mistake looking back.
Lillian Morris Yangel,,,"I don't know. Unless they were looking ahead on something. I don't think they thought about a paper mill, those days. I don't think they even knew what plywood was. I'm sure then didn't."
Mabelle Nickell Morris,,,"They were making most of the plywood over on the coast, weren't they? Longview."
Lillian Morris Yangel,,,I don't know that they were making any at that time.
Mabelle Nickell Morris,,,"I think they were, because I remember going over there and visiting people that used to live here at Elk River and they had plywood there then. I think they made that plywood at Longview."
Sam Schrager,,,"When they shut it down, did people leave overnight?"
Mabelle Nickell Morris,,,"Well a lot of them went to Lewiston, they went down there and worked. A lojr of them didn't get rehired."
Lillian Morris Yangel,,,Some of them went to Potlatch to work.
Mabelle Nickell Morris,,,"I don't know really where they all did go. A lot of them went to Lewiston. Alot of Elk River people... Lewiston now. I don't even remeber when they told us it was going out, I know it was all a shock at the time when they took it out."
Lillian Morris Yangel,,,"Well, these mill towns, it wouldn't be the first mill that went out like that. A lot of these mill towns didn't last long. I always figured a mill town was one of the worst places in the world to put a business in because they were short lived, most of them. Course the one in Lewiston here, that's a little different proposition. Potlatch, I Daho, course that's hung on a long time. There've been a lot of mill towns go down."
Sam Schrager,,,Seems like this town has never really come back.
Lillian Morris Yangel,,,"Well no, it never will. Course the only payroll out of here now is the people working in the woods. That's the only living these people have around here. vW work They had a good mill here."
Sam Schrager,,,I t was modern than Potlatch?
Lillian Morris Yangel,,,"Absolutely. At that time. Course, the one the at Potlatch is now automated, they don't employ many men there. pause"
Mabelle Nickell Morris,,,"Everybody left, as far as that goes. We used to close the store in the afternoon and take off. We never even kept it open. Cause there wasn't anybody around. But Mr. Morris went into the gold business. Untie Tommy and the Torgersons and Mr. Morris went into Swamp Crek out of here and started mining gold. And that's the way they put in their time for, how long Chet? Two years?"
Lillian Morris Yangel,,,I know they were there in '35 'because I was working Swamp Creek. That's where they mined out there.
Mabelle Nickell Morris,,,"I think they were out there for two years before anything picked up in Elk River. Of course, they always have loggied in here"
Sam Schrager,,,You mean the town went down very low and then it started to come back again?
Mabelle Nickell Morris,,,"Well we always had logging here, but I guess they quit logging there for a while. 53"
Sam Schrager,,,Because of the depression.
Lillian Morris Yangel,,,"Well they never did come, back, this town didn't. Coursejit never will, like I said before. Nothing to come back for,"
Sam Schrager,,,Did you and Mr. Morris think about leaving at that time?
Mabelle Nickell Morris,,,"Yes, we looked at a lot of places, but we never found anything we thought we'd like. We had our home here and our business and everything, so there wasn t much we could do about it. You couldn't sell it. When they sell for anything here. All the houses was just given away."
Sam Schrager,,,Did many of the people who were your friends leave at that time?
Mabelle Nickell Morris,,,"A lot of them went to Lewiston, a lot of them went to Spokane, They're all over the country. We can go anyplace in the country and find somebody from Elk River. Believe it or not, that's right."
Sam Schrager,,,Did many of your friends stay?
Mabelle Nickell Morris,,,"Not very many of them. Soon as they took the planer out, all the office crew was transferred to Lewiston. They all worked in the office down there."
Lillian Morris Yangel,,,And Potlatch.
Mabelle Nickell Morris,,,"Alot of them went to Potlatch too. But we went down, we were visiting down in California and we had a flat tire, we parked the car, and there was a man came out from one of the stores and he said, ""Where in I Daho are you from?"" We told him Elk River, he said, fih I used to work up there."" And I don't know how many different places that we've been that we run across people like that. We went into Mexico and it was on the third of July and when we went down, we went right through the line, nobody bothered us, and when we come out, the took us out of the line. And we thought, what's going on, Nthere were thousands of cars going through there on the third of July. And this man pulled us out and he stuck his head in the car and he said, ""Where are you from in I Daho?"" And he said,""Do you live near Sandpoint?"" And we said we lived at Elk River. He said,""I've been up there lot of times. When does the hunting season open up there?"" So we told him when the hunting 54 season comes up. He took his head out and he said,""Drive on, drive on."" Just like he was giving us a real calling down. chuckles So you see, you run across people from I Daho all over the country. We run across somebody up in Kingsgate in Canada. The same way, they come out and asked us where""we were from. They had worked in the mill here. We had a man in here last year tha he was a millwright here in the mill when the mill was running and now he did havcharge of the water works at Niagra Falls, after he left Elk River. That's where he went to."
Sam Schrager,,,Did Mr. Bloom leave here before the mill went down?
Mabelle Nickell Morris,,,He died.
Lillian Morris Yangel,,,Did he die here in Elk River?
Mabelle Nickell Morris,,,They were living here.
Lillian Morris Yangel,,,When he died?
Mabelle Nickell Morris,,,"She moved to Spokane,"
Sam Schrager,,,You were saying that he had a desire to keept the town a good place.
Mabelle Nickell Morris,,,"I told you that if any family come in that was undesirable-toefired them, had them go. He wouldn't keep them."
Sam Schrager,,,Sounded like the maintainence of the town was high.
Mabelle Nickell Morris,,,"I t was kept up very well. But you can imagine with all these people that were here, practically all the youngsters that were raised during that time are all some of them doctors, they're all lawyers, they're all educated people. All those boys that went to school here and graduated from this school. I t's just surprising. End of side E"
Mabelle Nickell Morris,,,"The Forest Service, they got a lot of money from that so this school was well taken care of. Up until the last few yars, they had all kinds of money."
Lillian Morris Yangel,,,"They got timber tax, Money from timber."
Mabelle Nickell Morris,,,"They never had any trouble with the school, whatsoever. Even now I don't think... they do, because they ve done a lot of workbeautiful new gym and they've 55 got a nice library and everything's all fixed up. So they haven's been hard up for money."
Sam Schrager,,,"Did the school become the center for community activities in the early days? vM: More or less, yes. They used to have a lot of things go on up atsSiool. oH once a month they had an afternoon where they had all this historical stuff. They had something on that. I got a bunch of those school things I was gonna yt up in ht show you. pauseAfternoon go fishing or doing anything we wanted to do."
Sam Schrager,,,Stayed open in the morning?
Mabelle Nickell Morris,,,"Yeah, we stayed open in the morning. But there wasn't any reason to stay open any longer because nobody had any money that was here. Might as well close it. That's when he went out to Swamp Creek to, they were mining out there for two years before the town, there was a little bit of money coming back mAfrom the woods department. Outside of that I don't remember just what we did. WeKjust travelled around if we wanted to go."
Sam Schrager,,,For a while did folks have hopes that the town would start up again?
Mabelle Nickell Morris,,,No.
Sam Schrager,,,I guess when they took tfut the mill it was pretty final?
Mabelle Nickell Morris,,,"I t was really final then. Everybdoy knew it was, too. Course, they'd help some, when the planer run. I think the planer run til '33, And then it went down. Of course, then that was the worst time. of course the depression was on at the same time. So it made it bad. We really never minded it very much. As I say, we'd stay open in the morning and then we'd went out in the woods, or whatever we wanted to do. Mr. Morris liked to fish and he liked to hunt. We kept ourselves busy. Them of course,! don't remember just whot we did do for a long time after that except take it easy, do nothing, There wasn't anything to do."
Sam Schrager,,,"I n the days when the town was really going what was the doctor like, who was the doctor here during most of those years?"
Mabelle Nickell Morris,,,"The first doctor that was here was Dr. Horsvol. And he left and then Dr. Sealy came. Now, we had a bunch of doctors here, After Dr, Sealy was Dr. McCormick and after Dr. McCormick there was Dr. Hopkins and then there was Dr. Huston. Then Dr. Laroway then we had a Dr. Homes here, but he only stayed for a few months. in the winter, they sent him up here because he was an X-ray doctor over in Portland. He was having trouble with the X-ray. They sent him over here just on a vacation and he was here for three months during the summer. And after that we didn't have anybody. That's when they took the hospital out."
Sam Schrager,,,Did it go out before the mill went out?
Mabelle Nickell Morris,,,"No, after the planer went out, the hospital went out too. We always had a doctor here. And a nurse, a nurse that stayed all the time."
Sam Schrager,,,"Did you find much difference among the doctors or were they pretty much the same? Well, they were all pretty much the same. All friends, every one of them."
Mabelle Nickell Morris,,,"That's living. There's several of 'em gone. Dr. Horseman's gone, Dr. Diamond's gone, Dr. McCormick's gone."
Sam Schrager,,,Did you find yourself working pretty closely with them?
Mabelle Nickell Morris,,,"Yes. My husband did. Course, I didn't have much to do with them 'because I never had anything to do with the prescription part of it. We were always friends after they left. Dr. Hopkins died here about two years ago. He half a son that's a doctor and he's in the orthopedic hospital in Portland."
Sam Schrager,,,I saw pictures of the Elk River band pause
