speaker,timestamp,words,translation,tags
Antonio (Tony) Hernandez Rodriguez,[00;53;39;19],"Como dicen allá de demostraciones en nada de eso. Nada, Nada, Nada de eso. En cuanto a lo dijo And that es. Fue American Stanford y All the way con Barán, the top of the bottom. American American. O am y that. Tuve el los retratos ahí toda la venía mucha gente de del pueblo de aquí, del mayor del pueblo y sin mi de de que del río que lave mi Enrique de Ocampo es de un de The and Panorama Machine.","As they say there about demonstrations in none of that. Nothing, Nothing, None of that. As for what he said And that is. It was American Stanford and All the way with Barán, the top of the bottom. American American. Or am and that. I had the portraits there, many people came from the town here, from the eldest of the town and without me from the river that washed my Enrique de Ocampo is from The and Panorama Machine.",labor
Patricia McDaniel,[00;54;37;12],Dice Things that we re windows en started a few.,Dice Things that we re windows en started a few.,
Antonio (Tony) Hernandez Rodriguez,[00;54;42;03],De ese peer when the first day de That's the heard of the Pearl pass de gran.,De ese peer when the first day de That's the heard of the Pearl pass de gran.,
Patricia McDaniel,[00;54;48;03],Humor de buena de.,Good humor.,
Antonio (Tony) Hernandez Rodriguez,[00;54;49;16],Halloween after el check out de heard of that and they de.,Halloween after el check out de heard of that and they de.,
Patricia McDaniel,[00;54;56;03],Strip.,Strip.,
Patricia McDaniel,[00;54;59;28],Me puede children's all of this was going on.,Me puede children's all of this was going on.,
Antonio (Tony) Hernandez Rodriguez,[00;55;05;26],¿Make a Olga was that? Bueno.,¿Make a Olga was that? Bueno.,
Antonio (Tony) Hernandez Rodriguez,[00;55;13;07],To you have to give idea.,To you have to give idea.,
Patricia McDaniel,[00;55;16;24],Para decirme para.,To tell me stop.,
Antonio (Tony) Hernandez Rodriguez,[00;55;18;05],"Oh, de field de hizo a Torch. Me toca en veces de él. If you ganar págalo with you.","Oh, field made Torch. It's my turn sometimes. If you win, pay it with you.",agriculture;economy
Antonio (Tony) Hernandez Rodriguez,[00;55;32;23],No de power. It's it's it's everybody. De New York. All the fados all the men. Everybody es a ellos.,No de power. It's it's it's everybody. De New York. All the fados all the men. Everybody es a ellos.,
Antonio (Tony) Hernandez Rodriguez,[00;55;51;02],"A meter German you know en Because the news Meter. Hacer algo menos en Times. Más mi Facebook son paper en little things that I say no to approach me about how de la Mexican Church. There's so so. Let schooling, you know like I Jimmy Mae, tu sense into that No juegos Tekken plays están time about the mexican people year en Texas, Arizona, New Mexico en California Work en en the same time There's my way the mexican people so so han educate hace.","A meter German you know en Because the news Meter. Hacer algo menos en Times. Más mi Facebook son paper en little things that I say no to approach me about how de la Mexican Church. There's so so. Let schooling, you know like I Jimmy Mae, tu sense into that No juegos Tekken plays están time about the mexican people year en Texas, Arizona, New Mexico en California Work en en the same time There's my way the mexican people so so han educate hace.",conflict;family;religion
Antonio (Tony) Hernandez Rodriguez,[00;56;52;12],"Well, what you see here is what you see. ¿How do you need to stay in the secret Is you see the poverty?","Well, what you see here is what you see. ¿How do you need to stay in the secret Is you see the poverty?",hardship
Antonio (Tony) Hernandez Rodriguez,[00;57;08;21],"Playing taxes. Tenemos following que white en este camino. Por ley, estos datos te nacen de repu tiempo de que hay un fin de sobre derecho de de los and that's all you see you know and this is my point. We have to education. I was the west. They have the chance to go.","Playing taxes. We have following that white on this path. By law, these data are given to you at the time that there is an end to the law and that's all you see you know and this is my point. We have to education. I was the west. They have the chance to go.",education
Antonio (Tony) Hernandez Rodriguez,[00;57;39;08],En.,In.,
Antonio (Tony) Hernandez Rodriguez,[00;57;41;26],"People in the story oficios. No establishment. You know. Fair y uno en The Wild One More and More en Ma. Voy, Ma. Voy a.","People in the story oficios. No establishment. You know. Fair y uno en The Wild One More and More en Ma. Voy, Ma. Voy a.",
Antonio (Tony) Hernandez Rodriguez,[00;58;04;26],Una noche en Amberes. Take that Nunca. No. I think sixty. Tuve.,One night in Antwerp. Take that Never. No. I think sixty. Had.,
Antonio (Tony) Hernandez Rodriguez,[00;58;15;20],Algo was.,Something was.,
Patricia McDaniel,[00;58;17;18],Secuencia.,Sequence.,
Antonio (Tony) Hernandez Rodriguez,[00;58;18;10],Juvenil. Casi. ¿What do was born in?,Juvenil. Casi. ¿What do was born in?,
Antonio (Tony) Hernandez Rodriguez,[00;58;23;24],"That was thinking about que no tengo ningún tú. No soy una excepción. I was training en Chihuahua, Jefe. I in son happy de repente, sin comida.","That was thinking about that I don't have any you. I am not an exception. I was training in Chihuahua, Chief. I am suddenly happy, without food.",
Antonio (Tony) Hernandez Rodriguez,[00;58;41;22],"O sea, we should hang right debe saber. A ver. Bring it back in the fifty nine. Point. Con todos mis fifty. Que si nadie de nice to que ponerte.","In other words, we should hang right. Let's see. Bring it back in the fifty nine. Point. With all my fifty. What if there is no one nice to wear.",
Patricia McDaniel,[00;59;01;24],That Ya the story de.,That Ya the story de.,
Antonio (Tony) Hernandez Rodriguez,[00;59;05;11],Diez.,Ten.,
Patricia McDaniel,[00;59;06;19],You.,You.,
Antonio (Tony) Hernandez Rodriguez,[00;59;08;01],"Are really like because I was going to school you all the work of here a Barber en And then it night. Algún again school aquí. Point School. Yo no soy tanto como uno de ellos. Mi work viven en In School Santiago, donde I Artist sea buena myself.","Are really like because I was going to school you all the work of here a Barber en And then it night. Algún again school aquí. Point School. Yo no soy tanto como uno de ellos. Mi work viven en In School Santiago, donde I Artist sea buena myself.",education
Antonio (Tony) Hernandez Rodriguez,[00;59;42;02],O life and people called goods but it's not good. You know for me to do diez. This is my right to do not good. You know you into.,O life and people called goods but it's not good. You know for me to do diez. This is my right to do not good. You know you into.,
Patricia McDaniel,[00;59;58;10],"Ti you you are. Constituida in hispanic Community. Dentro day, el líder de tu líder.","Ti you you are. Established in Hispanic Community. Within day, the leader of your leader.",
Antonio (Tony) Hernandez Rodriguez,[01;00;06;09],Y es.,Forks.,
Antonio (Tony) Hernandez Rodriguez,[01;00;09;07],Claro que.,Of course.,education
Patricia McDaniel,[01;00;11;09],Informa logros People Tu.,Report achievements People You.,
Antonio (Tony) Hernandez Rodriguez,[01;00;14;21],Ser.,To be.,
Antonio (Tony) Hernandez Rodriguez,[01;00;18;29],"Hay. Que nace y my thing about else just to. A hard uno de to do something for for this is people. Yo no de hombre o de mujer. The way que no va evolucionando, que no yo en el network man and get to leo to see if.","There is. That is born and my thing about else just to. A hard one to do something for for this is people. I am not a man or a woman. The way that is not evolving, that I do not in the network man and get to read to see if.",
Patricia McDaniel,[01;00;50;24],You.,You.,
Antonio (Tony) Hernandez Rodriguez,[01;00;51;12],"Are going to to day ponen dos things in this web name. No, no secretarios no polish officers No, No hacen only way people. Si en el nombre del equipo. Si tú te.","Are going to day put two things in this web name. No, no secretaries no polish officers No, No only way people. Yes in the team name. If you.",
Antonio (Tony) Hernandez Rodriguez,[01;01;17;17],Dice You have to have hispanic in the force one. You have to you tipo de mexican people de wants to come out of the education secretary. Yo no for the house. Was in the house All this going to day de Carlos for you. Go. You just in my house.,Dice You have to have hispanic in the force one. You have to you tipo de mexican people de wants to come out of the education secretary. Yo no for the house. Was in the house All this going to day de Carlos for you. Go. You just in my house.,education
Patricia McDaniel,[01;01;53;04],And that and that is el. Es por eso bonito. Muchas de ellas. De modo.,And that and that is him. That's why it's beautiful. Many of them. So.,
Antonio (Tony) Hernandez Rodriguez,[01;01;59;25],Que por.,What for.,
Patricia McDaniel,[01;02;01;29],Explorar el español.,Explore Spanish.,
Antonio (Tony) Hernandez Rodriguez,[01;02;03;17],Correcto.,Correct.,
Patricia McDaniel,[01;02;04;23],¿And that's what you want you?,¿And that's what you want you?,
Antonio (Tony) Hernandez Rodriguez,[01;02;06;18],"Yes, yes. That's where I was. Hay clips en el son clave de hoy que son mini muy. Seguimos en Estados Unidos. No puedes ver For you to show it you and the picture of the.",Yes Yes. That's where I was. There are clips in today's key that are very mini. We are still in the United States. You can't see For you to show it you and the picture of the.,
Antonio (Tony) Hernandez Rodriguez,[01;02;31;10],En el That is it y running day.,En el That is it y running day.,
Patricia McDaniel,[01;02;36;02],With your.,With your.,
Antonio (Tony) Hernandez Rodriguez,[01;02;37;26],Year. So.,Year. So.,
Antonio (Tony) Hernandez Rodriguez,[01;02;42;19],Is one of dos.,Is one of dos.,
Patricia McDaniel,[01;02;51;00],Año today. No hago siguiendo el time. Antonio Rodríguez.,Year today. I don't follow time. Antonio Rodríguez.,
Patricia McDaniel,[01;03;05;19],"This is Antonio Rodríguez al Second conversations today Night. We have this for the interview in English. Mister Rodríguez, We had a about your living in it all in becoming gloria. Right now.","This is Antonio Rodríguez al Second conversations today Night. We have this for the interview in English. Mister Rodríguez, We had a about your living in it all in becoming gloria. Right now.",
Patricia McDaniel,[01;03;28;04],"And a servidor. Aquí Hispanic. Swingers. Hispanic and Community. Ah, bien. Vaya. Sin. You Yourself es un mexicano. Asume que lo merecen. Es a latino.",Go to server. Hispanic here. Swingers. Hispanic and Community. Oh well. Oh. Without. You Yourself is a Mexican. Assume they deserve it. It's Latin.,
Antonio (Tony) Hernandez Rodriguez,[01;03;49;06],No hay vergüenza en mi salsa a mexicano americano. Mexican dice always a latino and I don't go for for a. I New York Mexican American is identify.,No hay vergüenza en mi salsa a mexicano americano. Mexican dice always a latino and I don't go for for a. I New York Mexican American is identify.,
Patricia McDaniel,[01;04;16;18],"De allá en el 2007, número 15. En la vida y en.","From back in 2007, number 15. In life and in.",
Antonio (Tony) Hernandez Rodriguez,[01;04;23;28],Que.,What.,
Patricia McDaniel,[01;04;28;28],Haces el.,You do the.,
Patricia McDaniel,[01;04;33;01],Identify that you have influenciado en How you have le entre empleo.,Identify that you have influenciado en How you have le entre empleo.,
Antonio (Tony) Hernandez Rodriguez,[01;04;40;21],A you mean como tu think about mexicano.,A you mean como tu think about mexicano.,
Patricia McDaniel,[01;04;46;15],"¿Me entiendes? Oh, wow.",You understand me? Oh wow.,
Antonio (Tony) Hernandez Rodriguez,[01;04;50;01],"Un ojo de buey. Way, way. Back way back. Roma night. No Seven that de was match so much discrimination. Yes. Mexican tipo en Texas. That no hay daddy. Oh Messing, que nat belong into a in the city a la City comfort or became a deputy or nacen long so aguas por I por millón de debería haberme myself Because of mexican lleno bicos mexican.","A porthole. Way, way. Back way back. Rome night. No Seven that was match so much discrimination. Forks. Mexican guy in Texas. That's no daddy. Oh Messing, who nat belong into a in the city a la City comfort or became a deputy or born long so agua por I per million should have myself Because of mexican filled bicos mexican.",migration
Antonio (Tony) Hernandez Rodriguez,[01;05;35;08],"He can do that en México en quen dudes en mexican en no hay considerar okay a en our thinking in our minutes. Ok will mexicanos informados. ¿Yo no jodas where the world? A veces. Well, I fam a mexican american seres mexican dice las malas pruebas de mi. Si.","He can do that in Mexico in that you hesitate in Mexican in there is no consider okay to in our thinking in our minutes. Ok will informed Mexicans. I don't fuck where the world? Sometimes. Well, I fam a mexican american beings mexican says the bad tests of me. Yeah.",
Antonio (Tony) Hernandez Rodriguez,[01;06;07;16],Es. No te way for me to say I'm a latino en if we call mexico latin America am latino. You know. But.,Es. No te way for me to say I'm a latino en if we call mexico latin America am latino. You know. But.,
Antonio (Tony) Hernandez Rodriguez,[01;06;27;06],"Like today. No, no le doy start with this Hispanic. Hispanic. You know. Well, ahí en España. Si hay casa en en have because you know I think we all nations it all in here and here. You know. Placa argentina en Brasil. No te sabes American Spanish speaking weekend a number una estéis of America.","Like today. No, no le doy start with this Hispanic. Hispanic. You know. Well, ahí en España. Si hay casa en en have because you know I think we all nations it all in here and here. You know. Placa argentina en Brasil. No te sabes American Spanish speaking weekend a number una estéis of America.",
Patricia McDaniel,[01;07;04;26],Vienen.,They come.,
Antonio (Tony) Hernandez Rodriguez,[01;07;06;04],En all Spanish speak. Yo no so that Curazao a right now.,En all Spanish speak. Yo no so that Curazao a right now.,
Antonio (Tony) Hernandez Rodriguez,[01;07;17;09],That we are language con forma hispanic. Dicen.,That we are language con forma hispanic. Dicen.,
Antonio (Tony) Hernandez Rodriguez,[01;07;27;06],Because we can just like.,Because we can just like.,
Patricia McDaniel,[01;07;33;06],Family. But when you see that when you. Or México no me ha decepcionado porque participate en the cívicamente world of the art of the words about how do.,Family. But when you see that when you. Or México no me ha decepcionado porque participate en the cívicamente world of the art of the words about how do.,family
Antonio (Tony) Hernandez Rodriguez,[01;07;51;16],"Influenciado Well, uh, starting to school de Mexican people they get the school program school de white people have the normal on de negros sodio zipper en And that's for this started the con hashtag learning about life. ¿You know? Aquí mi CEO. Ese individuo aquí thinking es You know you know what marrón, you know that we did not white que de esto comen play in our Yard en Wembley with him like we were brothers.","Influenciado Well, uh, starting to school de Mexican people they get the school program school de white people have the normal on de negros sodio zipper en And that's for this started the con hashtag learning about life. ¿You know? Aquí mi CEO. Ese individuo aquí thinking es You know you know what marrón, you know that we did not white que de esto comen play in our Yard en Wembley with him like we were brothers.",education;family
Antonio (Tony) Hernandez Rodriguez,[01;08;44;07],"You know in en time to this a white people came out. No dar like. Dar un like. ¿What do to get makes it with that? And De hecho, que me voy. Not.","You know in en time to this a white people came out. No dar like. Dar un like. ¿What do to get makes it with that? And De hecho, que me voy. Not.",
Antonio (Tony) Hernandez Rodriguez,[01;09;04;10],So up in.,So up in.,
Antonio (Tony) Hernandez Rodriguez,[01;09;11;19],"With that learning more and more about that. We have right put the de de lo en darle, o sea, en vivo. Monday Corners City, Texas. They had the law and I u oficios de get all these jobs, you know. Dejar su buen control in.","With that learning more and more about that. We have right put the de de lo en darle, o sea, en vivo. Monday Corners City, Texas. They had the law and I u oficios de get all these jobs, you know. Dejar su buen control in.",economy
Antonio (Tony) Hernandez Rodriguez,[01;09;44;00],"That mexican person que nadie ha drive a tractor con Edison City. El city or do anything or if you want to go want to go to be a la expresión de tu sampling, tus data kids. We want you know peruano, no mexican. Dicen people. Affiliate jobs for de always taking de one a. No aguanto a whole look for you.","That mexican person que nadie ha drive a tractor con Edison City. El city or do anything or if you want to go want to go to be a la expresión de tu sampling, tus data kids. We want you know peruano, no mexican. Dicen people. Affiliate jobs for de always taking de one a. No aguanto a whole look for you.",economy
Antonio (Tony) Hernandez Rodriguez,[01;10;29;28],"Vamos a Fort Myers al rastro en depression en some they pedidos Fixed day and this this man. ¿This is a Es que por allá? Yeah. Gómez estuvo by Gómez. Lo olvidé. Y no en. Yeah. I'm not going good work in all. ¿This is that holandeses? Well, aquí veo fitting sense day. Yo no sé si fitting CSD to watch.","Let's go to Fort Myers to the trail in depression in some they orders Fixed day and this this man. This is a Es que over there? Yeah. Gómez was by Gómez. I forgot it. And not in. Yeah. I'm not doing good work in all. This is that Dutch? Well, here I see fitting sense day. I don't know if fitting CSD to watch.",negative emotions
Antonio (Tony) Hernandez Rodriguez,[01;11;05;18],"This is nena. Cuál es el étnico si no padres, you know. Bueno, toma. No tiene un if you if. No work and I went to win back end solemne dice Well, México. Un tipo de madera y de más. No many, yo just keep my life and remember that and that will entrenamiento más hard en. Hey, tal creating grow weights.","This is babe. What is the ethnic if not parents, you know. Well, here. It doesn't have an if you if. No work and I went to win back end solemn says Well, Mexico. One type of wood and more. Not many, I just keep my life and remember that and that will be harder training in. Hey, maybe creating grow weights.",labor
Antonio (Tony) Hernandez Rodriguez,[01;11;43;14],Relic and so when we continue school junior school and so we learn more about right now vary a cornel all the uh the constituye una marca. Y no we got a Nicole Rights.,Relic and so when we continue school junior school and so we learn more about right now vary a cornel all the uh the constituye una marca. Y no we got a Nicole Rights.,education
Patricia McDaniel,[01;12;05;01],And you do entrar.,And you do entrar.,
Antonio (Tony) Hernandez Rodriguez,[01;12;06;14],En School.,And School.,education
Patricia McDaniel,[01;12;07;09],Is good news. Learning.,Is good news. Learning.,
Antonio (Tony) Hernandez Rodriguez,[01;12;13;06],"Well, you know the teacher app Limitaciones do you know tú fichas Ender en fichas. A esa hora evaluate our our school as a should be e fai a face a little something. You know a Dave. They they they fix. Mi peppers es efi dan it right. Because de want me to to go. They want to show samples that this voice that really learning, Johnny, get up there and one grade.","Well, you know the teacher app Limitaciones do you know tú fichas Ender en fichas. A esa hora evaluate our our school as a should be e fai a face a little something. You know a Dave. They they they fix. Mi peppers es efi dan it right. Because de want me to to go. They want to show samples that this voice that really learning, Johnny, get up there and one grade.",education
Antonio (Tony) Hernandez Rodriguez,[01;12;58;12],"We all of what I have Nacen, nacen en a will have nacen to go high school.","We all of what I have Nacen, nacen en a will have nacen to go high school.",education
Patricia McDaniel,[01;13;06;06],Puede unirse a ellos. Nacen a ti. That means that you didn't have some of the ability.,Puede unirse a ellos. Nacen a ti. That means that you didn't have some of the ability.,education
Antonio (Tony) Hernandez Rodriguez,[01;13;13;22],I didn't have the ability because we are in learning right. No.,I didn't have the ability because we are in learning right. No.,education
Patricia McDaniel,[01;13;18;22],No.,No.,
Antonio (Tony) Hernandez Rodriguez,[01;13;19;22],No. De teachers.,No. De teachers.,education
Patricia McDaniel,[01;13;23;11],Wise es igual o.,Wise is equal to or.,
Antonio (Tony) Hernandez Rodriguez,[01;13;25;05],With your.,With your.,
Patricia McDaniel,[01;13;27;02],Empleo. And they they. So that you would be so that you would be.,Empleo. And they they. So that you would be so that you would be.,
Antonio (Tony) Hernandez Rodriguez,[01;13;35;14],A nuevos límites. Conozco a went to seven Great.,To new limits. I know went to seven Great.,
Patricia McDaniel,[01;13;41;19],Dicen cuerpo grados en American way School.,They say body degrees in American way School.,education
Antonio (Tony) Hernandez Rodriguez,[01;13;48;05],I had school to the same treatment. Jordan. Siempre hubo alguno.,I had school to the same treatment. Jordan. There was always some.,education;health
Patricia McDaniel,[01;13;56;27],Use you were talking to the day that you can. Like you. Pero.,Use you were talking to the day that you can. Like you. Pero.,
Antonio (Tony) Hernandez Rodriguez,[01;14;04;17],¿Y es de people este tu camino? Work in en beats de one to my tuning. You can find that was not fifty or dólares day. It's it's a grant. You're in time and the same alcance. Al menos ya tenemos una dad servicio en You better pitching like uno and.,¿Y es de people este tu camino? Work in en beats de one to my tuning. You can find that was not fifty or dólares day. It's it's a grant. You're in time and the same alcance. Al menos ya tenemos una dad servicio en You better pitching like uno and.,
Patricia McDaniel,[01;14;34;24],When you you said that when you came to they did.,When you you said that when you came to they did.,
Antonio (Tony) Hernandez Rodriguez,[01;14;39;16],"Very, very.","Very, very.",
Patricia McDaniel,[01;14;40;28],Fine discrimination. Here You just want to.,Fine discrimination. Here You just want to.,migration
Antonio (Tony) Hernandez Rodriguez,[01;14;43;20],"Well, the only discrimination fan was that you know like that. So you. Veo desde donde sacasteis a una parte since en en the the year ver jóvenes in barbas shops is like that You put design all this cana. No, mexicano negro. No just no, no, Indians, no dog. Si yo no asumo. Díganme. Ok. Well, that's kind of discrimination, but a lot of all my people.","Well, the only discrimination fan was that you know like that. So you. Veo desde donde sacasteis a una parte since en en the the year ver jóvenes in barbas shops is like that You put design all this cana. No, mexicano negro. No just no, no, Indians, no dog. Si yo no asumo. Díganme. Ok. Well, that's kind of discrimination, but a lot of all my people.",migration;animals
Antonio (Tony) Hernandez Rodriguez,[01;15;25;00],I used to call discrimination when they could get. A job that they want. You know this day Enfermen con él for a job Department and giro every schooling college. You know I feel that that data application no business. Ver encima de YouTube. Pride discrimination and this is what I want to to be cama o for iCloud member of the police department for ways to learn What was no discrimination was tethering school.,I used to call discrimination when they could get. A job that they want. You know this day Enfermen con él for a job Department and giro every schooling college. You know I feel that that data application no business. Ver encima de YouTube. Pride discrimination and this is what I want to to be cama o for iCloud member of the police department for ways to learn What was no discrimination was tethering school.,migration;economy;positive emotions;crime;education
Antonio (Tony) Hernandez Rodriguez,[01;16;12;29],I know how can go. Bien. Application.,I know how can go. Bien. Application.,
Antonio (Tony) Hernandez Rodriguez,[01;16;19;03],And then cama. Actualización So I hasta going back And I was guano de men. Department Aid because.,And then cama. Actualización So I hasta going back And I was guano de men. Department Aid because.,
Antonio (Tony) Hernandez Rodriguez,[01;16;34;11],"You know de Civil Services. Que department en. City Council. Well, well.","You know de Civil Services. Que department en. City Council. Well, well.",economy
Antonio (Tony) Hernandez Rodriguez,[01;16;46;03],Start No la well.,Start No la well.,
Antonio (Tony) Hernandez Rodriguez,[01;16;50;07],"And then we we put applications on Lo and I had some time in front of my. Rio for mexican decent people. But when you get to schooling. Ellos down right seis en Denver Was there and they call me o de call me. Eres un other business. Esa es tu única cama, nena. Nena. Explain Dave. Mi Billy White.","And then we we put applications on Lo and I had some time in front of my. Rio for mexican decent people. But when you get to schooling. Ellos down right seis en Denver Was there and they call me o de call me. Eres un other business. Esa es tu única cama, nena. Nena. Explain Dave. Mi Billy White.",economy
Patricia McDaniel,[01;17;29;20],Barcelona Education Security Somebody Burnout. Viaducto.,Barcelona Education Security Somebody Burnout. Viaducto.,education
Patricia McDaniel,[01;17;36;20],Aquí arriba. Escuché Not to be like.,Up here. I listened to Not to be like.,
Antonio (Tony) Hernandez Rodriguez,[01;17;41;04],I want.,I want.,
Patricia McDaniel,[01;17;42;28],To be.,To be.,
Antonio (Tony) Hernandez Rodriguez,[01;17;45;08],Someone people. Dijeron opportunity. But but the job that they have to the only now to do. They have to go from the state state or or a new jobs. Es cuate. You know they have to work and go to school things and go to heaven on their own place along. Yo no soy de Kingdom School of Work. Debo regresar con mi like they every padre de tu hijo.,Someone people. Dijeron opportunity. But but the job that they have to the only now to do. They have to go from the state state or or a new jobs. Es cuate. You know they have to work and go to school things and go to heaven on their own place along. Yo no soy de Kingdom School of Work. Debo regresar con mi like they every padre de tu hijo.,economy;education
Antonio (Tony) Hernandez Rodriguez,[01;18;25;24],"Voy a estar en sus ninety well here, you know. No eres tú, es el novio o doctor o yo no Well Engineer o wanna only one educate people working people and in my you know and that's what you find. En el juego en juego, Elvin es a real a gente con la Spartan Star for us becas regardless of the of this throughout the end arguments en videos en escena y no hay casi en México un rifle a Fury but en progreso en school en children learning so.","I'll be in your ninety well here, you know. It's not you, it's the boyfriend or doctor or I'm not Well Engineer or I wanna only one educate people working people and in my you know and that's what you find. In the game in play, Elvin is a real people with the Spartan Star for us scholarships regardless of the of this throughout the end arguments in videos on scene and there is almost no rifle in Mexico to Fury but in progress in school in children learning SW.",health;recreation;education
Patricia McDaniel,[01;19;22;17],Así que no me. You Education y yo filter de will de It is white education that the children.,Así que no me. You Education y yo filter de will de It is white education that the children.,education
Antonio (Tony) Hernandez Rodriguez,[01;19;39;04],"Oh, bien, lo leí en una revista y no era un artículo en Paper web de Think Sixty de algo así. Es schooling por mi, mi mi people actually. Esto puede I one more opportunity to find a way to educators stay from the state coworking Fox to see we can you know and that's one start and then it sixty por o en donde se became about transform start with us out here and we can t camps up to work.","Oh, bien, lo leí en una revista y no era un artículo en Paper web de Think Sixty de algo así. Es schooling por mi, mi mi people actually. Esto puede I one more opportunity to find a way to educators stay from the state coworking Fox to see we can you know and that's one start and then it sixty por o en donde se became about transform start with us out here and we can t camps up to work.",recreation
Antonio (Tony) Hernandez Rodriguez,[01;20;35;23],"¿Debo hacer play? Pueden, uh. O they have.","Should I play? They can, uh. Or they have.",
Antonio (Tony) Hernandez Rodriguez,[01;20;43;18],"¿Something where you know like that first gray? Los que de continuo de nav. You think and that same thing. You can see that thing that was. No, no. Very mexican girls and men. Uh, s secretarios O los la que eres Now everywhere. No, en dices my dream algo viste dos stories in Ha sido Es Young World. No va en en Hoy a what dos places Epic.","¿Something where you know like that first gray? Los que de continuo de nav. You think and that same thing. You can see that thing that was. No, no. Very mexican girls and men. Uh, s secretarios O los la que eres Now everywhere. No, en dices my dream algo viste dos stories in Ha sido Es Young World. No va en en Hoy a what dos places Epic.",conflict;happiness
Antonio (Tony) Hernandez Rodriguez,[01;21;29;26],"Pueden ver o no ver o no me hable. Bueno, hoy Gordon Wilson.","They can see or not see or not speak to me. Well, today Gordon Wilson.",
Patricia McDaniel,[01;21;38;00],"Que tuvieron que separar. Se casó con un mexicano americano. Ha venido en coche. Quiero decir, está muriendo cerca. Pensé. Yo estaba muy. And down here is the real. ¿What is that you can?","That they had to separate. She married a Mexican American. He came by car. I mean, it's dying nearby. I thought. I was very. And down here is the real one. What is that you can?",
Patricia McDaniel,[01;21;57;25],Get down to.,Get down to.,
Unknown,[01;22;01;29],"Well, like you said.","Well, like you said.",
Patricia McDaniel,[01;22;06;02],Um to deje de ser un joven de obvias.,"Um, stop being an obvious young man.",
Antonio (Tony) Hernandez Rodriguez,[01;22;10;26],"Well, well, wait, my father. Si hago eso a los nuevos Five en mi equipo. ¿Take nos Que?","Well, well, wait, my father. If I do that to the new Five on my team. Take us What?",family
Antonio (Tony) Hernandez Rodriguez,[01;22;27;03],"De todos modos, soy.","Anyway, I am.",
Patricia McDaniel,[01;22;30;17],Una Next.,A Next.,
Antonio (Tony) Hernandez Rodriguez,[01;22;31;02],Generation. ¿What? No debo ser. Luego antes de ver too. We got the same church de White have to be right side en en de México en vivo era una elección y que nacer por de whisky.,Generation. Que? I shouldn't be. Then before seeing too much. We got the same church of White have to be right side in Mexico live was a choice and that was born by whiskey.,religion;happiness
Patricia McDaniel,[01;22;47;19],Y de pistas de inglés speaking.,And English speaking clues.,
Antonio (Tony) Hernandez Rodriguez,[01;22;50;07],Y es en They have a de how they had a a mex there like maybe help her and the other father. Mexican en Quilmes en. Hola. Ya no en this mexican other.,Y es en They have a de how they had a a mex there like maybe help her and the other father. Mexican en Quilmes en. Hola. Ya no en this mexican other.,family
Antonio (Tony) Hernandez Rodriguez,[01;23;15;10],"Escenas TV went people grises. Look Kisses desde One the right side. Dice The white people. No, no. ¿What is the right? ¿Right? And we look de face in my on my left.","Escenas TV went people grises. Look Kisses desde One the right side. Dice The white people. No, no. ¿What is the right? ¿Right? And we look de face in my on my left.",
Antonio (Tony) Hernandez Rodriguez,[01;23;38;10],"You guys de que por favor, en la yema dice. But aquí yo escuché a los Down. No rojo don't cunden there y they're doing Lamont.","You guys please, in the yolk it says. But here I heard the Downs. No red don't spread there and they're doing Lamont.",
Antonio (Tony) Hernandez Rodriguez,[01;23;56;01],"On the left right la como se dice en el vestíbulo. No, no, no.",On the left right la as they say in the lobby. No no no.,
Antonio (Tony) Hernandez Rodriguez,[01;24;05;19],"La doctrina, como le dice For you learn le día mujer X-Men Hola Homme, existe un tipo voice en groups en.","The doctrine, as it says For you learn the day woman X-Men Hello Man, there is a voice type in groups in.",
Antonio (Tony) Hernandez Rodriguez,[01;24;20;12],"México enfada y esto como dice You doing the job the good, un instituto de one to learn, but don Jairo, donde sin duda suena algo sobre fifty as well as well, we might to get out. You know, I think that we we've got breakout on that. So we will you will los white Willow Black anybody. ¿You know? I will explain you are.","México enfada y esto como dice You doing the job the good, un instituto de one to learn, but don Jairo, donde sin duda suena algo sobre fifty as well as well, we might to get out. You know, I think that we we've got breakout on that. So we will you will los white Willow Black anybody. ¿You know? I will explain you are.",economy
Antonio (Tony) Hernandez Rodriguez,[01;24;55;16],No desde Will buscar quien ganó Business here to you here and this is because of you in. You know that we think I would like.,No desde Will buscar quien ganó Business here to you here and this is because of you in. You know that we think I would like.,economy
Patricia McDaniel,[01;25;07;02],So that was very strong.,So that was very strong.,
Antonio (Tony) Hernandez Rodriguez,[01;25;09;28],Is the style style. I want last year. I went to.,Is the style style. I want last year. I went to.,
Antonio (Tony) Hernandez Rodriguez,[01;25;17;27],Big.,Big.,
Antonio (Tony) Hernandez Rodriguez,[01;25;20;26],Iniciales. Very front window.,Iniciales. Very front window.,
Patricia McDaniel,[01;25;26;17],And you tell you know if you have. ¿Saben?,And you tell you know if you have. ¿Saben?,
Antonio (Tony) Hernandez Rodriguez,[01;25;29;28],"Oh, yes.","Oh, yes.",
Antonio (Tony) Hernandez Rodriguez,[01;25;32;18],Yes. All you.,Yes. All you.,
Patricia McDaniel,[01;25;33;25],"Are. We are the next in in. You have 60. You recognize that are dan in the way que has dejado days. Un órgano Este, como se dice.","Are. We are the next in in. You have 60. You recognize that are dan in the way que has dejado days. Un órgano Este, como se dice.",
