speaker,timestamp,End Time,words
Rob Moore,00:58:31:16,00:58:33:18,"Oh, well, if the guy already got off, I couldn't."
Norla Callison,00:58:33:18,00:58:35:04,Get up for it.
Norla Callison,00:58:35:07,00:58:40:27,"yeah. Set the trap. And the gun went, oh, my God. Closed the door. He couldn't get it over."
Rob Moore,00:58:40:29,00:58:42:11,"Oh, well, that certainly got off again."
Norla Callison,00:58:42:11,00:58:55:10,"Well, I'm like you, old enough. Now, find your way to the open door. Yeah. I'm breaking you guys in the dark. Yeah. Brain, is I looking at, what are you doing here in my shoulder?"
Rob Moore,00:58:55:13,00:58:56:24,What? What did he say?
Norla Callison,00:58:56:27,00:58:59:22,"I don't know, man. He said quite a bit."
Norla Callison,00:58:59:24,00:59:12:02,"Here, Wake him now. I'm to ask me if I heard that gun go off, and and I scratched my head. What have I told him? No. I should have thought. I heard a board blow off or something."
Norla Callison,00:59:12:09,00:59:13:14,You heard something? Flapper?
Norla Callison,00:59:13:14,00:59:18:02,"Yeah, I I but you know what? I knew they were wrong."
Norla Callison,00:59:18:04,00:59:18:24,Yeah.
Norla Callison,00:59:18:26,00:59:25:03,And it I never the word came upon me. I had a better looking forward not a better looking.
Norla Callison,00:59:25:04,00:59:28:10,Oh how did hurry get up be. Wait. You got on the other side of the.
Norla Callison,00:59:28:12,00:59:30:12,When I got over here when.
Norla Callison,00:59:30:14,00:59:32:10,You was on the roadside.
Norla Callison,00:59:32:12,00:59:33:04,"Well I don't, you."
Norla Callison,00:59:33:04,00:59:33:22,"Know, going."
Norla Callison,00:59:33:22,00:59:35:00,Back and forth like this.
Norla Callison,00:59:35:02,00:59:37:19,"No, no. You on the other side of the video or you couldn't he."
Norla Callison,00:59:37:19,00:59:38:02,Yeah.
Norla Callison,00:59:38:07,00:59:39:02,And he.
Norla Callison,00:59:39:05,00:59:46:02,"He just slipped along the, road there and he knew where it was going."
Norla Callison,00:59:46:02,00:59:52:15,"Like you, he had to go by his place, you see. do you want to walk?"
Rob Moore,00:59:52:18,01:00:00:00,"Well, how are people headed or something like that? I mean, what he you let him go, return over to the sheriff, and I."
Norla Callison,01:00:00:02,01:00:03:07,I think we just picked it up.
Norla Callison,01:00:03:09,01:00:09:06,"I think he just opened up a boot shop, and I could go with that. No, he up and."
Norla Callison,01:00:09:08,01:00:11:18,They didn't have anything at all.
Norla Callison,01:00:11:24,01:00:14:11,Because the old turkey.
Norla Callison,01:00:14:14,01:00:24:02,"And all here. Yeah. You. Know, at least, you know, there are. No."
Norla Callison,01:00:24:09,01:00:26:17,We never had troubles like that.
Norla Callison,01:00:26:19,01:00:29:09,"Oh, are you kidding me and stuff like that, I don't."
Norla Callison,01:00:29:09,01:00:35:16,"Know, I make you sick. Know people never had trouble driving anything like that."
Norla Callison,01:00:35:16,01:00:36:14,Right then.
Norla Callison,01:00:36:14,01:00:38:26,Sharpener you have.
Norla Callison,01:00:38:28,01:00:46:15,you got bent hard. Here's a lot better. But you lot there two.
Norla Callison,01:00:46:18,01:00:48:07,"Yeah, I have a few things."
Norla Callison,01:00:48:09,01:00:54:24,Yeah. I'll give you a good supper tonight. Probably. All right.
Norla Callison,01:00:54:27,01:00:58:18,And go to bed when you go to bed or back.
Rob Moore,01:00:58:20,01:01:11:20,"Was there any problem with with, here or down? I heard one time down the valley, though, I saw a cattle rustling, outfit going on there. Ever did not like that that that you heard about?"
Norla Callison,01:01:11:22,01:01:14:26,I never heard of it. Flannel rustling.
Norla Callison,01:01:14:28,01:01:20:28,"Yeah, I don't I don't I don't never remember any."
Rob Moore,01:01:21:00,01:01:27:01,"No, I don't remember. It was, it was a pretty, a pretty religious community up here. Do you think in those times,"
Norla Callison,01:01:27:03,01:01:27:24,About 50.
Norla Callison,01:01:27:24,01:01:33:01,"50 years, about, there used to be two churches. You. Yeah. The chapel."
Norla Callison,01:01:33:03,01:01:37:04,One on the hill. There was a there were there were two services there.
Rob Moore,01:01:37:06,01:01:39:01,"That the Catholic church, the Lutheran church."
Norla Callison,01:01:39:03,01:01:44:02,"Known as region, the Methodist."
Norla Callison,01:01:44:04,01:01:58:02,Church was built for community church. But the Methodist church over there for that they were let the other people was a church. So they fixed up an old packing up here and over here.
Norla Callison,01:01:58:02,01:02:01:06,"You know, that that was pretty small of that. Oh, small."
Norla Callison,01:02:01:09,01:02:07:24,"No, that was terrible, you know. No. Okay. Well, they should have been old, backwards. And I didn't know it wasn't."
Norla Callison,01:02:07:24,01:02:10:15,The people built it for a community church.
Norla Callison,01:02:10:17,01:02:21:06,absolutely. Built for community church. Yeah.
