speaker,timestamp,End Time,words
Frank Milbert,,,"Well, there was several statements about it. I wasn't involved myself in it, but one man said thatthe said thatthe told him, thatthe was hunting birds and tripped over a log and the shotgun went off accidentally. That don't stick very tight with me because if a shotgun goes off close to your face, it wouldn't blind you, it'd blow your head off. And another one said that hesome waythe was running somebody off the creek there and stumped the gun down in front of him and the blast from it blinded him, went off. And the other one told the tale thatthe took- or in the morningthe was running this hydraulic all night and in the morningthe was out there pick ing the box, see, the upper riffles of the thing, and they had warned him not to do that, 'cause it was community property, you understand, the was in too, and wheneverthe called his name out, and one of the brothers did, and called his name out to him, and when the looked upthe shot at him at about thirty yards and blinded him. He said that the water was out of the one eye, sothe was it wasn't a blast in front of his face that did it, because that won't blow your eyes out, you know, a shotgun isn't that big of a blast. If it went off in front of your face it might throw powder in it and blind you temporarily, and maybe even totally, but you wouldn't knock the water out of the eye. fkeen a shot hit it you know. And the always hoped thatthe'd get eyesight in the other one, but they saidthe never did. That's pretty much a rule that'if you lose the water out of one eye you'll never see out of the other one again. He had did quite a little doctoring trying to get it after that, but never did. Then they said the rest of them was as akward as all get out, they couldn't do any thing after that. He was both the brains for it and the mechanic of the outfit. They vwrcquite mechanical. They had a cyanatV mill and they worked hardrock as well and they did it necessarily before Adam was blind to because they said Ed went mining andthe did an awful mess of it, the put a hole up there above the Reservoir about two hundred feet. And the had a steam or a horse drive hoist, you know. And the had a steam engine to run the compressor, butthe used a horse to lift the ore out of the thing. They called it a horse vimA. . But that was all after wards. And they said that all the men told me, that whenever they after they Adam lost his eyesight that they just didn't get anywhere with the mining. The only way I got to prove whether that's true is reading the record and it show in this county, see that was the county record of the area, showed that it dropped right off in 1906."
Sam Schrager,,,But Adam Carrico stayed in here and kept at it.
Frank Milbert,,,"Til 1925. He lived there yet til 1925. That was in the days before there was any old age assistance or anything, too. Sothe wasn't entirely broke. And they saidthe spent a lot of money trying to get his eyesight back, too. And the finally landed in a Poor Farm, it's true, but wheneverthe died they foundthe still had fifteen hundred dollars or so in a bank account in Spok ane, sothe wasn't totally cc-V-VV M , And the claimed that all the nugget gold was somewhere up there thatthe'd found, butthe didn't know where it was. That Josie had buried it, andthe' couldn't see and didn't know where to look for it. He didn't know where she'd buried it even. And she was 'buggyJ she landed in Orofino."
Sam Schrager,,,Did anybody that you knew up there remember having seen any of the gold nuggetsthe talked about having?
Frank Milbert,,,"Yeah. Curly v- , told me thatthe and his dad were together."
Sam Schrager,,,Was that the story on that thatthe brought it out and let 'em see it?
Frank Milbert,,,"Uh-huh. Yeah, well, they were visiting andthe got her to get the nuggets and show it to 'em. Said the old man ro his finger around in Adam yOl yeo-Y his finger around untilthe'd find big one and thenthe'd show 'em that big one.""That's the biggest one we ever got."" Ten ounces in it. They got it on East Forkthe said. This was two hundred, over two hundred dol lars, well, it was twenty dollars an ounce then, twenty sixty-four."
Sam Schrager,,,He didn't see where she went to get the gold or anything like that?
Frank Milbert,,,"No. He said that the Old Man told them, him and his dad were together, to sit in a certain place in the cabin and if they would move, the'd say, ""Now you just wait, Josie'11 be back pretty soon shortly."" He saidthe could hear good enough,, but if they moved in the leastthe'd say, ""Just wait."" 44 That was the agreement, the said, ""If you sit over there and then Josie will get 'em and show 'em to you."" Josie was his wife, you know, she ended up, I guess as pretty childish. And that's whatthe said thatthe couldn't get Josie to find 'em. And the made that statement afterthe'd been in the home at"
Sam Schrager,,,"I wonder whythe just kept it there that long; cash it in, keep it up there."
Frank Milbert,,,"Well, you can readily see V ow ""f happened. Whenthe was blind, she took care of it, see. And then when she got childish, the said that it was stated I don't know who said it, but someone told me that, she would take kinda, you know, flighty spells, andthe said that she could just grab ahold of them there her hands on the brace on the roof, you know not the rafters, but the 4""' bars, and just walk along holding on one hand after the other, just hang on, swing herself along. He seen her doing it. I think it was Darrow told me that."
Sam Schrager,,,"What I mean, his wife the waited, didn't try to cash his gold in when the was a younger man and could still"
Frank Milbert,,,"He had plenty, apparently until later. He didnlt have to do anything with the nuggets, see. No, they were efficient miners. He was, Adam was. And you understand them days if you had two hundred ounces in a year that you took out between three of you, you had a pretty good wad of money compared with what it costs to live up in a place like that. See, they said that the price of things was high until the railroad come in. Well, that was 1890, we'll say, or '88, I think was when they first come in there. Well, all the good years of their mining, stuff had went down again. That's the same as this Lost Wheelbarrow mine, you know, whenever that fellow, -4V V QOr-that started that Lost Wheelbarrow story, knew that this country was booming here at the time. And that was when the Depression was on, that's 45 whenever the President said that prosperity was just acount the corner, you know, Hoover, I think, claimed that one. But, it was around the corner here. They found out they could grow them there dry peas in this country, and they were getting six cents a pound for 'em, and raising eighteen hundred or two thousand pounds to the acre, when you could buy these cats and machines for a tenth of what you can pay for 'em today. And Moore, that's the guy that promoted the thing and this Strikerthe lived down there for a year and a half in Palouse, or a year, at least before they ever found that. And the lived in a little trailer house, a home made one, and then all at once they found that Lost Wheelbarrow Mine up there. They sold stock to everybody around the country. They not only sold it, they traded it for anything and everything. There was, oh, cats and light plants and whatnot went up there."
Sam Schrager,,,Was the story pretty well known about...
Frank Milbert,,,"Yeah, reasonably well, Wasn't too well known, but I would claim this, I'd heard it before in a vague way, let's say. Hogan told me thatthe had run into this Casper looking for it one time when the was prospecting over in the Moscow Mountain . And the knew the tale of it, that is, the knew the would tell you that much why, the said,""When they started up here',' the said Well, that over on Moscow Mountain."" He claimed that Casper told him that it was either the couldn't detect any more where it was, it was at the head of... or Mack Creek, one of the two of them. I've never seen them. They both have gold on 'em; both ... and Mack Creek."
Sam Schrager,,,Casper told him that same story thatthe thoughtthe'd killed his partner and sothe left?
Frank Milbert,,,"Yeah, yeah. Yeah, and thenthe chucked out of there and went over to the coast, see, and got down to San Francisco and lost it all. - Whatthe'd got, the'd got about twenty thousand dollars for it, for the concentrate or what they'd collected together. And the felt that whenever when the woke upthe was at sea, after that binge. And the didn't mind that at all, the kind 46 of liked it there andthe stayed with that for years, becausethe feltthe waijs safe. But one time they'd landed in Portland andthe found said thatthe'd run into this partner of his, over there in Portland. Saidthe quizzed him andthe didn t know couldn't remember a thing, had amnesia, I suppose A from this blow on the head. And that's when the decided to come back and see ifthe could locate it. I t was twenty years later."
Sam Schrager,,,"What was the idea? Was Casper's story, hadthe planned it, or hadthe just gotten into a fight just into an argument trying to do his friend in? Or did they just blow up?"
Frank Milbert,,,"Never had too much detail on it, other than they'd quarreled, was whatthe said, what Hogan told me, thatthe told him, that they had quarreled over, I judge, the division of the gold. He said that his partner hadn't put out anything or hadp-4- let's say, had no finance to start the thing. He had grub staked him or something, orthe had lived off him, is whatthe said. They quarreled about the division of it, so you'll have to use your imagination what the argument was about."
Sam Schrager,,,"Well, did they use a wheelbarrow to mark it, or didthe just stick a wheel barrow in the was there just one left around there? I've heai1 both ways."
Frank Milbert,,,"No, they used a wheelbarrow, but that was standard practice, see, use a wheelbarrow to haul the stuff out from a mine, if it was just a prospect mine, especially. Unless it was just, you know, a prospect tunnel, why, a wheelbarrow all you needed was a wheel, the rest of it was growing right around there, you know, if you wanted to do it that way. I t was said to be honest about it, Hogan never mentioned it-"
Sam Schrager,,,Wheelbarrow?
Frank Milbert,,,"The whole thing, yeah. The only mention of the wheelbarrow was, thatthe when the hit himthe left him draped over the wheelbarrow at the mouth of the tunnel. And the didn't blast it shut or anything else, the just took the loot and offthe went. He looked at him and decidedthe was dead and that 47 was it. Offthe went."
Sam Schrager,,,So Casper came back was it in the '20's?
Frank Milbert,,,"Oh, no. No, about 1900."
Sam Schrager,,,"Oh, that early!"
Frank Milbert,,,"I t was 1880 when the and his partner found it. No, about 1900 is when the got back. And Joe said it was around, oh after 1900, the was prospecting one time the saidthe was in his cabin several times. He had a cabin over there thatthe lived in."
Sam Schrager,,,Where was that? Would that have been onCj-' v or?
Frank Milbert,,,"No, the said the cabin was on this side, butthe didn't put it up, it was one someone else had ,it was on this side of the mountain. Wasn't too far, half mile or a milethe can go over and drop down on the head of that. Somewhere high up on the ridge."
Sam Schrager,,,"He spent a lot of time, many years"
Frank Milbert,,,"ust have because, I gather it was about 1910 or '12 when the first knew bout it eight or ten years, yeah."
Sam Schrager,,,"I t's funny, it seems likethe paid quite a price for almost killing a buddy."
Frank Milbert,,,"There's other people there was a Meaghan down there, and there's still some Meaghans around Troy- there's one of them that befriended him and so forth it might be some of it could be got from him."
Sam Schrager,,,"Billy Meaghan, the's dead."
Frank Milbert,,,"Hogan's dead, too, a long time, see. The men that would have known him, not too many around, I'm sure andthe didn't know a lot of men. But the was a friend to one of the Meaghans I don't know what his name was, it probably was Billy."
Sam Schrager,,,"So then, the doctor was this guy a doctor who?"
Frank Milbert,,,"Trikler, yeah, was a doctor. He was a chiropractor or something down here in Palouse. But all that stuff you could get right out of that Palouse Re public, at least some of it. He claimed the doctor found it. That's what 48 the story was. AndAIT I, know is, I had a placer outfit, I was working on Gold Creek and they'd come down there it was always Moore that I'd see, I had seen Trikler around a few times. But the'd have somebody with him, and they'd stand and watch me and all the machines running I couldn't hear what they were saying; they'd stand and watch me and then pretty soon off they'd go. But, Trikler stopped one time and invited us up to kind of a- wasn't that a Fourth of July Celebration they had up there? Watermelon and whatnot. There was a whole mob of them up there then, And they had a whole mess of people that lived up there. They had twelve or fif teen cabins. They had a school in there."
Frank Milbert,,,Yeah. They started a school in there.
Sam Schrager,,,What were these people doing? Were they working in the mine? All these people?
Frank Milbert,,,"Oh, they were a bunch of Oakies, and they worked for stock, you know. Oakies, Arkies, mainly."
Sam Schrager,,,Worked for what?
Frank Milbert,,,"Stock in the thing. And the'd supply 'em with something to eat, you know. And they'd do the digging and so forth. Dave Malsed was going to college then and in between, the worked all one summer up there, andthe gave me more information on the inside of the camp than anybody else."
Sam Schrager,,,I sthe still around here?
Frank Milbert,,,"Oh, yes. He wouldn't tell you a thing anyway, you couldn't get anything out of him. He'd tell it to me, but I doubt ifthe'd tell you anything. I've got most of his stuff on it. But there was an awful lot of it we knew def initely because I was right there. I'd watch the cars going up there and everything else, you know. People from St. Louis stopped one time and want ed to know what I thought about it. And I said, ""I don't know anything about it. Vve been up to it and looked at it. I didn't see anything that looked 49 very rich up there."" ""But,"" I said, ""if you keep digging, you might find something."" So along come an old fellow one day, and we were mining along there, and the water it was late in the summer and the water was pretty low andthe said, ""What about this Lost Wheelbarrow Mine?"" Curley Darrow and I were working together. ""Well,"" the says, Darrow said, ""I don't know,"" the said, ""they got quite a hole their digging in up there, and so forth. But they found an old wheelbarrow in the mouth of it."" ""Where's it at?"" ""Well,"" Curley said, ""up there on 'tween East Gold Hill and Prospect, about half way. Prospect Peak."" ""Well,"" the said, ""think I'll go up and take a look at sti it."" And the had walked in? ' I don't know where, I don't know wherethe got his last ride, but somewhere from out there. And, I said, ""Well, that's quite a ways up there from here, yet."" I t was about two and a half or three miles up the hill, you know,, and then it was two miles down the creek. In ""You wait til the water's run out here,"" we hadn't started yet when the come in. I t was in the afternoon. We could run a while in the morning, then we'd run a while in the afternoon, you see, while we'd collect the water. And I said, ""You wait until I run the water out, why, I'll take you up in the car."" So, the and Curley and I went up and the old feller didn't say very much, when the was looking at the thing. He didn't say anything until we started back down. And, the said, ""I hope they have luck with that,"" the said ""because I dug that hole twelve years ago.""He said ""I left that wheel barrow in there!"" Chuckles I got his name, I can't think of his name now. Do you remember it? That's the only time I ever saw him, but other people around here knew him. John Thompson down here had a trunk of his. He saidthe was a candy maker down here at Palouse originally this ifA'c Quackenbush was his name."
Frank Milbert,,,"No. No. I'll get it, just a moment here. M Old Thompson used to talk about a Quackenbush."
Sam Schrager,,,"That's really nice. He used to get his mail put in there UsK0, Yes, Uh-huh, Ause it for a letter holder."
Sam Schrager,,,"Gosh, it really is nice. LM Frank had it resilvered for me. I was trying to take they sprayed it with something to keep the silver from tarnishing, and I was trying to take it off. I t was kinda hard to get off. Frank had it resilvered for me in 1960, and we had it done at the Aladdin Shop up in Spokane. And the man offered us seventy-five dollars the way it was before it was resilvered. I said, no, it had sentimental value. I wanted to keep it."
Frank Milbert,,,"Real neat old man, nothing sloppy about Park, ever. I got to have me order in here... but maybe this is it. I had a receipt that isn't it either. I had a receipt for a mortgage that this John Thompson gave me, that this old fel ler had. And the saidthe was mining down in the Seven Devils country then, andthe'd come up from down there. There was quite a lot of them around at the time. Them old fellows still back in these holes digging, making a living somehow for themselves. You take all them miners up there and they weren't making over a couple of hundred dollars a year, mining, and they still stuck to it."
Sam Schrager,,,We're not going to get through today and I'll come back and maybe between this time and next time you'll have the names. I t's not important to get it now. Sometime you can get it to me. I'm thinking that business start ing in the late '20's- this Lost Wheelbarrow Mine was discovered by- you said it was the same time
Frank Milbert,,,No. No. That was what? '39? 38-'39.
Mrs. Milbert,,,They had been selling stock couple of years before we
Frank Milbert,,,"Oh, yeah. Well it was '38 or '39. But I t was '40 and '41 when they started 51 to work in here. Oh, they had been selling stock before that but but, gee whiz, the'd trade it for any and everything, you know. He traded for stock in other mines, too, whatnot. And that Moore was the was just pretty clever, I'm telling you. He was a real promoter."
Sam Schrager,,,What's the deal? Weren't there people around here you came about then- but I would imagine that the old time miners who were here wouldn't have been taken in by that.
Frank Milbert,,,"They weren't, there wasn't a miner the farmers was the ones that come in. I know, I had some stock certificates."
Mrs. Milbert,,,"Even farmers that lived close to up there, never thought there was any gold taken out. Like Old Brown, the never thought that there was any gold taken out of there."
Frank Milbert,,,Not Brown. That wasn't Brown that was
Mrs. Milbert,,,Browning. FM Browning.
Sam Schrager,,,But did most of the stock go locally? To local people?
Frank Milbert,,,Lot of it did.
Mrs. Milbert,,,"Treklen was on TV, on We The People and it was broadcast all over the nation."
Frank Milbert,,,Yeah. He went back there and got on We The People
Mrs. Milbert,,,"That's how Moore got into trouble with selling stock through the mail. FM Yeah. SS So this really went nation wide, huh? FM Yeah. I t went by the name of the Fitzen Mining Company, I think. I know that's the name of it. Fitzen. And it was signed by B. M. Taylor, the thing. I have a photocopy of one of the things in there."
Sam Schrager,,,Who's Taylor?
Frank Milbert,,,"B. M. Taylor, was president of the corporation. I t was two and a half cents 52 a share for the thing andthe sold two million, or six million something like that. I marked it down somewhere. I t shows here that byScud. ne earned sixty thousand shares of it."
Sam Schrager,,,Dave?
Frank Milbert,,,"Dave... He got six dollars a day and board, andthe earned sixty thousand shares of it. And we found another fellow here the other day thatthe had traded -some of them shares to; the saidthe traded all but about a thousand shares to a man by the name of Sheek . butthe trad ed some we found out to Bud Thompson down here and Bud saidthe'd get 'em out the nextthe got in the box and give 'em to me, show meN You know, I've found other guys that had 'em but they didn't know where they were, and they didn't know anything about 'em, see. They were ashamed, you know, they didn't like being known as having been 'took', jfcfsay. But it's about two years ago, maybe three that someone some attorneys closing out an estate, I could get the thing out in there, and wrote to the Lost Wheel barrow Mine, Potlatch, Idaho, and of course I ended up getting the letter, the mailman didn't know who to give it to, the said I knew more about it than the rest of 'em did. So I opened it and looked it over. And they were trying to close this estate and they had some stock in this Lost Wheel- barrow Mine andwanted to know if it was how good it was. 'Course, I told 'em it was defunct since 1941, so it wasn't worth anything at all. The stock wasn't. But there was a lot of promoters on Gold Creek the same as everywhere else. That was just one of 'em. The Lost Wheelbarrow Mine. Bockmeier was quite a promoter, that was up there for years. I would even claim that Dort Gillam was a promoter. He wasn't a promoter maybe as much as Bockmeier and some of them, the's still living on 3 But here a couple of years ago, along come a woman and asked me if I knew where such and such a Gold Bug claim was. And I said, ""Yeah, I know about where it is. I could easily find it."" And she said and I said, ""What do you want to know for?"" 53 ""Well,"" she had worked for this man for many years and as a giftthe had given her this claim thatthe had bought off Gillam. She was retiring now and I said, ""Well, what do you want it for?"" And she said she wanted to build a cabin, a place to recreate on or enjoy, you know. And I said, ""No mining claim that isn't the purpose of a mining claim,"" I said, ""for that reason I ain't even gonna bother hunting it up."""
Sam Schrager,,,She had the Gold Bug claim?
Frank Milbert,,,"And the name of that was, one of his Gold Bug the named 'em pretty near all Gold Bug II, or B or A or something. But the apparently sold min ing claims too, to make a go of it."
Sam Schrager,,,That sounds like a whole different just an entirely different breed and motivation and everything than the old time miners that had been there.
Frank Milbert,,,"No, the old-time miners were all they loved a promoter, becausethe would make the get the mining going, see. A promoter was a very essential af fair in the the could convince people that they ought to put money in a mine. You understand the old-time miner could do a little by hand, andthe could maybe make a living, but ifthe found anything that was worth a dimethe didn't have any money to promote or to make it into a mine. They all had dreams of a big mine, we all have ourselves, of making something useful out of it out of our little start, see. And that was what they had, they had a little start there. I well remember when I first came on Gold Creek, I was welcome in every one of their places, and I got every story and every thing that they had to tell about the place, because I had machinery and they knew that I was looking for placer ground to work the machinery on. Well, see, and that was the way I first got a start. I went in on one of the fellow's ground andthe and I worked together there for shares on it, see, Well, you see with machinery you can handle so much more, so anybody that was a promoter, why, would go up here and tell someone to come on down and there was lots of good ground to work. That was promotingit, see. So they always welcomed a promoter. Probably the best promoter was Old Fennell on the other side of the hill. Jesse Fennellthe was the sharpest one out of the whole bunch. He probably come out the best. Here's another lost mine that Old Parke was wanting me to go look for. That's his own writing, own drawing and everything there."
Sam Schrager,,,These guys on the
Frank Milbert,,,"That's one thatthe was looking for in Montana. That happened in '64. That was before his time even over in there. See, the was in there in the '80's."
Sam Schrager,,,This is Park Shattuck's own writing?
Frank Milbert,,,"Oh, yeah, definitely."
Sam Schrager,,,"Where didthe get the information from to draw this up, you know?"
Frank Milbert,,,"He was with someone had a map, andthe was with the party lookixin for it. But that's the original- what the original party claimed it. F R Drilling Company, Ardmore, Oklahoma. Mr. J. B. Shattuck. That should be J. P. Shattuck, J. B.. B. R. Ranch Royalty, 1927; twenty shares. Eighty dollars. H. C. Dickey. There's a whole mess of dividendsthe's got there. I see it ends up with sixty-seven dollars."
Sam Schrager,,,Did they catch up with these guys on this Lost Wheelbarrow Mine?
Frank Milbert,,,"There never was never was anything there about the Lost Wheelbarrow Mine, but, they got more eventually. He had slipped off to Canada and they got him eventually, I guess. Defrauding through the mail, or something. There's his record of a bunch of stocks that the..."
