speaker,timestamp,words

John Sanderson or Unknown Speakers,02:03:46,"Yeah. That was even earlier on. Yeah, earlier. We went with Neely and couldn't go back. They said you guys were on a strike. So it was Neely. We went up with Neely and looked on there on the Milwaukee. Checked them before they got the thing. Then we went to Hood. They went several, then we went back on the strike. I remember that. I got a picture of that too, gang. A lot of our men welcome up and look with Neely. That's what they did there. They checked them, I guess, the whole time.",
Sam Schrager,02:04:25,"You know, was that a long time in fact?",
John Sanderson or Unknown Speakers,02:04:28,"Yeah, the long time back. I forgot when it was.",
John Sanderson,02:04:31,"Yeah… axle up there. Well, the Marion down below, one of the Mayans. The ribs down below were broke, and you couldn't weld it when they were working. John wouldn't allow them to put any overtime on it because it was time and a half. When he took his vacation with Axle footballers and poorly down there every night to weld and fix it up. He said, you know Axle, John Zegler and the guy like this time and a half is going in. When he comes home, made Axle mad. Axle looked up, he said, what did you say? He said, John Zegler and the guy like all this time and a half. Time is going in. He said, who was John Zegler? He looked him right in the face… yeah… what was his name I said… kirk… oh, I forget… he was up here to the picnic, big fella, come up and talk to me. And he looked at him and he said, who was John Zegler?",
John Sanderson,02:06:04,He saw that the actor was mad and he turned and left. He didn't say no more. And Axle didn't want anybody but men on his business. He'd run things the way he wanted to. They didn't like it where they could say so. That didn't change him.,
Sam Schrager,02:06:25,I've heard he was really a good farmer. And he knew how to run things.,
John Sanderson,02:06:32,"He was running Avery. And he had the mechanics working nights to get the bulldozers ready to skid in the morning. Billings from Potlatch, he went up there and he says, Axle, can't you cut out some of this overtime at night? Axle says, yeah. But he says, Mr. Billings, it's wrong if you want it. Well, yes, that's what we got you here for. Well, he says, if them cats are tied up in the daytime and the mechanics working on them, how are they going to log and get logs when they're tied up and being worked on? He says, they work on them at night so they can work the next day. And Billings saw the point. Well, he says, Axle, do the best you can. Well, Axle says, that's what I'm doing. It's just the best way I know how. And he says, if we get logs, we've got to get the cats ready at night to go out in the morning. Well, that's all right. He says, go ahead.",
John Sanderson,02:07:56,He was good to the men and he was a good foreman. He knew his stuff and knew what he was doing.,
Sam Schrager,02:08:08,"When he was walking, boss, he used to go around to all the different camps and check and see how they were doing. He said he hiked an awful lot.",
John Sanderson,02:08:17,"Yeah, he used to hike quite a lot. He was up at Elk River for a long time and I brought him down here. When Parker was here, Elk River had to close down and there wasn't a log in much up there for Axle. He was working down here as assistant superintendent.",
Sam Schrager,02:09:03,"Well, Johnny, I...",
