speaker,timestamp,End Time,words
Unknown Speaker,01;17;44;17,01;17;52;10,"I would say that, it would be a county, of course, I don't know. It's a division in between."
Unknown Speaker,01;17;52;13,01;18;00;27,"Now. And somebody told me that it was kind of an between a county and a state because it was pretty good size, I think."
Unknown Speaker,01;18;00;29,01;18;03;22,"Well, I really don't know. So."
Unknown Speaker,01;18;03;25,01;18;17;18,"Well when, when he started here, did, did he, was there a house built on the place already that asked when he lived in, or did he have to build a place to."
Unknown Speaker,01;18;17;20,01;18;43;03,"You know, you, me, my dad. Yeah. No, he had the bedroom, the, there's nothing about it. It's a little bit of a cabin. And that is a very small one. Dude, that was all there. Just here. Just a just a one room cabin. And, so he built. He built his own cabin here is, quite an X man."
Unknown Speaker,01;18;43;03,01;19;23;19,"So he he slept his the other cabin that is built. There's never a wrong logarithm. They used it for chicken house after. And, and then he built a pretty good cabin. You slap, slap the sides rather than out both sides and draw them together. Whether draw, they had that groove one side and drop the other one down in and put moss in that groove and then drop the other one in here is plumb died."
Unknown Speaker,01;19;23;22,01;19;30;18,"That's the way he built there. Oh, they're all all the better built cabins are built badly."
Unknown Speaker,01;19;30;20,01;19;35;11,They call that a draw iron. Yeah. That's called a draw iron.
Unknown Speaker,01;19;35;11,01;20;03;20,"Yeah. That's what they marked it with their their groove. Their groove. The lower edge. And then they put moss in that. It is something like a trough. And they laid a log on in that, that was plumb like you were warm. Never get in there. You didn't get cold in them. They had any kind of a heat."
Unknown Speaker,01;20;03;22,01;20;07;03,So how big was the cabin that he built? Wow.
Unknown Speaker,01;20;07;04,01;20;17;02,I was quite a big cabin. I don't know what what that would have been. About a.
Unknown Speaker,01;20;17;05,01;20;47;15,"14 by 16, I suppose. Or 16 by 16 or something like that. And then of course, did it. They lived there the first winter and then the next summer, where they probably built a little more than, I don't know how soon he built. But you see, Dahlberg, he lived down here on the. Where the first place down here on the creek."
Unknown Speaker,01;20;47;17,01;21;15;25,"And the next year he was here. He was one of them there. Promoters him. I call him his builder. And he he bought a sawmill and he started lumbering and and then, of course, we got logs down there and trade him for lumber. So there now there was, there was a trader over there was one. The trader did trade for anything."
Unknown Speaker,01;21;15;25,01;21;40;10,"It didn't make any difference foreign wars or whether he had any use for it or not. But he'd trade for and then he'd somebody wanted to buy it, sell it. Sometimes he'd sell for money and sometimes he'd traded to the next for. And there wasn't anything that he wouldn't trade for horses or cattle or lumber or long for anything."
Unknown Speaker,01;21;40;13,01;21;46;17,"He really, he was really the one that help this country up."
Unknown Speaker,01;21;46;20,01;21;51;06,"Why did that help the country, Why did his trading help the country?"
Unknown Speaker,01;21;51;08,01;21;57;29,"Well, you they got from him and he got from them. It would help everybody."
Unknown Speaker,01;21;58;01,01;21;59;18,Sounds like it.
Unknown Speaker,01;21;59;21,01;22;22;08,"It helped everybody if they wanted the horse to go down and trade him something for a horse. And if they wanted something there, if they wanted a cowboy, they'd go down there and trade him some for a cow. And, and that just kept around going around. And everybody was down there trading with him didn't make any difference what they wanted."
Unknown Speaker,01;22;22;08,01;22;41;29,"And they go and ask Pete for it. His name was Pete Delbert. They all he was known he was known the world over. I think for Pete. and that's a fact. He was the one that helped this country. If it hadn't been for him, I don't think. Had they? I don't believe how they'd make it."
Unknown Speaker,01;22;42;02,01;22;49;16,What was you think the trading was good because it circulated. It circulated the goods that people had given.
Unknown Speaker,01;22;49;18,01;23;11;24,"Yeah, they traded between themselves. And that's all they had was the circulation of the goods that they had. They had now my mother, she she made she made butter. She was a butter woman. She, she made butter. If you got after they got a hold of a cow, well, they got a cow in the first winter they were here."
Unknown Speaker,01;23;11;24,01;23;36;12,"And after that, of course, they raised cattle. So they had 6 or 7 cows, five and six and seven calories all the time. And, and you see, they they were just turned out cattle. There was no herd law or anything. They just turned up and then the kids ran and got them in the evening and drove them home."
Unknown Speaker,01;23;36;14,01;23;56;26,"The cows got used to that. Mother ever. How many times I went out for miles to get the cattle, I'd have to stand on a hill or someplace and listen for a long, long time. And I heard the bell away. Then I went down there and got the cattle, and I sometimes had to go a long ways, too."
Unknown Speaker,01;23;56;29,01;23;59;17,Just a little bit of a kid.
Unknown Speaker,01;23;59;19,01;24;01;14,You had to do that every evening.
Unknown Speaker,01;24;01;14,01;24;23;08,"Every evening, but near every evening. Sometimes they'd be closer so I wouldn't have to go so far. But, otherwise we'd have to go and round them up and then drive them in every evening. You did the gravel and milk and. And that was, that was, that was the work we had to do. And that was after school."
Unknown Speaker,01;24;23;08,01;24;34;06,And that was all of you. You couldn't figure on anything else you had to go with. I've lost my job to go and get the cattle. And I guess that was everybody's kids job.
Unknown Speaker,01;24;34;08,01;24;44;18,"Was it tough to get them cattle to to come back, or was it easy to hurt and back in what year was it tough to get the cattle herded back into the corral? No."
Unknown Speaker,01;24;44;18,01;25;08;03,"Once you found oh, no, no, the cattle, the cattle knew just exactly what you wanted. All you had to come and take and how are at them? And they'd all come bunch up and go in. There were. That wasn't any effort at all. It's just the effort was to go and get him and find him. And of course, they had a bell, you know, and you got used to that."
Unknown Speaker,01;25;08;03,01;25;21;24,"You could hear that bell for miles, as I used to stand clear up on the hill there and hear, hear the bell clear up on Joe five meadow. And that was about. Well, it must have been a long mile anyway."
Unknown Speaker,01;25;22;01,01;25;23;14,And who's meadow?
Unknown Speaker,01;25;23;16,01;25;52;06,"Well, it's his Joe fires, they call it. His name is Joe five. He had a place up. Up here at Avon or below Avon there. And I used to stand over there on the Burger Creek hill above it. Herman Taylor's on a higher point. Now, listen, I could hear well, again, no. And I understand there for a long, long time."
Unknown Speaker,01;25;52;09,01;26;19;11,"And then they come in sometimes in the evening, you know, you could hear the battle for a long, long way to. And other times you couldn't. Then you'd have to go where you thought they'd be and walk around. You herded you heard that bell. And then you'd go down there and you'd holler at them and, they get on and they'd bunch right up and come on and walk right ahead of me home."
Unknown Speaker,01;26;19;13,01;26;21;02,They always had a cow trail.
Unknown Speaker,01;26;21;02,01;26;26;00,You know what you're saying? That your mother made butter.
Unknown Speaker,01;26;26;00,01;26;50;09,"Yeah, she made butter, and she made lots of it. And she packed it in five gallon jug jars. And then she didn't sell it, but her mother was made, so it didn't spoil everybody. And she didn't have any trouble. And sell her butter some some of the women had trouble resenting that about her, but. But she never did she."
Unknown Speaker,01;26;50;11,01;26;59;06,She made good butter. But she really worked too.
Unknown Speaker,01;26;59;08,01;27;17;16,She really worked all the butter. That's. That's the secret about having good butter. Herb butter to work the butter milk out of it. And she really did that. She worked. She worked the butter milk clear out of it so that it wasn't any in there. And then it kept.
Unknown Speaker,01;27;17;18,01;27;21;16,Was that a really big job to to get the buttermilk out.
Unknown Speaker,01;27;21;18,01;27;44;27,"You good? That was a big job. That was a big job you had there. And there she had there a wooden spoon I don't know. But some, some of them yet I don't know. I don't believe we would have on the farm if a wooden spoon. She had deeper work and that work all the butter out of it or I mean butter milk out of it."
Unknown Speaker,01;27;45;00,01;28;03;13,"Yeah. And then they'd take half hour to churn it. she'd have to churn it. Oh, yeah, we'd have to churn it first then. And then work the butter milk. Oh, that was that was another job. But I she was a tough old woman."
Unknown Speaker,01;28;03;16,01;28;05;21,How often would you make butter?
Unknown Speaker,01;28;05;24,01;28;15;29,"Oh, I really don't know. What was it? Once a week or remember a week. You remember how often she here?"
Unknown Speaker,01;28;16;05,01;28;17;05,Once a week.
Unknown Speaker,01;28;17;07,01;28;19;13,"Once a week, I guess."
Unknown Speaker,01;28;19;18,01;28;24;04,Where sell it. Where did she sell it? And that's the stores I.
Unknown Speaker,01;28;24;06,01;28;57;13,"Traded that the stores didn't sell it. There was no sale. Traded it. You traded for groceries? Butter. The butter was cheap. And so the groceries you get, I think it was one time I remember we got 14 pounds of, our coffee. There are about in Lyons coffee. They. They're about to say they're running about the same price."
Unknown Speaker,01;28;57;17,01;29;03;00,14 pounds for a dollar.
Unknown Speaker,01;29;03;02,01;29;14;02,"And I don't know what that was. Butter selling for. Gilly, you remember? But you remember what butter is selling for?"
Unknown Speaker,01;29;14;12,01;29;14;22,30
Unknown Speaker,01;29;14;22,01;29;15;14,Cents a pound.
Unknown Speaker,01;29;16;02,01;29;16;23,$0.30 a.
Unknown Speaker,01;29;16;23,01;29;18;23,Pound. Okay. I remember.
Unknown Speaker,01;29;18;25,01;29;25;14,"Oh, it's not cheaper. No. He says he's asking how much the butter was selling for."
Unknown Speaker,01;29;25;17,01;29;30;24,"Oh. but, Not anymore."
Unknown Speaker,01;29;30;27,01;29;32;04,$0.25.
Unknown Speaker,01;29;32;06,01;29;33;04,"I mean, the pound."
Unknown Speaker,01;29;33;04,01;29;42;28,"Yeah, that's that's about it. 95, I believe it is cheaper than that at times, too."
Unknown Speaker,01;29;43;01,01;29;49;07,"Yeah, but it was just a continuous trade. It just a continuous round."
Unknown Speaker,01;29;49;10,01;29;58;19,"Well, Pete Dahlberg, did he trade lumber? A lot of lumber for. Yeah. Goods? Sure."
Unknown Speaker,01;29;58;21,01;30;19;05,"Itrillionemember it trade a number for large. And then you got so much. He paid so much lumber, so much lumber, so much for logs in lumber. And you took the lumber and you sold him the logs. And that is. That was a trade."
Unknown Speaker,01;30;19;08,01;30;26;11,How much bartering went on and trading like that. Did they barter very much back and forth to.
Unknown Speaker,01;30;26;13,01;30;27;15,And do that one?
Unknown Speaker,01;30;27;20,01;30;33;09,Did they did they barter very much? Do they argue about how much you think was worth?
Unknown Speaker,01;30;33;09,01;31;06;15,"No, no, there was no there was no way they had everything. It was a cheap. They didn't bargain at all that they didn't argue about it either. No, it's. Is it is it is. What will you take and what will you give me here. So. And if they didn't, if they didn't, agree where they go in the next fair."
Unknown Speaker,01;31;06;18,01;31;18;01,"That's the way they got along till till after the battle. I started hearing about 19, 19, 12 and 15."
Unknown Speaker,01;31;18;04,01;31;21;27,Did Dauber do well? Did he prosper?
Unknown Speaker,01;31;22;00,01;31;50;20,"Yeah, you sure did. He did. He would have. He would have been rich. But he drank so much that he was. He was heard. He was a fellow that didn't keep no money. He just drank. And he just lived it up. Otherwise he would have been a rich man. He been like some of might. He'd have been well-to-do, lovely, well-to-do."
Unknown Speaker,01;31;50;22,01;32;23;09,"But he was a trader not only in one thing, but in everything. He created his money too, when he got it. If you get to it, got a name? Yeah. There's a feller redundancy. Come up there. Six horses? Yeah. Six horses and four quotes. Come up to buy some lumber. And he didn't have no money. He wanted to trade them gold for money or for lumber."
Unknown Speaker,01;32;23;11,01;32;51;17,"Sure. Government created. And then he sold the gold. He sold them around here. Everybody around here living at one. And how did Lynden get to go? I don't remember. Got one? I know he he had it a long, long time to and ever. And there were 4 or 4 people got horses. That's all it took you. So he sold them all."
Unknown Speaker,01;32;51;17,01;33;30;09,He didn't have very long. I don't know what if he got any money out of it or if he traded them again. I don't. It just went right along with him. He was out there on the road trading all the time. We got 2 or 3 of horses from him. Then that we traded. He'd traded for them and then we traded logs for where my dad traded love for.
Unknown Speaker,01;33;30;11,01;33;34;07,I don't know about two.
Unknown Speaker,01;33;34;10,01;33;40;09,"Two, if not more gold. Wasn't that 3 or 4 horses was."
Unknown Speaker,01;33;40;22,01;33;49;21,"We'll see. We'll see your. When you traded with him, did you did you do well or or was he pretty sure. I mean, we seem more likely to get the best of. No."
Unknown Speaker,01;33;49;22,01;34;17;24,"You know. No, no, he didn't try to get the best. He there is. He didn't with his neighbors anywhere. He was a neighborly guy at ten years. He just wanted to help his neighbor. And I think that applied to everybody that is that he dealt with that. He he just tried to help him. And."
Unknown Speaker,01;34;17;26,01;34;23;28,"And he was pretty well liked to show there, try to do the right thing with him."
Unknown Speaker,01;34;24;01,01;34;41;09,"Or you talk about, going to this about, buying groceries at the store, you know, training the butter. What? Besides coffee? Did did your family buy. Did they buy very much? I mean, did they get very much from the store?"
Unknown Speaker,01;34;41;09,01;34;52;06,"Oh, yeah. They bought we bought coffee and all. sugar. Yeah. Everything we needed from near."
Unknown Speaker,01;34;52;09,01;34;59;24,"Salted fish and herring and everything. Oh, yeah. That's."
Unknown Speaker,01;34;59;27,01;35;04;18,We didn't.
Unknown Speaker,01;35;04;20,01;35;11;15,Did you have you church services? Did you have the church services in the schoolhouse?
Unknown Speaker,01;35;11;18,01;35;46;12,"Yeah. Yeah. Yeah. No we didn't the school didn't. But then the, the, Bridgers, other Bridgers come in, then church services. Yeah. Just for near Sunday and Sunday school and then meeting after that service. I went to Sunday School and I was 25 years old. That's the only place we had to go on Sunday was Sunday school. I went to school and I went to Sunday school."
Unknown Speaker,01;35;46;12,01;35;51;14,I found a five year old.
Unknown Speaker,01;35;51;16,01;35;56;20,That's where I learned to read three.
Unknown Speaker,01;35;56;23,01;36;10;19,"And. And what? Little American. I learned English, of course. That was the week. Public school."
Unknown Speaker,01;36;10;21,01;36;22;05,"So I went to school. I went to school all the time. That is not, more on Sundays, more steady on Sundays. That happens every Sunday. I went Sunday school."
Unknown Speaker,01;36;22;07,01;36;33;00,"What was the Sunday school like? Besides, you studied Swedish, right? Besides that, what did you do in Sunday school? Did you learn scripture?"
Unknown Speaker,01;36;33;03,01;36;58;27,"Yeah, well, we learned scripture. Do? Sure. I knew the Bible by heart for a while. For a long time, there wasn't a word in the Bible that I hadn't heard. Noone. But, I had forgotten. Oh, Lord, no, no. Since I quit."
Unknown Speaker,01;36;58;29,01;37;21;22,"No, I went to Sunday school. I was 25 years old every Sunday, but near every Sunday. There was nothing else to go to it if you stayed home or read work. Yeah it is. If you didn't go to school, you stayed home and work. Grandson. They gave me. You had to do something. So you went to Sunday school."
Unknown Speaker,01;37;21;24,01;37;48;06,"That was the only thing there was. You didn't kill there. It started then there. They had symbolic games up here, but I didn't go up there to them because there was just a by that time I was working, I was following horses, driving. I didn't I didn't take the horses out on Sunday. Much work. Well, I'd take one."
Unknown Speaker,01;37;48;09,01;38;04;07,"I bought me a buggy and sing. I used to sing at one horse, drove around a little bit, but I didn't. We didn't run around very much."
Unknown Speaker,01;38;04;09,01;38;10;12,Whitworth was handy then. It is now. Jump into a car. I'm going to run off.
Unknown Speaker,01;38;10;14,01;38;19;08,"Well, it was was, Sunday School. Was that much of a chance for for socializing for the young people, or was it more serious."
Unknown Speaker,01;38;19;10,01;38;19;26,Work.
Unknown Speaker,01;38;19;28,01;38;20;14,Sunday.
Unknown Speaker,01;38;20;14,01;38;47;23,"School? Well, that was more serious. That wasn't so much. That wasn't so much socializing. Oh, no. We met, you know, we got there. We got it. Just like a meeting you go to and then you visit after the meeting, religious meeting. They you're now the seventh day Adventist. They don't do that. They don't visit after. But, this year, there's a mission."
Unknown Speaker,01;38;47;23,01;38;59;29,"They called it the mission. The church. They were all those visiting after meeting and visiting with, with with each other to."
Unknown Speaker,01;39;00;03,01;39;04;09,Would there be a refreshments after the meeting or just people stand around and talk?
Unknown Speaker,01;39;04;09,01;39;21;12,"Oh, they just stand around rallying all the people that go over together with their young people. They'd stand around about an hour or so."
Unknown Speaker,01;39;21;14,01;39;33;04,"It'd be it'd be between 12 and 1 when we got back from the school, from the Sunday school, Sunday dinner, sometimes two veteran."
Unknown Speaker,01;39;33;04,01;39;34;13,Of.
Unknown Speaker,01;39;34;15,01;39;39;05,"The fed and, it all depends on how much visiting there were."
Unknown Speaker,01;39;39;08,01;39;43;20,"Well, what about when did the meeting start? About what time did the service start?"
Unknown Speaker,01;39;43;26,01;39;54;18,So about 1030 or 11 or something like that. It didn't they didn't keep on very long. They probably were there about an hour.
Unknown Speaker,01;39;55;15,01;39;57;11,where did the pastor come from?
Unknown Speaker,01;39;57;16,01;40;41;23,"It didn't have any passengers. Pastor Anderson. Even from the farmer farmers. As well. And was one of all manner from, all men. However, that that that was Archie Johnson's program that. yeah. Here he was he was, his mother's father and then ever was Johnson was was a teacher. Sunday school teachers do. And then it was a car loan and big, big car."
Unknown Speaker,01;40;41;23,01;41;00;10,"Like all in. He came from out there on Dry Creek. He he'd be teaching right from the road, too. He was a Sunday school teacher. But then he wasn't in our country too much. He'd come down once in a while."
Unknown Speaker,01;41;00;12,01;41;11;22,"Well, are you saying that the same guys that taught Sunday school led the church service? Yeah. Or were the same guys that taught Sunday school lead the church service?"
Unknown Speaker,01;41;11;22,01;41;21;06,"Yeah, they did help there. There were church members. There were church members."
Unknown Speaker,01;41;21;08,01;41;31;14,"So there there were traveling ministers, though, that came through that hit the services most of the time."
Unknown Speaker,01;41;31;17,01;41;36;24,"Oh, you mean a lot of Sundays or most Sundays? There would be a minister there. Yeah."
Unknown Speaker,01;41;36;27,01;42;01;10,"Because sometimes there were travel. There would be at the meetings, there would be a ministry. But, not not that the Sunday school so much to them followers did it all their families go before the church services and then the church service take up. But."
Unknown Speaker,01;42;01;12,01;42;08;24,"When you had, when you had to minister at that at the service, would it be the same one every week or would it be different one at lunch?"
Unknown Speaker,01;42;08;24,01;42;18;14,"Two oh, sometimes they come back, you know, but they, it was just, they were traveling through and it depends on how long they would stay there. you know, on so forth."
Unknown Speaker,01;42;18;17,01;42;20;21,"Well, when you say they, they travel. Yeah."
Unknown Speaker,01;42;20;21,01;42;28;12,"That's it, that's in the schoolhouse. But, the churches had regular was tired."
Unknown Speaker,01;42;28;14,01;42;36;07,Yeah. I drove they didn't have for Sunday school. They didn't have regular ministers all the time.
Unknown Speaker,01;42;36;07,01;42;38;29,There were no just traveling. Those ministers.
Unknown Speaker,01;42;39;03,01;42;50;24,They. And they threw down here at the North Church. That was Alfred Johnson heading down. I don't know. Did you know.
Unknown Speaker,01;42;50;24,01;42;51;14,About.
Unknown Speaker,01;42;51;17,01;42;53;09,"No. I know who they were, though."
Unknown Speaker,01;42;53;11,01;43;19;24,"Yeah. Yeah, they were, they were the Sunday school teachers. But then if there was happened to be a minister around there, you'd have them."
Unknown Speaker,01;43;19;26,01;43;25;05,Were the schoolhouses used for entertainment two?
Unknown Speaker,01;43;25;07,01;43;29;09,"Well, what do you mean, a other?"
Unknown Speaker,01;43;29;11,01;43;33;21,"Yeah, like, I mean get togethers without without there being."
Unknown Speaker,01;43;33;21,01;43;34;01,No.
Unknown Speaker,01;43;34;01,01;43;35;02,Overt church.
Unknown Speaker,01;43;35;02,01;43;37;07,"No. We. Yeah, we."
Unknown Speaker,01;43;37;07,01;43;41;19,"Had, we used to have their areas."
Unknown Speaker,01;43;41;22,01;43;48;22,"Yeah. Oh, yeah. They had letters. Yeah. Yeah. That's right. They didn't have letters."
Unknown Speaker,01;43;48;24,01;43;55;23,"Do you remember what those literary were. What, what they did their the literature. Yeah."
Unknown Speaker,01;43;55;25,01;44;03;25,No I don't read. They were discussing drinking and fighting.
Unknown Speaker,01;44;03;27,01;44;11;19,There you know depends on how while the crowd were.
Unknown Speaker,01;44;11;21,01;44;21;10,"And then I don't know what discussions there were I can't I didn't go to literature too much. I was too young. But,"
Unknown Speaker,01;44;21;12,01;44;25;17,"What about, dances or parties?"
Unknown Speaker,01;44;25;19,01;44;35;01,"Well, they didn't have that in the school schoolhouses. There."
Unknown Speaker,01;44;35;16,01;44;53;24,"They didn't know there had been a school houses because they had benches, you know, that had to be moved. There were they were tightened, right? No. So they didn't have dances in the school houses."
Unknown Speaker,01;44;53;26,01;45;01;06,Were there parties at at people's homes that were there. Were there parties at people's houses?
Unknown Speaker,01;45;01;08,01;45;16;10,"Yeah. Oh yeah. There's house parties in lots of places. We used to have a, we used to have house parties or down around there where we lived."
Unknown Speaker,01;45;16;13,01;45;45;26,There dams there. We didn't at the house parties. There was a lot of them around.
Unknown Speaker,01;45;45;28,01;46;04;29,"And that was later. That was later in the later years, one when we were kids. And then it was then it was a Sunday school. And in the later years, then we had house parties. Bird birthday. House bird."
Unknown Speaker,01;46;05;01,01;46;05;24,Birthday.
Unknown Speaker,01;46;05;24,01;46;21;21,Yeah. Birthday dance we did. Yeah. That's. Is. That was a certain bunch mostly. I mean.
Unknown Speaker,01;46;21;24,01;46;29;05,That was. That's a big that's wasn't a very big crowd.
Unknown Speaker,01;46;29;07,01;46;33;04,"You six, seven, 6 or 7 couples or something like that."
Unknown Speaker,01;46;33;06,01;46;43;02,"In that they lived very much the way we did. Yeah, I guess so. That's the dog. A lot of money. Where did you get that? from?"
Unknown Speaker,01;46;43;05,01;46;56;20,"Yeah, we did that. Are you a no no, but I, I talked to it. When I see. the,"
Unknown Speaker,01;46;56;22,01;46;57;21,Yeah. Yeah. Go ahead and.
Unknown Speaker,01;46;57;21,01;47;00;23,"Finish. Did you know, did you know Big Anderson?"
Unknown Speaker,01;47;00;25,01;47;02;09,"Oh, yeah."
Unknown Speaker,01;47;02;28,01;47;10;03,"Yes, I knew began or not, since I was a little young kid."
Unknown Speaker,01;47;10;06,01;47;24;12,"He was here. He was here. And then he went to Canada, and then he come back and he was gone for several years. Then he came back. And as an old man, he was here. When you were young."
Unknown Speaker,01;47;24;12,01;47;27;29,Do people work together? That's the way that is.
Unknown Speaker,01;47;28;01,01;47;32;11,"Yeah, it's the big Anderson. If we're thinking about the same one. Yeah."
Unknown Speaker,01;47;32;13,01;47;36;23,"Why? Why did he go to Canada, I wonder why he left."
Unknown Speaker,01;47;36;26,01;48;02;01,"Well, I guess maybe he was going to go to Canada and take a plane back. You know where they homesteaded Canada after they homesteaded here. But he homesteaded down here on Big Bird, and then he went to Canada. And I think he took up a homestead there, too. He used to do that. You know, our brother, he did that to my second brother."
Unknown Speaker,01;48;02;03,01;48;15;10,He went a homesteaded up here at Helmer. And then he here he went to Canada and took up a homestead after that.
Unknown Speaker,01;48;15;13,01;48;22;08,He he was in that homestead business too. Long time.
Unknown Speaker,01;48;22;10,01;48;28;12,"Well, did, was big Anderson really a strong man like I've heard it said?"
Unknown Speaker,01;48;28;15,01;48;33;13,"Well, I suppose he was an a young feller. Even the big guy."
Unknown Speaker,01;48;33;16,01;48;46;01,"I suppose, you know, strong man, no doubt about that. Because he was he was a big hunter, man."
Unknown Speaker,01;48;46;03,01;48;55;26,"I've heard he was kind of an unusual fella. I mean, he wasn't he kind of stood out as being somewhat some different from from a lot of folks."
Unknown Speaker,01;48;55;28,01;49;26;18,"You have. I don't know who he was. And when he was here, it was no different. Of course, they and I think if that's him, why wouldn't you wouldn't stand for I heard he took a broad action. Throw a they were invading his cabin down here and he would happen to be in it. He had a broad back there and he and it was miss them and hit the wall and struck right into the wall."
Unknown Speaker,01;49;26;21,01;49;51;19,"And I don't know whether or not. But that's the way they said it was. You know. But then they, you know, there's some people got these people and got them molested somewhere and they started molesting him. He didn't dig well. He wouldn't take he wouldn't have to dig. And he did dig and a half a dozen of them and jerk them out of their skin."
Unknown Speaker,01;49;51;20,01;49;58;12,"If he was a big guy, he was a real big man."
Unknown Speaker,01;49;58;15,01;50;01;13,"I've heard he was dead. He was pretty religious, too."
Unknown Speaker,01;50;01;16,01;50;13;17,Brown. I think it was. I think he was a seventh day Adventist. If I'm mistaken. I think he was supposed to be a religious.
Unknown Speaker,01;50;13;20,01;50;22;02,"But, I don't know. He could have. He probably could be the way."
Unknown Speaker,01;50;22;04,01;50;35;04,"Well, did you did you notice, some, people like Phil Asplund told me that he that he had some pretty bad sore on his leg, and he had to. And he walked with a cane because it didn't."
Unknown Speaker,01;50;35;05,01;50;51;11,"Hit him, I think. I think he had one of them ulcers. I think it did. George. The last year he got an ulcer leg."
Unknown Speaker,01;50;51;20,01;51;15;09,"he didn't walk her cane, run away when I first knowing that. And he lived to be an old man. Sorry. Probably run off with a cane, I think. I think I heard it. He also, like, you know, they get. I don't know what causes that very varicose. I think so, I think it's very. Because the veins that causes that."
Unknown Speaker,01;51;15;11,01;51;20;07,"Did you ever hear about his his machine, his invention that he was working on?"
Unknown Speaker,01;51;20;14,01;51;42;07,"Well, yeah, I heard about it. I didn't see him. I didn't see it, though. Yeah. Perpetual motion. He was working on that. But that didn't that didn't pan out. You're working on it though."
Unknown Speaker,01;51;42;09,01;51;49;08,Where was it that he lived? Yeah. Where was his place when he came back here? That he did it.
Unknown Speaker,01;51;49;11,01;52;02;00,"Then down there below. Over Patterson in the mine. There. Know where Arthur Andersen lived? Yeah. Bear Creek, I don't know where you're across there."
Unknown Speaker,01;52;02;02,01;52;06;16,"I see Bear Creek in there. I know a little bit, but I don't know if I've been."
Unknown Speaker,01;52;06;22,01;52;32;12,"You know, for, Then. McKinney. Yeah, well, it's all happened by his place that crossed the river. Anderson. Place down on the creek there. You see? Mckinty own there. All right. Anderson, place. And where they cross the creek, just down below, there was no all mine. And I, I think that Big Anderson lived in that where."
Unknown Speaker,01;52;32;15,01;52;36;00,They lived right inside the mine shaft. Right at the head of it. There.
Unknown Speaker,01;52;36;01,01;53;03;04,"Yeah. It lived that. They had his shack in the shack. That's what I heard, I don't know, I never was down there right at that. Prairie was supposed to live. That's after he come back from. Oh, that's quite a while after he came back from Canada. I guess he got so he couldn't work. He couldn't do anything. He had trouble with that one with that leg."
Unknown Speaker,01;53;03;07,01;53;15;25,And he was down in there.
Unknown Speaker,01;53;15;28,01;53;23;24,"Oh, I'm."
