speaker,timestamp,End Time,words
Frank Milbert,,,You'd go out and hunt some new prospect of money. That's the way he worked.
Sam Schrager,,,"What kind of song and dance would you have to give so that you'd make 'em believe that, even though.,»If you were going to invest— you'd have to give 'em so that he could make 'em believe.. I would think anybody!d say, ""Well, what's the history of this?"""
Frank Milbert,,,"You get with people that have money, and especially ones that haven't work ed too hard to get it, in other words, they got it in a— without too much effort— they tend to paint rosy pictures of hfcw rich they could get with things like that, themselves. And, if you have the promoter that knows how to just put a little fringe on the edge of these rosy pictures, you can get 95 the promoter can get the fellow to part with some of that loot that he got pretty easily. And there's nothing beats a promoter, some of the old mine promoters, being salesmen. They really were."
Sam Schrager,,,You said to me before—
Frank Milbert,,,"Curly tells me that he was down there, and so was Park down there in around Nevada, you know, when Rilite and them places — they were down there for joy runs, you know— and they said that's where the promoters really existed. Said they would start— I well remember Curly telling about one— said he would start— this one promoter— and he'd take and name a mine; it wasn't even a mine, yet, but a prospect, and they'd name it though just about like a producing mine- just a little bit of difference, you know. And then they would take all this data from this producing mine, how rich it had been and how much money it'd made and all this and that, and they'd put all this on as this is the adjoining mine, see. And this gets the guy thinking, ""Well, if that adjoining mine is rich like that, why, this here one might be."" You under stand, they don't promise it for dead certain. ""The buyer be ware"" I'm sure when you're buying into a mining thing. Yet, I would claim that I've made the mistake of not buying into the right one, myself, at times. I well remember, I was working for Clifton Applegate as master mechanic, and I could have easily afforded it, I'm sure at the time, it was the middle of the Dep ression, but I still had a two hundred and fifty a month job, you know, with this outfit, and he said, ""Frank, you ought to put fifty or a hundred bucks in that Sunshine Mine up there."" And I had another friend that was trying to get me to put that money in a gold project down here in the country, see. ""Oh,"" I said, ""I don't know anything about that silver mine,"" And at that time, that mine wasn't making a nickel yet, and that stock was six cents a share, and I paid ten, I think, for this shares in this— oh, Grand- something, I don't remember the name— I've still got 'em someplace- and I went and bought the gold mine. The gold had more attraction than the 96 silver. And, why even today, that Sunshine is ten or eleven dollars or twelve at least— I know one time it was twenty, before they had that disaster a couple of years ago. But, Eichelberger is the one that started it, I knew him personally. He was a world renowned mining engineer. He isn't the one that tried to sell me stock. He was a purchasing agent for the outfit worked for, see. I don't know how much he put in but, he said you ought at least to put a hundred dollars in that, that was when it was six cents a share."
Sam Schrager,,,"Did you just have a partiality for gold, yourself?"
Frank Milbert,,,"I believe so. Although Iwouldn't turn my nose up at silver.any metal, especially the more popular ones. I had a tungsten project. I discovered tungsten up here, 'course, iron they knew about years ago. And there is some showing of copper up there, but I doubt if it's very big."
Sam Schrager,,,You said to me that you thought that? l was probably the sharpest one of the promoters.
Frank Milbert,,,"Well, I gauge that on the fact of how long he kept it working, and how well he did by it. Yes, and Bockmeier was one. He took the old Carrico outfit, Carrico he got in there and he put in Carrico Mining and Milling Company, or something right here on East Fork. And they worked on one of the veins that the Carricos had, but apparently it bellied up because— there is still a building or something— there is nothing left of it any more. And, there are a number of others that were less popular, let's say, less noisy, that would branch out of Moscow. These things could start up without any showing whatever, these promotion deals. How I became aware of some of them is people would come here in the last five, six, seven years— a woman come along with her brother, he lived down here, down the country, somewhere, and she was from Boston, I believe, or somewhere in Massachusetts, and she had a couple of stock certificates which was written by an outfit here in Moscow, so it said, from back about 1908 or '09, and these certificates— she had a location on them, showed where this was up there, and I guess she'd inquired at the courthouse, and they told them to see me, and jpve had that happen many times, that I'd know more likely where it was than they would, you understand. And I told her, ""Yeah, I know about where it was."" The fact is, by the description, exactly what was there, and I said, ""There is no mine there."" That at most there might be an old caved in prospect, you know. Weil, she found this when her aunt died or someone, she had these stock certificates. I had never heard of the thing. I inquired of anybody that was around here then, and Art Gillam, then you could talk to him, he was still living, and I don't remember of any of the other old-timers were left then."
Sam Schrager,,,"Do you think that a guy likejj, from what you knew of him, would have an especially good personality for promoting?"
Frank Milbert,,,"Yes. Let's look at it this way, and I think this is the reason for their— they actually believe in it themselves. They are so churned up and stirred up to the fact that they might strike something rich if they just could get over the hill again. And for this reason, they can do the same thing to somebody else, if they've got the personality to transmit or sho off that enthusiasm they have for the project, they will shake it off on somebody else. At least this is— I was gonna say, all the promoters I ever run up they had that deep down enthusiasm for the thing. And if you, or like myself, believe in the thing and don't use— I claim to use pretty good reasoning with it— I always say, when you get my money for you to play with I'm gonna be right along the side and see how it's played with. I take my money and invest it in things, in mining ventures when I know that there's not going to be anybody but my effort produce it, or least, I'll have total control of it. When somebody else has control of it, out, I only.lost once or twice, that's enough, see. I remember an old German told me years ago when I was a kid, he said, ""If a man beats you once, that's your fault, 98 not your fault— but if he beats you twice, that is your fault."" Well, that's the same thing, if you beat yourself more than twice it happens because you used poor judgement, that's your fault, not anybody else's. I don't care whether he's a sharp promoter or who he is. Much better to say, ""Well, I could have been rich if I'd a got that,""than to have to say, ""Well, that's what put me on the rocks."" And that's the kind of logic you got to use with them fellows, because they totally believe in it themselves, and they manage to get it on the side where they get yours along with it. They might believe in it, at least— When I looked atm.vkjl.'s rock and stuff, and you understand we went back in the tunnel and we looked it all over, I looked the thing over thoroughly, like I was going to buy into it, and I said, ""Just why would you dig that fourteen hundred feet of hole to try and intersect a little =4 vein like that, that has no more value in it than that?"" ""Well,"" he said, ""them fellows down there wanted to do it."", down at the college wanted to do it. 'Cause I knew that he knew better than that. He knew better than to back off and run a fourteen hundred foot hole on a little six-inch lead. It wasn't six inches, it was only four inches down there, it pinched out worse'."
Sam Schrager,,,"What about miners that work down, you know, like your friends, Curly Darrow and guys like that? Did they ever consider... to promote the work that they were doing?"
Frank Milbert,,,"I promote but they didn't have the personality to promote it like... had. No, I told you that Curly come up— and he promoted his diggins so that I would get enough interest in to come down and look at it. And that's promoting it, I guess. If he could make a living with a gate and alittle bit of ground he could work in a season with a shovel that you could move a lot of dirt, he oughta could make a fortune. Or, let's say, make a good dealAof it, see. Irregardless, he didn't understand that machinery takes a certain procedure over what hand work did. It takes space, it takes--you know, just a lot of things. Beside, the water flowed for free and that wasn't true of the gasoline or anything else that you put in machine. But, as I say, they were promoters, all of them. Every one of them, I was always welcome because I had machinery in their place. I used to go to the upper Palouse, and the mines here and there, I would "" have a cup of coffee, you know, with them and a bite to eat or anything else, stay overnight anytime I wanted to with any of them. I've slept in every one of their cabinsat one time or another, you know, from Mountain Gulch to Gold Creek, everywhere there was one, pretty near. Most of the time I didn't want to, but if I was caught at night, I always was welcome. Mainly, because I had that same idea, they could maybe promote that I would work dn their ground."
Sam Schrager,,,"Is that a good part of what your interest was? To see what they had to say, to see—'"
Frank Milbert,,,"To see whether it was worth working; yes. I learned a long time ago, that you don't go by wishful thinking, wishful thinking will never get you any where working that kind of stuff. It's either you have to say, it's either good or it's bad; I can work it or I can't work it. You generally have enough difficulties that you haven't reasoned out or thought out, that you'd better be sure before you start that you're gonna come out. There's always this or that or something that turns up, see. Let's say, sour the milk,"
Sam Schrager,,,"Did your coming in and helping, you know, going shares with these guys, did it really increase a great deal what they did— or much what they did get out of it if they were working it by themselves?"
Frank Milbert,,,"Yea, sure. We'll use this only as an example. We'll suppose that they were taking out twenty ounces in a year, and you went in there and took out two hundred ounces, they got, we'll say, one-fifth of that, they would think that they would have more regardless, but generally— I never made a deal whereby the cost of operation didn't come out of it first, and I still hold that that's 100 necessary. I'm talking of the cost of repairs, fuel, transportation, what ever is necessary to the operation, and you have to have the rest for deprec iation and investment in your machinery. This is easily understood. You might just as well keep your money and not invest it in that type of stuff if you can't get a return on it. And you're gambling whether you're gonna get a return in the first place, so you're not gonna make a deal whereby, after you did get something that you're gonna give, the fellow who'd only put his labor of his hands in on it and happened to own the ground, you un derstand, he happened to have a claim on the ground, you're not gonna give him that without he takes his share of the cost load. That's the way I al ways majje a deal, and I never had any trouble with any one of them. I always paid the thing, whatever it was, and weighed it out, and he got his share after costs. The cost was above board, he could see that it took so much to do this and so much cost cost to do that. And the repairs, other than or dinary wear and tear, the repairs were strictly what had to be done to it while it was— to put it into shape to start with— it was in shape, see, and to put it into the same shape xg when you started. I don't mean to rebuild the machine or anything like that. But as you go along machines need cer tain repairs, that's normal. Especially earth moving. Let's look at it this way— on a shovel, you'll need a set of dipper teeth or something like that or they'll have to be rebuilt or something, you see. Well, sounds like a small item. You put in two, three, four setsa season at fifty bucks a tooth. You gonna buy them? You can rebuild 'em for less but you can't bay them for less. Four of them sticking on the end of the bucket, that's two hundred dol lars. Well, you have to make money or you can't do that. And they wear, they're bound to wear there, when you're biting them boulders and that hard bedrock, digging as hard as you can on that."
Sam Schrager,,,I wanted to ask you about one of the rockledge stories. Did you tell me that there was a doctor who was out looking for one?
Frank Milbert,,,"Oh, that's the Lost Wheelbarrow— Oh, you're talking of old Doctor Dart. But he was hardly a miner. He was just a, let's say, a vacationer— he liked to be out in the bush when he was off his— I don't know, I believe he was a medical doctor, I'm not dead sure. I believe the records of Palouse would show, surely. I have heard other people that know him. I talked to people even recently that knew him alright. But few of them knew very much about him. But he used to keep a horse out here on Crane Creek. I think it was with Burden that he kept him, on the Burden place. And he would get that horse and then he could ride right across there and come up on the creek, you see, and he'd come up to this place we called a dark gulch, that is, Darrow and the miners in there called it Dark Gulch, And it's said that he would always look for this ledge he had lost or where this rock come from that he had laid on the mantel of the cabin one time. It was his recreational cabin you understand. It wasn't really a miner's cabin. And this was just a hob by of his to pick up rocks whenever he seen 'em, especially if they were quartz rocks, you know, with quartz in 'em: white quartz. And this here one was supposedly one that had white quartz— was mainly white quartz. And a lot of them shows up here and there when you're going around the trails on the hill here, that you'll find places where there's white quartz rocks laying. And he'd pick these up and he lathem on the mantel above the fireplace. And when the cabin burned down they find these rocks laying there and some one of thein one or two of them showed gold in the rock. Which isn't an unusual thing, because it takes that much heat to burn the arsenides and the sul fides off the gold that will surround 'em— the gold'll be free after that's burned off with heat. And this was the normal thing, when ever we found a rock, we always throwed it in the fire and heat it. Oh, yeah, that was standard around when I prospected a good many days with the fellows up there. We never picked up a rock we didn't— generally you'd build a fire to make heat the coffee for lunch or something, or cook, if we cooked any thing. You'd always throw the rocks in the fire that you'd picked up and rake 'em out, let 'em cool off afterwards, or leave them in til the fire died and look at 'em in the evening see whether any gold showed in 'em. This old Doc Dart as long as he lived was always hoping to find that ledge where— and he knew about the area where he had this cabin where he'd ride, you know, he'd ride several miles from the cabin in a Mays time."
Sam Schrager,,,Did he have a special pick?
Frank Milbert,,,"ican show you the pick. He had soe blacksmith, in Palouse make this pick for him, so that he could be on horseback, you see, and reach down and dig and peck on stuff without- one end has got ahammer on it and the other has got apick about eight inches long. It's got ahandle in it roughly thirty inches or so, with aleather throng on it, see, keep that on his wrist so that he wouldn't lose it."
Sam Schrager,,,He never found it.
Frank Milbert,,,"Never found it, no."
Sam Schrager,,,How would those guys?
Frank Milbert,,,"He had his ashes scattered over Cold Hill, yeah with a plane. I saw the plane, I remember when he died. It was right after the war that he died, and he had— he wanted his ashes scattered over theold hill and this plane took them out. I saw it."
Sam Schrager,,,"How would this— these guys go about prospecting? Would they just go out, like you're talking, just throw the rocks in?"
Frank Milbert,,,"How would you go about learning to prospect? Well, I'm wondering what kind of techniques those guys used back in those days when they were looking for places to. Was it just an individual a thing?"
Frank Milbert,,,"Well, if there was nobody in- you mean if there was nobody around and you were prospecting— you understand if you were up on Gold Creek, the logical thing, if you wanted to prospect would be to talk to somebody that was there. But, if I go into a— and I have been in country there was nobody in, you understand, lots of it in fact, I spent a good many days prospecting myself. The first thing I looked for is the formation that is the most likely to have mineral in it. I wouldn't go into an area, I wouldn't bother hardly looking at an area that didn't have certain indications; a mineralized zone, see. Now I don't have any college education on geology and mineralogy and things like that, but I have read many books on it, it's true, but I have also a basic un derstanding of it, and I've talked with a lot of fellows that did lot of pro specting, see, and those old-timers particularly, and there is, let's say, a rough check of an area right away along with your technical or geological un derstanding of it. And, I would claim this, if I went into an area and there was none in the creek, I couldn't find a bunch of colored rocks, different col ors, there ain't no use looking. You're out of the area. You see, each stream would guarantee that. Now you could pan in any stream, you can pan right in this river down here and find gold, fine gold, in it. But you know definitely that you are a long ways from it because it's awful fine, and it always fol lows on down the stream. But when you go up and start looking which stream you get out of the basalt area, this streambed has been filled with basalt, you re into a different geological area, you get up into these little side streams and find that you're above the basalt layer, see. If that side stream don't show varied colored rocks in the wash— forget it!! Then, of course, being able to identify something in there— I mean besides gold, how about tungsten? How about— there's three or four kinds of that: seleite, wolframite, eugramonite, ferberite-- these maybe variations of elements as listed in the element table of the dictionary. There's four kinds of it. There are not any one of them identically the same. Today prospecting involves quite a lot of quick analysis of things. When I'm prospecting and look ing for tungsten, I've got my blacklight along. I can check for things, see if it fluoresces, I've quite a case full of assaying outfits that goes along, field assay kit. All the geophysical and anything else that I can find that's of any advantage, including the metal detector, mineral detector and things like that. Earth potential meters. Actually if you're a prospec tor today, you're quite an instrument man already. Then add to it, even photo graphy has some use in it."
Sam Schrager,,,"Did guys like Park and Hougen, did they continue to prospect very much while they were working?"
Frank Milbert,,,"Definitely. That was always the pastime, was to prospect, you understand when you weren't mining. Looking for something different. I told you that they would go up there and work inPl rme4js diggings in the winter, but if they didn't, why, they'd have some hole somewhere they were digging in, a prospect, possibly a ledge, ""I want to dig that out"". I can well remember when Curly'd— that was the first thing, especially if it was in a wet place, why, when the water went down, now is the time to go looking for this or that or something else. ""There was too much waterlast spring when I was in there working."" finish that hole or finish another prospect. No, tnat was standard prac tice to continue prospecting. Gold Hill is just full of prospect holes, all over it. And you'll find that in any area where they mined. The old-timers, the early miners did the same thing and the last one will do it, and I still do it. Of course, when I go out I use a backhoe generally or a bucket loader oninsy claim, I darsn't do it off my claim. Used to be I could, but no more. This environmental setup, why, you have to get permits from the Forest Service to dig anywhere. That is, on Forest Service land, you do."
Sam Schrager,,,"The differences between guys like Park Shattuck and Joe Hougan and Curly Dar row, were they each one? I'm wondering about how they were alike and how they were different, you know, from each other? I would guess as old-time miners they all had a lot."
Frank Milbert,,,"They had something in common, that's real true. But they were no more alike personally, let's say, than you and I would be. You understand, you're prob ably interested in hearing the old things than I am interested maybe enough to tell you what I know about them. But beyond that, you're background and mine would be no ways near the same. And that was the same with them. Some of them— Curly was a miner from way back. Joe Hougen was a prospector more than anything else. Not that he wasn'c a miner whenever he went to it, you understand, but he started off with, let's say, less mining experience than Curly did, even though he was in there much earlier than Curly. He was out of there much before him, too, as far as that goes. But, the point is, they were not alike personally, that is, character wise."
Sam Schrager,,,What about Park? Where did he fit in? Was he a miner or a prospector or—?
Frank Milbert,,,"He was a very shrewd miner But he had that one feature until he got old, that I read about Downey down there in California, you know, in that '49 gold rush, 1849, you know. He was lamenting, I don't know whether you've ever read or seen his book, ""LOOKING FOR GOLD"", I believe that is; it's quite a book. And he would claim that he was getting fifteen hundred dollars a day with a pan down there, and that's right in where Downeyville, Calif ornia is today, and someone come along and told him about something off some where and he just left it and when he come back someone had the claim."
Sam Schrager,,,"Park Shattuck was like that, too?"
Frank Milbert,,,"They're plain, and if you read his book he went to British Columbia and he went to South America looking for them Atex (Aztec) gold, you know, Atex, or whatever them, no, them ones that buried it with the guy when he died."
Sam Schrager,,,You mean Aztecs?
Frank Milbert,,,"Aztecs, that's it. Yeah, down there and dig them graves, the Panama Canal area, As I say, they're true argonauts, them kind, and Park was one of 'em. You see, he was over here on Swamp Creek and they were doing pret ty good; off to Alaska. See, there's a big difference between that fellow and the one that now when Park got older he quit that. Well he couldn't do it any more, is the way to say it. I don't mean that he couldn't travel at all, but financially he couldn't do it, and furthermore, as you grow older it s normal you're going, let's say, get more growed to one place. Most people do."
Sam Schrager,,,"Curly Darrow, he worked in a place— he'd work it hard as — he'd mine mostly and wasn't so interested in finding new places?"
Frank Milbert,,,"True, he was much less like that. He had tried a few places, but he'd been down there in Bellflower, California mining, he and another fellow, small pro ject, you know, but he headed right back here where he'd been before. He'd been here before mining, you know. He had run— I think that was 1925 or '26, he had this hydraulic— that much wanted giant— of Carrico's, you understand, soon's he could get ahold of it, why then he hydraulicked quite a part of Reservoir Gulch with it. Well, then whenever he went off to Calif ornia Hougen grabbed that, took it up to his diggings. And, I don't recall, but I believe it is 1936 that I have this— I have the letter that Park got— the Carricos granted it to Park that—"
Sam Schrager,,,Would Joe Hougen— would he range the hills out here and did a lot more looking as a...?
Frank Milbert,,,"He did a lot of itHe did, not only here but over into Moscow Mountain. He would prospect an awful lot, but prospecting and mining go together. You understand, if you've got — if you have a claim in a placer mine that you can get enough out to keep you the rest of the year, that's ideal, see, and that's actually what they were doing. You see that would leave them to pros pect and wander around as they wished in the off season. And the richer it was the more off season they had, is the way they say it. That's the best background I can give you on them fellows. They wanted to be out there alone, and make it alone, not have any help. Park resisted highly when I told him that he should get Old Age Assistance. He didn't want that. He didn't need that he said. I said, ""Park, you've got to exist here if you're going to stay here."" Well, he'd write to some friend he hadhere, maybe he'd struck it rich. Pathetic, is what I claimed it was."
Sam Schrager,,,Would you tell me that story again about Park on a rage when he saw that guy being buried?
Frank Milbert,,,"Oh, that was, that was when he started out. See, he told me his grandmother raised him. He never knew his parents, and he was raised in Boston, Massachusetts, or in a suburb of Boston. And his grandmother thought he was too young to go out West to go on a cattle drive. You see at that time, the cattle buy ers would take their cowboys with them, you understand, young fellows, to drive the cattle out of Texas, and he drove up to Abilene, Kansas, he said, mostly, although he'd been in Wichita and other Kansas towns to the railhead was what they'd drive. He said that they left him— er, she thought that since his brother George was going along, why, she would let him go. He was only fourteen. And he said on one of the drives, I don't believe it was the first one, he said that they—there had come a big storm, and one of the cowboy skilled, a night herder, somehow got killed in the stampede, or somehow with the horses or the cattle, and in the morning why the drover said, ""Well, we can't take him along with us, where we're at here""— they was out in the middle of nowhere— he said we'll just have to bury him here. So, he said, ""You fellows dig agrave and wrap him up in his blankets and we'll just bury him here."" So they got the grave dug and got him ready for it and he come over and he said, ""Any of you fellows got a Bible?"" and nobody had a Bible. ""Do any of you know any of the words?"" No, none of them knew any of the words. ""Well,"" he said, ""the only words that Iknow is the last part of it,"" and, he said, ""and that is the body shall be lowered into the grave."" He said, ""Put him in."" And he said they stood there and looked at him like is, that all you're gonna say?"" He said,""What the hell you waiting on? Throw him in and let's get on down the trail!"" He said, they didn't have time for anything more."
Sam Schrager,,,Do you think Park— you learned a lot from Park?
Frank Milbert,,,"Oh, yeah. Why wouldn't you? He was quite a guy to keep pictures of any thing that he had. 'Course pictures were not easy to come by in them days. And he would get them pictures out, you know, and we'd sit and he'd show me the picture and we'd read it. Got some big framed pictures of his mine in Alaska. He told me, Imarked it down that there was four main photographers in Alaska and one of them main ones, I marked it down, whichever one. -he told me— Hague was one of them, but that isn't the one that took the picture of the mine— one of the other ones that he told me, I don't recall their namesnow, but I could dig it out. And just like when he was on Swamp Creek, he said this fellow was new at it, a young fellow, and he wondered if they'd A care if he went along with them, he wanted to take pictures all the way up there. There must be pictures, if they were any good that he took, of Trumbull and all them places. Because he said thatwhenever they put that hydrau lic system— it wasn't a giant, but you understand he used a canvas hose off of a flume— actually the ditch come out on the ridge and then they had a flume coming from there out to where they wanted to use the water, see, and they hooked the hose in the end of the flume and they'd get the drop, you un derstand if you have an elevated flume put up on a scaffolding, the drop ""I'll is what you want, you get the speed on the water. And I can show you the picture. So ture, there s two that he had of 'em. I showed you them the other day. The one is when the packer— they got all this stuff unloaded and he was ready to go, he took a picture of the cabin, and he also took a picture of this set-up that they had. The old man told me about it years ago. 'Course that's before 1950. That's the same, when he's telling about these cowboy incidents— he told me oodles of stories of Alaska. 'Cause, naturally, that was his big ex perience in his lifetime. And he told a lot of his experiences whenever the rest of them'd be around, the other miners, you know. I told you, we'd hold kind of an informal miners' meeting, we'd always.his radio turned on, and 109 have the Death Valley Days on it, and then after that was over we'd talk about — something about mining. Or someone'd say, ""Park, tell us about the time you did so-and-so in Alaska, see? How did you thaw the ground up there? You understand they had to thaw the ground. ""Where did you get the cord wood five to thaw the ground with?"" Mind, the ground was froze solid all the way down as far as they went."
Sam Schrager,,,How did they thaw the ground?
Frank Milbert,,,"They built a fire on top of it, even down in the hole, they built a fire and thaw it out. And that'll thaw so much and you'd get so much— they had three... on that; the picture shows that they had three shafts that they worked on, and you understand every night they'd fire them and every day they'd muck one out after another, and they took out a hundred and thirty thousand dollars in one winter, so it must have been pretty rich in there. And after they got down to the bedrock they had to thaw yet, it was frozen right to bedrock, frozen solid. 'Course, that isn't unusual in Alaska, you know. There's lots of area up there today— so long as the moss and stuff is onjthe ground would stay froze indefinitely, it would freeze solid, and it will not thaw out. But if you keep the moss off of it, they claim, in time that it'll thaw out. I didn't know that either, but there was an old priest that was a missionary visited me here a couple of years ago and told me that. He said that he was trying to build a church up there, and of course, he said he knew that if you keep the moss off it, why, that'll thaw through in several years. When a guy gets to want to hunt gold, do you think it's- would you call it a bug? Is it the kind of thing that somebody gets addicted to like smoking cigarettes? And that's it; is it a lifelong?"
Frank Milbert,,,"No, I wrote down one time and told you that it's a virus that bites you, no you don't ever get away from it, if it ever gets you. And you've got it like you would have malaria or something like that, it'll pop out any time on you! (Chuckles) Isn't that right?"
Mrs. Milbert,,,"I'll say, 'Amen'. (Laughter)"
Frank Milbert,,,"You have sane or reasonable times in your life, but most of the time, let's say, the other times you have gold in your mind. You have times when you're reasonable, and you have to blend the two together to be successful with it. and Because, if you let the gold get the best of you, your reasoning power is hurt, totally. And, of course, if you leave your caution get the best of you, you wouldn't invest in gold in the first place. Because there's no sure bet on it. (Chuckles)"
Sam Schrager,,,"Do you think the way gold miners are, has that changed a lot? Than the way they were in the early days, or is it the same kind of thing in a person?"
Frank Milbert,,,"Yeah, but there's bound to be very few real gold miners left because it's— a true gold miner will not back down from it, he will forever hold that it's reasonable and sane to pursue the subject: Gold, see. So he would invest his last dollar or his last anything, his last bit of effort or nerve energy to still try and find it."
Mrs. Milbert,,,Anything he could beg or borrow or steal!
Frank Milbert,,,"Not necessarily so, but that would possibly be added on to it. And you see, it was very vividly brought to mind one time when there was a determination of surface rights here, after 1955, the law come in in 1955. You had to show that the ground was more valuable for mineral, which in this case happened to be gold, than it was for the timber products and whatnot that was on it. So Itried to get every body that Iknew to get in and dig and prove that it was more valuable. in other words, open it up and show that it had gold in under the ground. Well, most of the old-timers- and it was very cleverly worded so that they would think they weren't losing anything, - you could hold it by the old law, you could hold the mineral rights by the old law, but you m didn't hold the surface rights, see. You could hold it by the old law and do nothing, just ignore the notice they sent you, yeah. But you lost the surface rights when you did that, see. And I tried to tell 'em, buf"" you just couldn't make a lot of people understand that, and they didn't want to go out there and dig and prove that. I took mine and took the 'dozer and opened it up and got an area open and when the examiner come along he could gold, I didn't have to show it to him, he could dig it easily, and it was right there easily got to. Well, he wasn't gonna dig down there six feet in the dirt to see if there was any gold under it, that wasn't his— you were supposed to have it that he... see. And this is normal. Just a great lot of them didn't succeed, they just simply lost the thing. And generally it ended up as— if you contested all, ended up as a court trial. The Bureau of Land Management held it in there— the Forest Service. And at this particular court trial that I— you understand this is not defending myself, but I was a witness for one of these other fellows— I was trying to help him, you know. And he asked me if I'd be a witness and I said, ""Yeah,"" and this relative to that dredge again, and it was a mining claim above where the dredge had worked, see, just at the end where it had stopped working, going up the stream. So, come my turn on the witness stand and I was asked about it and I said, ""Yeah, the mining claim necessarily was pretty good. He hadn't done any work to prove it, but',' I said, ""I know it is."" ""Well,"" I said, ""the base is this, that the dredge, when it was working up there, turned around just at the end of that claim and started back down because they weren't going to have water enough to get back to White Pine Creek, if they didn't turn around and start down stream again. Because it was summer, you understand, and we got the dredge in a month or six weeks too late, in moving it in there,"" and I said, ""for this reason, they just moved away from it and left that."" And I said, ""They were on Ernie Northrup's ground when they turned around, and Bill Burris told me himself he hated to turn around because the ground was very good, but he knew that he would be stuck sitting there for six months or eight without water if he didn't."" You understand, the machine would be simply grounded, til they got enough water to move again. So he turned around and moved out of there. And, I said, ""For that reason, this ground-"" I said, ""there's no reason to think that the gold shut off all at once, there,"" Isaid, ""there's bound to be."" And he had showed some little value, but not very much on his diggings, see, this- defendant in this court case. So the next thing that the judge asked was whether I would be willing to spend time and money on that claim. See. He had asked every one of the witnesses this, and they all said, ""Well, no."" And, Isaid, ""Yeah, you give me afav orable lease and I'll spend time and money on it."" Well, that's the answer between who's the gold miner and who isn't."
Sam Schrager,,,Did he get to keep the?
Frank Milbert,,,"No, he lost it. He wouldn't spend time and money on it, see. And believe it or not, that is the standard gauge of it, that if you believe in athing, you'll spend your time and money on it. You understand, if I'd athought it wasn't worth it, Iwouldn't have done it, that's for sure. One witness was ageology graduate from the college down here, and he wouldn't spend his time and money on it, he said. (Chuckles) Well, I had abasis whereby I could see- where that it would be worth spending some time and money to find out how good it is. And Iknow that Bill Burris- he told me he wished he wouldn't ahad to- he said the ground was awful good up there. Lots of coarse gold on it. Down below, the farther you get down the finer the gold is, and the more scattered out it is, see. So your richer con centrations don't mean that they're down the river, they're always up towards the headwaters, or the source of it, more likely. The source of it leaves it beat up and scattered out all over the wide bottom, see."
