speaker,timestamp,"End Time",words
"Emmett Utt","00:51:24:24","00:51:46:25","I have tomatoes, nepotism and bound or whatever they were. I think he got around. He'd pay guys for take them, you know. And it was that kind of a job that they didn't make I them living here and some other way of going along with it or for a while I broke loose and all of a sudden it was really was getting alive."

"Emmett Utt","00:51:46:28","00:52:05:01","He was a good little guy for the low point. I got. He disappeared out there, as we know today, but a lot of them were good citizens, took them like call them like cattle, touching them and them concentration camps."

"Anna Utt","00:52:05:04","00:52:12:19","It wasn't didn't a lot of know about the Pearl Harbor before it happened and get out of here."

"Emmett Utt","00:52:12:21","00:52:33:18","Well, yeah, before Pearl Harbor, they tried to do a lot of disappearing of Potlatch. I don't know where they went or one little Jap regiment. Ah, I worked with him and. Way back and early twenties. Way back for the Chinese. And he got to Japan."

"Emmett Utt","00:52:33:18","00:52:34:21","The little country."

"Emmett Utt","00:52:34:23","00:52:37:20","And I'd say, they couldn't look one fly out of it."

"Emmett Utt","00:52:37:22","00:52:38:14","Or."

"Emmett Utt","00:52:38:16","00:52:47:23","Something like that, but I'm going country. But my guys, you know, I believe they were planning that long time of Pearl Harbor."

"Emmett Utt","00:52:47:25","00:52:50:21","I believe Japan was country."

"Sam Schrager","00:52:50:23","00:53:02:09","If he could just see that it was coming because of the history of the thing. I mean, they had a different of looking at history over there in the East. Yeah. In the Orient than we do here."

"Emmett Utt","00:53:02:11","00:53:11:06","Well, I think the country had been planned, but, you know, you just wait until they got ready to go and that might have been 15 years ahead of Pearl Harbor."

"Sam Schrager","00:53:11:08","00:53:33:16","So I would have thought that that those foreign groups now I'd have got from from Gus Demus. I talked to him some as a these these Greeks and Italians didn't speak much English and neither did the Japanese. So you had to be pretty hard on, on groups like that to be a part of the community if they couldn't speak of English language."

"Emmett Utt","00:53:33:18","00:53:40:10","Well, Malton tried to speak a little bit. Well, DeAngelo and Tony."

"Emmett Utt","00:53:40:12","00:53:42:00","They,"

"Emmett Utt","00:53:42:03","00:53:52:02","You had to be used to and understand them, but they got through it. They could pop pretty good, but,"

"Emmett Utt","00:53:52:05","00:54:05:29","Anyway, they. Well, they were bad guys, but most of my friends, that's what we were. I don't know."

"Emmett Utt","00:54:06:01","00:54:36:07","Gus, Tell me, when we went back to Greece, six years ago, seven years ago, maybe more, that time goes by anyway. Like an extra pair of shoes. Really, really old. And his cousin was over that he hit the mill, but he went back, Ruth, and got married. So girls were over there, and. And I got the people support, you know, they just I will borrow that extra pair Xulu see finally give it to gives a pair of shoes to his cousin."

"Emmett Utt","00:54:36:09","00:54:38:13","And the things."

"Emmett Utt","00:54:38:16","00:54:39:07","He got all day."

"Emmett Utt","00:54:39:07","00:54:40:17","Long."

"Emmett Utt","00:54:40:20","00:54:43:02","I got a lot of money, but he was pretty."

"Emmett Utt","00:54:43:02","00:54:44:19","Well, he."

"Emmett Utt","00:54:44:21","00:54:52:09","Saved his money all your life. Well, I guess you give a lot of money away. Will that be careful enough? Because Louverture's life."

"Emmett Utt","00:54:52:09","00:54:57:23","Over here is close to closure. Over there."

"Emmett Utt","00:54:57:26","00:55:01:12","People just the heart of over. They just couldn't say no to him."

"Sam Schrager","00:55:01:15","00:55:10:03","He mentioned to me that his sister wasn't in very good shape over there. I wouldn't be surprised if he didn't help her out. Quite a bit of Virginia."

"Emmett Utt","00:55:10:05","00:55:17:29","Yeah. With you. He didn't like it over."

"Emmett Utt","00:55:18:01","00:55:24:22","You want to stay? I guess after his body would take it back to you as a."

"Sam Schrager","00:55:24:24","00:55:38:29","Yeah. Okay. Well, when those guys, the Greeks and, I heard the Greeks did quite a bit of gambling and the Italians did quite a bit bootlegging in here, bootlegging wine anyway. And during the."

"Emmett Utt","00:55:39:00","00:56:06:19","Well, the Greeks was about it. They got used to being old, they might recall, you know, not the way might pepper Galla his name. He was a he was a way back. You, by the way, when you buy a multi board you remember they got to want long black. Well that was the truth That was I was only got a room like a road Well, he'd got a new board for the board to get on the road."

"Emmett Utt","00:56:06:20","00:56:20:13","You think of the old better yellow or yellow for you to go on or I'll tell you they go by calling the local real yellow."

"Emmett Utt","00:56:20:16","00:56:26:17","I don't know why, but you take a yellow. Whatever went on the road was."

"Sam Schrager","00:56:26:19","00:56:38:17","Do you think do you think that there was much of. Well, you know, I've heard about about that tricks and jokes were big. A big thing in the mill was a way you know, way past in the time, I guess."

"Emmett Utt","00:56:38:18","00:56:39:09","Yeah."

"Sam Schrager","00:56:39:11","00:56:54:19","You remember there being very much of that when you were in a mill job and other guys and, and, and well, jokes. Well one guy told me that the he remembers a favorite one was sticking grease in a guy's glove. I."

"Emmett Utt","00:56:54:22","00:56:59:16","All right. I don't know about that. Boy, that was kind of fun. One night down here, they."

"Emmett Utt","00:56:59:19","00:57:15:13","I discovered the fireman. I read number one Courage and ended up on the courage to look out the window and they had a conveyor and at the run up to the fire hall, cause the father that were worried. And I look down and I've seen a fire burn."

"Emmett Utt","00:57:15:25","00:57:16:16","I yell at."

"Emmett Utt","00:57:16:17","00:57:21:11","Me. And I jumped off the code and out of barrels upturned."

"Emmett Utt","00:57:21:13","00:57:25:15","And so they had to run."

"Emmett Utt","00:57:25:17","00:57:26:20","Like this led to the mill."

"Emmett Utt","00:57:26:20","00:57:28:06","Here. And they started the."

"Emmett Utt","00:57:28:09","00:57:35:19","Fire hoses here. When I turn it on, it rolled up, ready to go down here, and then poke it out the window."

"Emmett Utt","00:57:35:21","00:57:38:09","Down on the fire. So that was going to."

"Emmett Utt","00:57:38:12","00:57:48:24","Be the engine. They'll turn the water on and on. George, George Turner, he was one of them, but they went down there, you know, that drug thing that didn't an."

"Emmett Utt","00:57:48:27","00:57:49:14","Well to."

"Emmett Utt","00:57:49:15","00:57:51:01","Turn around easily. I just knew."

"Emmett Utt","00:57:51:02","00:57:52:23","I could get all."

"Emmett Utt","00:57:52:24","00:57:53:21","Hoses straightened."

"Emmett Utt","00:57:53:21","00:57:56:08","Out. But the guys went."

"Emmett Utt","00:57:56:10","00:58:00:21","Backward over the over the track and the code."

"Emmett Utt","00:58:00:24","00:58:04:20","Was down and they."

"Emmett Utt","00:58:04:22","00:58:09:26","Were done. That proves they're all there. I don't know. But I'll bet I know the straight."

"Emmett Utt","00:58:09:29","00:58:11:25","They had been out there with them."

"Emmett Utt","00:58:11:27","00:58:19:02","Cause that all the perjury that you just straighten up and let them go with."

"Emmett Utt","00:58:19:04","00:58:21:05","The blind people. Another purpose you."

"Sam Schrager","00:58:21:05","00:58:21:19","Didn't do that."

"Emmett Utt","00:58:21:19","00:58:21:24","For."

"Emmett Utt","00:58:22:00","00:58:24:10","You know how to turn around, right?"

"Sam Schrager","00:58:24:12","00:58:27:22","How would a fire like that get going?"

"Emmett Utt","00:58:27:25","00:58:30:03","I don't know how power could be."

"Emmett Utt","00:58:30:04","00:58:34:02","Britain with burned out how to make greener from."

"Sam Schrager","00:58:34:04","00:58:38:01","What's the fire hole? You said the fire. They got a fire hole."

"Emmett Utt","00:58:38:01","00:58:39:13","Well, a fire hole. Yeah."

"Emmett Utt","00:58:39:19","00:58:42:28","That's where they got the fire to make the steam."

"Sam Schrager","00:58:43:00","00:58:43:20","I mean, the."

"Emmett Utt","00:58:43:22","00:58:44:01","Boiler."

"Sam Schrager","00:58:44:01","00:58:45:20","Room. Yeah, the boiler rooms. I yeah."

"Emmett Utt","00:58:45:20","00:59:01:07","I don't know what the fire boiler up above I've done it with. You have to keep the fire there on all them boilers. I don't know why they call it the parable."

"Emmett Utt","00:59:01:10","00:59:08:26","Of the old called it, but no I'm glad."

"Emmett Utt","00:59:08:28","00:59:16:02","I didn't do it. Purpose. They run. No, I didn't run."

"Emmett Utt","00:59:16:04","00:59:17:05","Whatever I did."

"Sam Schrager","00:59:17:11","00:59:23:06","Were you going down there from Princeton every day to work in the mill in those days when you first."

"Emmett Utt","00:59:23:06","00:59:23:28","Well."

"Sam Schrager","00:59:24:01","00:59:26:12","In the early years you worked there."

"Emmett Utt","00:59:26:14","00:59:34:17","Bert tried it out. Another kid and I, we played the boarding house down at Potlatch. Then we come home on weekends."

"Emmett Utt","00:59:34:20","00:59:36:00","And."

"Emmett Utt","00:59:36:02","00:59:57:21","We both had bicycles, and we got tired of that boarding house, grabbed him. I didn't play that long after a while, so no, a long time. I lived up here on the old place and working night shift and run my bike to the mainland back every day nights. No ID like that."

"Emmett Utt","00:59:57:23","01:00:02:28","I got."

"Sam Schrager","01:00:03:00","01:00:06:24","You motorcycle. A motorcycle? Not a bicycle."

"Emmett Utt","01:00:06:27","01:00:07:17","No. Bicycle."

"Sam Schrager","01:00:07:17","01:00:08:05","Bicycle."

"Emmett Utt","01:00:08:05","01:00:15:29","It was because I didn't get the motorcycle. Was all 23 year old, I guess, where I got a motorbike."

"Sam Schrager","01:00:16:02","01:00:32:02","Well, was there. You think there was? Was there a real difference? A difference between the local kids who came from the farm country around here, let's say, or the backwoods country and the and the people who were who were town people that lived?"

"Emmett Utt","01:00:32:04","01:00:32:26","Yeah, there were quite."

"Emmett Utt","01:00:32:26","01:00:43:15","A lot of a lot of Prichard Town people. you wanted to know the backwoods. Well, they were not true."

"Anna Utt","01:00:43:17","01:01:07:13","It was it was awful hardened on Potlatch going to high school, you know, kids there might run that country kid out. Didn't want to have a friend that they used to. She had to ride a horse to school way out in the country in order to come to school. And they were like that the knows because they said."

"Emmett Utt","01:01:07:20","01:01:08:24","Horse friendly horses."

"Anna Utt","01:01:08:27","01:01:30:03","Smell like a horse. She took go. She couldn't take it and then she quit. But I had a better deal than they did, mostly because I had to work in Potlatch for my board. And then I would go to school. And so after a while I get considered. Accountant kid."

"Emmett Utt","01:01:31:00","01:01:35:06","Well, you lived with the better people. Well, my mother much more."

"Anna Utt","01:01:35:08","01:01:40:05","You know, I don't know if they were better people, but they sure thought they were."

"Emmett Utt","01:01:40:07","01:01:42:01","But what it was."

"Sam Schrager","01:01:42:03","01:01:49:06","Really when you were when you were going to high school, you were working for your board? Yeah. You working at the house? You live that."

"Emmett Utt","01:01:49:09","01:01:52:23","Well, but, you know, you worked for the people. You're not taking."

"Anna Utt","01:01:52:23","01:02:15:20","Over. And the thing to do then was to have your little servant girl and you go in and get a family to live with, and they, they'd feed you for doing the ironing and the dishwashing and taking care of the kids and stuff like that in the evenings and mornings so they could go to their parties and whatnot."

"Anna Utt","01:02:15:22","01:02:28:00","I worked one for one year, one year and a half for the store manager down there, and then another year for the baby."

"Emmett Utt","01:02:28:01","01:02:50:20","They made it my that I had done in Bottom Basement. That little pool was his idea. It really didn't benefit at all. Like, you know, as long as you know I was driven to pick them truck around the others and well, he didn't know exactly the department. He had the room and so I helped him did it. And they were of they were tickled wouldn't work."

"Emmett Utt","01:02:50:20","01:02:53:20","Well I could do that."

"Emmett Utt","01:02:53:22","01:02:56:13","I if."

"Sam Schrager","01:02:56:16","01:02:58:10","You want."

"Emmett Utt","01:02:58:12","01:03:00:28","To know that."

"Sam Schrager","01:03:01:01","01:03:02:21","That sounds like a pretty good job."

"Anna Utt","01:03:02:23","01:03:03:26","Yes."

"Emmett Utt","01:03:03:29","01:03:32:29","Well, no good from that. well, I don't know. We were down a bit because every night trying to get that temperature right. So you get that out cold, you know, and your hot chocolate and pull up. And that lever couldn't talk about it if you didn't have a chocolate hot enough. Ice cream wasn't cold in that. Well, you know, it wouldn't work."

"Emmett Utt","01:03:33:01","01:03:50:07","So you had to remember that he'd get that just boiling hot. You know, I needed to get that ice cream on steak and like that chocolate and everything just right. Well, you can just take them to some. Just make them just, you know, let them do it. You know?"

"Emmett Utt","01:03:50:10","01:03:52:00","I don't know how many."

"Emmett Utt","01:03:52:02","01:03:57:10","Chocolates we stopped doing that didn't work. We didn't have to talk about it when holding it."

"Sam Schrager","01:03:57:12","01:04:01:11","Did he just sell them at his at his place or did he sell them around the country, other places?"

"Emmett Utt","01:04:01:11","01:04:05:13","And he when he got him, he tried to sell them here, right down here on don't joint down there."

"Anna Utt","01:04:05:16","01:04:07:17","Well, then, then he shipped them up to other towns."

"Emmett Utt","01:04:07:19","01:04:08:08","Yeah."

"Emmett Utt","01:04:08:10","01:04:21:22","He got the patent on him I think and, and they went up but I don't know. And I went to Portland, I went in a joint down in Portland, you know as well as cream pie."

"Emmett Utt","01:04:21:22","01:04:22:28","And they looked at me."

"Emmett Utt","01:04:22:28","01:04:25:29","Like I had home run. It didn't what you're talking about."

"Sam Schrager","01:04:26:02","01:04:40:01","Well anyway or and or was that, was that what did a number of kids do that come in to live in Potlatch to go to high school or were you special. We all did that."

"Anna Utt","01:04:40:03","01:04:59:12","No, no. Anybody that could come that could stand, you know, and make any difference how they got there. When the year I graduated was there was only 14 or 15, 15 kids, I guess, graduated that year and mountain."

"Sam Schrager","01:04:59:12","01:05:00:29","Kids from Potlatch."

"Anna Utt","01:05:00:29","01:05:02:23","And and all the country around that."

"Sam Schrager","01:05:02:29","01:05:14:08","But I mean, the the kids from Harvard did. They did too If you wanted to go to high school in Potlatch, let's say, would you pretty much have to live in the town? no. You from so far away as Harvard, You know, some kids came in every day."

"Emmett Utt","01:05:14:11","01:05:23:11","For one thing about potlucks. Do they run the school? They run everything. They hired a digital lumber company, they hired a teacher. And that business grew out of get."

"Sam Schrager","01:05:23:13","01:05:26:23","You grew up, but they let you go without paying. Yeah. From our."

"Anna Utt","01:05:26:26","01:05:31:19","End in the district we come from."

"Emmett Utt","01:05:31:21","01:05:32:08","Had to pay."

"Anna Utt","01:05:32:14","01:05:33:24","Something for us."

"Emmett Utt","01:05:33:27","01:05:35:15","On their right to."

"Sam Schrager","01:05:35:18","01:05:37:12","But probably the family didn't pay."

"Anna Utt","01:05:37:13","01:05:38:10","No."

"Sam Schrager","01:05:38:12","01:05:44:22","But did your family just did did your family think it would be easier for you to go to school by living in Potlatch?"

"Anna Utt","01:05:44:22","01:06:11:19","Was a Well, yeah, they did, because we had no way of getting and living there and school. And so that was what we're doing. Well, I had been working in Potlatch in the summertime, you know, and so I was new at that job and then when I went to high school was."

"Emmett Utt","01:06:11:21","01:06:15:29","Everybody going, Where could you go to school? You know, they had to go to town and live in."

"Anna Utt","01:06:16:01","01:06:24:11","If you lived two or three miles, you know, you could ride a horse. But like living enough in Hollywood and I'd have to go down there. And then."

"Sam Schrager","01:06:24:13","01:06:25:04","You know."

"Emmett Utt","01:06:25:07","01:06:30:09","When they lived or moved to a family, when they moved over. Brandon I mean, you'd walk back."

"Sam Schrager","01:06:30:20","01:06:32:20","and your family moved to Princeton."

"Anna Utt","01:06:32:23","01:06:42:02","Our family moved down there. And so we started walking. Most of the time we walk the track. Railroad track."

"Sam Schrager","01:06:42:04","01:06:52:19","What was it, do you think? Was it hard on you when you were a kid to be walked to be walking in? Well, to have these houses and to go to to go to school, I mean, did you feel that was a hardship then?"

"Anna Utt","01:06:52:21","01:07:06:23","And yes, it was harder working for my board than it was walking because, well, you had so much work to do, you know, for the family in order to earn your keep."

"Emmett Utt","01:07:06:25","01:07:07:16","Where they'd."

"Emmett Utt","01:07:07:16","01:07:28:04","Treat kids, you know, like that. Not all families, but some of them you'd like. They've been waiting on you to do the Negroes. You know, you. You just the servant. And that's all you want. You just a servant. I wasn't that out of mind. I knew when she was, she made a difference. That better potlatch for a page."

"Emmett Utt","01:07:28:04","01:07:29:21","She'd give you some old rent or something."

"Anna Utt","01:07:29:25","01:08:01:08","Yeah. She and she said that if I'd come work for her or she'd give me a dollar a week, you know, besides my board. So I changed. I had missed staying in a good place, but know person needs money too. So I went to work for her and I don't think I ever collected dinner. She would give me some old black she'd worn out, you know, and she'd say, Well, you take this for your pay and let's see, it's about worth $6."

"Anna Utt","01:08:01:11","01:08:18:09","And so that was six weeks. I'd work for that, probably. I would never have it on. But, you know, that's the way it was. Yeah. And I was glad to walk my kids."

"Sam Schrager","01:08:18:11","01:08:23:00","I think kids can be used pretty easily that way, you know."

"Anna Utt","01:08:23:03","01:08:46:24","Of course, I knew what work was. My folks had a big and I was the oldest girl, so I knew what it was to take care of kids. But the thing I didn't like most of all was irony. And I did. I had I learned every ninth avenue in over there."

"Emmett Utt","01:08:46:24","01:08:51:26","Now they have like, I don't know, I suppose I go there."

"Sam Schrager","01:08:51:28","01:08:57:20","Maybe. I don't know. It was electric. Did you just it up on a roll?"

"Anna Utt","01:08:57:22","01:09:23:10","It must have been electric. But she had two little kids and she addressed them in the morning. And then at noon she would change their clothes and they were ready for coming. Daddy, come home. And so that was $0.02 of every day. Besides his white shirts. He ran down, worn down to the store. And I just I was so weary time I get ready for bed."

"Anna Utt","01:09:23:13","01:09:28:01","And I got up in the morning, got the kids up and give them their breakfast."

"Emmett Utt","01:09:28:03","01:09:33:15","And I got really bored. I bet you didn't eat. Not too."

"Emmett Utt","01:09:33:18","01:09:34:25","Well like I had."

"Anna Utt","01:09:34:27","01:09:37:20","There. I didn't."

"Emmett Utt","01:09:37:29","01:09:40:18","boy. No. Of cruel days."

"Anna Utt","01:09:40:21","01:09:45:21","And then I got more than I wanted. More than enough."

"Emmett Utt","01:09:45:24","01:09:49:15","Well, that's where I was raised. Depends on who you work for."

"Sam Schrager","01:09:49:18","01:10:02:27","You think, these these people who were. Who were living on Nob Hill, I've heard about them that the quite a few of them lived above their means. Really?"

"Emmett Utt","01:10:03:05","01:10:05:05","boy. Well, kind."

"Emmett Utt","01:10:05:05","01:10:06:10","Of a funny thing during the."

"Anna Utt","01:10:06:21","01:10:07:01","man."

"Emmett Utt","01:10:07:01","01:10:35:12","Yes, during the war World War two. There's a family living up there and Nob Hill. And he was with a foreman up a meal and they were living high, then way down to grow their potlatch. My name of people run the grudge, where all of a sudden the government put it out. I guess that everybody didn't pay the bill, gas bill, you know, for that month."

"Emmett Utt","01:10:35:12","01:10:49:18","Well, you get no more group. Well, I didn't know nothing about it, but it did happen. And I made a little money. I paid my bill up there and and saw Lowry in the back."

"Emmett Utt","01:10:49:20","01:10:50:06","And so I."

"Emmett Utt","01:10:50:06","01:11:12:06","Know I can get some gas because I had a driver who lived on the other place up here going back and forth to work. And this highfalutin lady, she drove in that attack. So I got and she drove here. And so they one of their managers tried it and well, he went back and looked on it. They had pages and pages of names."

"Emmett Utt","01:11:12:10","01:11:14:10","You know."

"Emmett Utt","01:11:14:13","01:11:30:12","If your name was on that list, but you didn't know gas, so then you had to pay for it. But she didn't have the money to pay for it. So they during the gets out of her day course, I."

"Emmett Utt","01:11:30:14","01:11:30:29","Know they just."

"Emmett Utt","01:11:30:29","01:11:41:04","Bring the guys back and that's all they could do. Lot of they had everybody has a light bulb right behind them. I finally got her shoved out of there. I pulled up, John got."

"Emmett Utt","01:11:41:04","01:11:42:28","Up."

"Emmett Utt","01:11:43:00","01:12:04:27","I looked at me. We went back there and I went in with him. I because I shouldn't amendment. He was going down the list of names I you know, and and I didn't have my name on them. They were lucky and well my bill up and so I got my name well not like a normal hurt his feelings."

"Emmett Utt","01:12:04:29","01:12:06:17","Of the."

"Emmett Utt","01:12:06:20","01:12:18:01","He was Roger you know he's going to tell me to go you know got out of there but I got my name wasn't on the list. I believe it really is because of my gosh, it."

"Anna Utt","01:12:18:03","01:12:18:27","Well."

"Sam Schrager","01:12:18:29","01:12:30:16","Those people it those people that you worked for that weren't it didn't care how much you had the feeling, were they just they just used you like a servant."

"Anna Utt","01:12:30:16","01:12:50:20","Pretty much I guess in the matter, you know, you had to do. But the first people I stayed with, I was invited to the table to eat, you know, with family. But the second time then, I wasn't. I had to eat in the kitchen. I had served then and go back in the kitchen and eat what I could."

"Anna Utt","01:12:50:22","01:12:56:11","And now that I'm old, I don't care much for them."

"Emmett Utt","01:12:56:13","01:12:57:14","You know what?"

"Anna Utt","01:12:57:16","01:13:10:22","I don't care too much for them. But she was pretty good to brag on me for my girls. This my girls that."

"Emmett Utt","01:13:10:25","01:13:11:23","My girl."

"Anna Utt","01:13:11:25","01:13:15:08","That I got in trouble more times there because."

"Emmett Utt","01:13:15:11","01:13:18:08","We were."

"Anna Utt","01:13:18:10","01:13:19:15","Walter's all."

"Emmett Utt","01:13:19:15","01:13:20:04","Walter."

"Emmett Utt","01:13:20:06","01:13:21:09","Yeah."

"Anna Utt","01:13:21:12","01:13:48:29","He run the store down there and he would bring, you know, candy and stuff home. But, you know, I knew better than to touch it, but I had company. My girlfriend from up at Harvard stepped in to see me, and she saw candy there. She saw candy. She just take, you know, and she'd meet me. I didn't know how to stop for I was too dumb to say, Well, that well, that holy cow."

"Anna Utt","01:13:48:29","01:13:52:24","Next morning the bag did it."

"Sam Schrager","01:13:52:26","01:13:57:09","They just don't sound like nice people as far. No, I mean, that's."

"Emmett Utt","01:13:57:11","01:13:59:21","Not a Well."

"Sam Schrager","01:13:59:23","01:14:07:08","It seems like they they should have understood that you were as good as they were if you were working for them."

"Anna Utt","01:14:07:11","01:14:07:27","Yeah."

"Emmett Utt","01:14:08:00","01:14:08:17","Well, it was a."

"Emmett Utt","01:14:08:17","01:14:32:02","Whole lot back to that time. But they all manager at load put up a road out here. He was so important about his but to get off the road for him until I probably my lesson let me find out but I guess I wouldn't pay it off but that was I did you know did that though you could say he probably would have got in trouble."

"Emmett Utt","01:14:32:04","01:14:43:00","But yeah, you could say that right now, everybody get proper roads like the two of you would enjoy on that. You know, he was enjoying that. What? And I think you get off a road for him."

"Anna Utt","01:14:43:02","01:14:50:24","But it was it was nice to read Brandon. You know it was it was nice to have a ladies rag on you."

"Sam Schrager","01:14:50:26","01:14:53:08","He bragged to other ladies to it."

"Anna Utt","01:14:53:08","01:15:05:10","Yeah. You know. Well, you know, my girl does. Isn't that what I told my girl to do? This and that, you know, And it."

"Emmett Utt","01:15:05:12","01:15:36:13","But I love to climb society Now. They. They have badges down there all gymnasium and just the down for big shots. Well, I heard we couldn't go you know we were outcast and could really go in and get up on the balcony, look down and watch the whole that they're worried about. Anyway, I don't know if some guy got a whole bunch of big bombs some place I was up there, I didn't know it, but I guess he wrote them down on the dance floor."

"Emmett Utt","01:15:36:15","01:15:46:16","So they loved to break up of that. there he was. Over. yeah. To find out who done that."

"Emmett Utt","01:15:46:19","01:15:48:06","We never found out."

"Emmett Utt","01:15:48:08","01:15:55:27","But that was a laugh about that stuff, too. That was the last time they wrote that. I broke it up."

"Sam Schrager","01:15:55:29","01:16:08:24","No more than did most of the houses in most of houses. And now we will have servants have a girl working for them. Was that the common way to do it or no? I mean forced Well, to do."

"Anna Utt","01:16:08:26","01:16:41:02","And anybody, they could get you to work for them for nothing, you know, and if they could keep you, well that was a big thing. But then my statement. not her toxins. And Mrs. Thompson wasn't your she was awful for she'd be at the table and she looked all over you was like, you know, she said what do you want if I said bread or something like a whole slice or half life course I'd always say I have slide but that if I said a whole place, she wouldn't."

"Emmett Utt","01:16:41:04","01:16:41:13","Give it."

"Anna Utt","01:16:41:13","01:17:03:13","To you. She was generous and all that, but she wasn't wanting to waste anything cuz I understood that. I just. And she was very careful to see that I got it mostly. And she, she was the one that taught me the most about how to get with those kind of people."

"Sam Schrager","01:17:03:15","01:17:05:28","She was one of them herself."

"Anna Utt","01:17:06:01","01:17:41:16","Yeah, she was one and she was, she was, you gracious lady or whatever you call it. She truly was. So her kids were bigger than general babies too, And so they didn't need any babysitting with them. I just the kids would ask, Can I do this and that or the other thing? And I'd have to decide whether they could or they couldn't if their mother had, if they had to ask her head a time."

"Anna Utt","01:17:41:18","01:17:44:20","But that was a real nice place to stay."

"Sam Schrager","01:17:44:22","01:17:57:20","Where she taught you how to get along with that. Like, were there really certain things you were supposed to do or not supposed to do? And you, when you're dealing with those people, I mean certain ways of acting."

"Anna Utt","01:17:57:23","01:18:25:23","And she told me, well, for instance, I one thing it does mean anything. That's one thing I remember her, especially she I always wash my hands, you know, before I go to do anything. Well, this time I would just had the soap in my hand and I would just really washing. And she says, Well, dear, I would just take a little and then wash my hands with water."

"Anna Utt","01:18:25:23","01:18:40:13","You know, I just would wash the soap and well, that's really what I was doing. And so that was one way she taught me, you know, and just little suggestions and that that way with anything."

"Sam Schrager","01:18:40:15","01:18:54:19","But when you were living with those with the store people, were you supposed to not speak to them until you were spoken to and that kind of thing, or did they did they have rules like that? I don't really know how people are supposed to be when they're supposed to be weak on other people."

"Anna Utt","01:18:54:21","01:18:55:15","Well well."

"Emmett Utt","01:18:55:17","01:18:58:01","You don't carry around the corner of your boat, do you."

"Anna Utt","01:18:58:04","01:19:06:16","Yeah. And you don't you need don't interrupt in conversation or, you know, keep scarce."

"Emmett Utt","01:19:06:18","01:19:26:29","Time when only thing happened. You know, like I say, my aunt, she made the dentist. And because I worked for her and the railroad guys, you know, she'd she just low brow, you know, just nobody, you know, just served. Well it turned out I had to go on a mandatory."

"Emmett Utt","01:19:27:02","01:19:27:27","Well out of."

"Emmett Utt","01:19:27:29","01:19:31:10","Work for her, but she knew a lot of would go wrong around the house."

"Emmett Utt","01:19:31:12","01:19:36:15","Lot that got wild goat."

"Anna Utt","01:19:36:17","01:20:10:10","But the woman would scream to the top of her voice screen and scream and scream. And she was. But then long, long afterward, I saw her in Potlatch at a dance down there and. She had gone down to change her shoes to a more comfortable pair of shoes, and she said, how are, you know? She said, I am extremely glad you got into the family."

"Emmett Utt","01:20:10:13","01:20:11:01","She was."

"Emmett Utt","01:20:11:05","01:20:15:07","Exotic."

"Sam Schrager","01:20:15:09","01:20:20:04","I'm very happy about it too. Except for you, lady."

"Anna Utt","01:20:20:06","01:20:21:24","Yeah."

"Emmett Utt","01:20:21:26","01:20:31:21","Virginia Yeah. Got to go now. And I got married, by gosh, you know, she knew out a new."

"Anna Utt","01:20:31:24","01:20:32:06","Going."

"Emmett Utt","01:20:32:06","01:20:33:04","On around that house."

"Anna Utt","01:20:33:04","01:20:57:23","Let her get up in the morning. You know, she made me leave me note here. Leave me a note there in 5 minutes and told me. Things would erupt. One time she left a note on the kitchen storm. I guess it was a cattle shipment or something. Anyway, I looked around. I didn't see the note, and what she wanted to do was put a boiler on the stove and fill it for water."

"Anna Utt","01:20:57:23","01:21:21:09","So the laundry may come in later and do the washing and didn't see that and I didn't put the water on stove and then I just did what I had to do otherwise. And pretty soon the laundry woman and no work, no water on the stove, No hot water to start with. man. Pearl was mad because she was wanting to get that woman out of there, you know, for a."

"Emmett Utt","01:21:21:09","01:21:23:14","Room."

"Anna Utt","01:21:23:17","01:21:35:00","That if she left a note in the same place so I could find them. Sometimes you could go in woman living room. And if she happened to be there the night before, when she thought, what you want me to do should write the note. Leave it there."

"Emmett Utt","01:21:35:03","01:21:57:03","Just inconsiderate that she were in charge. You know, she wasn't a rich girl herself. She just read it on a farm down here. You know, if it, you know, families had to have it doing that and maybe they had a half a dozen or more, but they'd pick one kid up. And my language, everything well, happened to be that family."

"Emmett Utt","01:21:57:05","01:22:18:00","It was the older kids. They could just they had to work and do about and everything else. But the to them. Well, I worked my granddad down there in the hay and you know, and my uncle, he was what, three years older than I was, but his mother wouldn't let him work on up and work maybe it wasn't good enough work for him."

"Emmett Utt","01:22:18:00","01:22:28:02","I could go out there and work all my life, but he could no more she could do. Take the car around town, get closer up and hold out and."

"Emmett Utt","01:22:28:04","01:22:30:18","And that."

"Emmett Utt","01:22:30:21","01:22:33:09","His sister, well, she just as."

"Emmett Utt","01:22:33:12","01:22:34:10","Pretty."

"Emmett Utt","01:22:34:12","01:22:38:17","She would my mother go down at my mother in a kitchen getting dinner ready for man, you know, and cooking."

